layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,kurtosis_scaled
0,mlp.gate_proj,4,128,8,128,11.1640625,22.182373046875,45088768,4.269190067451742,0.20925804264925912
0,mlp.gate_proj,8,32,8,128,0.5,45.7294921875,45088768,4.269190067451742,0.20925804264925912
0,mlp.gate_proj,8,64,8,128,0.5888671875,44.36474609375,45088768,4.269190067451742,0.20925804264925912
0,mlp.gate_proj,8,128,8,128,0.6728515625,43.682373046875,45088768,4.269190067451742,0.20925804264925912
0,mlp.up_proj,2,32,8,128,40.375,13.4794921875,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,2,64,8,128,47.09375,12.11474609375,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,2,128,8,128,53.21875,11.432373046875,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,3,32,8,128,17.265625,18.8544921875,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,3,64,8,128,20.15625,17.48974609375,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,3,128,8,128,22.8125,16.807373046875,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,4,32,8,128,8.0546875,24.2294921875,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,4,64,8,128,9.4140625,22.86474609375,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,4,128,8,128,10.6484375,22.182373046875,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,8,32,8,128,0.487548828125,45.7294921875,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,8,64,8,128,0.5693359375,44.36474609375,45088768,3.1257809370322978,0.01611704485191324
0,mlp.up_proj,8,128,8,128,0.6416015625,43.682373046875,45088768,3.1257809370322978,0.01611704485191324
0,mlp.down_proj,2,32,8,128,42.21875,13.4794921875,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,2,64,8,128,49.40625,12.11474609375,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,2,128,8,128,56.0625,11.432373046875,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,3,32,8,128,18.09375,18.8544921875,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,3,64,8,128,21.21875,17.48974609375,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,3,128,8,128,24.171875,16.807373046875,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,4,32,8,128,8.4453125,24.2294921875,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,4,64,8,128,9.9140625,22.86474609375,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,4,128,8,128,11.296875,22.182373046875,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,8,32,8,128,0.51123046875,45.7294921875,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,8,64,8,128,0.59912109375,44.36474609375,45088768,3.941024313230316,0.16271539479791372
0,mlp.down_proj,8,128,8,128,0.68115234375,43.682373046875,45088768,3.941024313230316,0.16271539479791372
1,self_attn.q_proj,2,32,8,128,45.1875,5.015625,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,2,64,8,128,53.125,4.5078125,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,2,128,8,128,61.40625,4.25390625,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,3,32,8,128,20.640625,7.015625,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,3,64,8,128,25.1875,6.5078125,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,3,128,8,128,31.21875,6.25390625,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,4,32,8,128,9.6796875,9.015625,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,4,64,8,128,11.8984375,8.5078125,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,4,128,8,128,14.8671875,8.25390625,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,8,32,8,128,0.5859375,17.015625,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,8,64,8,128,0.72021484375,16.5078125,16777216,9.506592860422105,0.08048206904105294
1,self_attn.q_proj,8,128,8,128,0.896484375,16.25390625,16777216,9.506592860422105,0.08048206904105294
1,self_attn.v_proj,2,32,8,128,16.875,5.015625,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,2,64,8,128,20.203125,4.5078125,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,2,128,8,128,23.109375,4.25390625,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,3,32,8,128,7.25390625,7.015625,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,3,64,8,128,8.7421875,6.5078125,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,3,128,8,128,10.15625,6.25390625,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,4,32,8,128,3.384765625,9.015625,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,4,64,8,128,4.08203125,8.5078125,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,4,128,8,128,4.7421875,8.25390625,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,8,32,8,128,0.204833984375,17.015625,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,8,64,8,128,0.246826171875,16.5078125,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.v_proj,8,128,8,128,0.285888671875,16.25390625,16777216,4.8384166345295005,0.5676252223087879
1,self_attn.k_proj,2,32,8,128,45.3125,5.015625,16777216,9.93537137402608,0.18441897366503976
1,self_attn.k_proj,2,64,8,128,53.53125,4.5078125,16777216,9.93537137402608,0.18441897366503976
1,self_attn.k_proj,2,128,8,128,62.75,4.25390625,16777216,9.93537137402608,0.18441897366503976
