layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params
0,self_attn.q_proj,2,32,8,128,36.28812789916992,80.25,268435456
0,self_attn.q_proj,2,64,8,128,43.1547966003418,72.125,268435456
0,self_attn.q_proj,2,128,8,128,49.09684371948242,68.0625,268435456
0,self_attn.q_proj,3,32,8,128,15.84768009185791,112.25,268435456
0,self_attn.q_proj,3,64,8,128,18.928203582763672,104.125,268435456
0,self_attn.q_proj,3,128,8,128,21.987850189208984,100.0625,268435456
0,self_attn.q_proj,4,32,8,128,7.389880180358887,144.25,268435456
0,self_attn.q_proj,4,64,8,128,8.862153053283691,136.125,268435456
0,self_attn.q_proj,4,128,8,128,10.291259765625,132.0625,268435456
0,self_attn.q_proj,8,32,8,128,0.45604968070983887,272.25,268435456
0,self_attn.q_proj,8,64,8,128,0.5418052673339844,264.125,268435456
0,self_attn.q_proj,8,128,8,128,0.6239826679229736,260.0625,268435456
0,self_attn.v_proj,2,32,8,128,12.359530448913574,10.03125,33554432
0,self_attn.v_proj,2,64,8,128,15.241157531738281,9.015625,33554432
0,self_attn.v_proj,2,128,8,128,17.82184600830078,8.5078125,33554432
0,self_attn.v_proj,3,32,8,128,5.281795501708984,14.03125,33554432
0,self_attn.v_proj,3,64,8,128,6.51446533203125,13.015625,33554432
0,self_attn.v_proj,3,128,8,128,7.628719329833984,12.5078125,33554432
0,self_attn.v_proj,4,32,8,128,2.4641923904418945,18.03125,33554432
0,self_attn.v_proj,4,64,8,128,3.0397133827209473,17.015625,33554432
0,self_attn.v_proj,4,128,8,128,3.5585989952087402,16.5078125,33554432
0,self_attn.v_proj,8,32,8,128,0.1493941694498062,34.03125,33554432
0,self_attn.v_proj,8,64,8,128,0.184213787317276,33.015625,33554432
0,self_attn.v_proj,8,128,8,128,0.21534235775470734,32.5078125,33554432
0,self_attn.k_proj,2,32,8,128,24.145109176635742,10.03125,33554432
0,self_attn.k_proj,2,64,8,128,32.130855560302734,9.015625,33554432
0,self_attn.k_proj,2,128,8,128,38.4593505859375,8.5078125,33554432
0,self_attn.k_proj,3,32,8,128,10.341811180114746,14.03125,33554432
0,self_attn.k_proj,3,64,8,128,13.91916275024414,13.015625,33554432
0,self_attn.k_proj,3,128,8,128,16.970258712768555,12.5078125,33554432
0,self_attn.k_proj,4,32,8,128,4.818264007568359,18.03125,33554432
0,self_attn.k_proj,4,64,8,128,6.486172199249268,17.015625,33554432
0,self_attn.k_proj,4,128,8,128,7.933010101318359,16.5078125,33554432
0,self_attn.k_proj,8,32,8,128,0.2930505871772766,34.03125,33554432
0,self_attn.k_proj,8,64,8,128,0.39344313740730286,33.015625,33554432
0,self_attn.k_proj,8,128,8,128,0.4801323115825653,32.5078125,33554432
0,self_attn.o_proj,2,32,8,128,29.050128936767578,80.25,268435456
0,self_attn.o_proj,2,64,8,128,33.906944274902344,72.125,268435456
0,self_attn.o_proj,2,128,8,128,38.55991744995117,68.0625,268435456
0,self_attn.o_proj,3,32,8,128,12.391590118408203,112.25,268435456
0,self_attn.o_proj,3,64,8,128,14.667899131774902,104.125,268435456
0,self_attn.o_proj,3,128,8,128,16.69217872619629,100.0625,268435456
0,self_attn.o_proj,4,32,8,128,5.815931797027588,144.25,268435456
0,self_attn.o_proj,4,64,8,128,6.821481704711914,136.125,268435456
0,self_attn.o_proj,4,128,8,128,7.884335041046143,132.0625,268435456
0,self_attn.o_proj,8,32,8,128,0.3571329712867737,272.25,268435456
0,self_attn.o_proj,8,64,8,128,0.4148615896701813,264.125,268435456
0,self_attn.o_proj,8,128,8,128,0.4775804281234741,260.0625,268435456
0,mlp.gate_proj,2,32,8,128,45.338348388671875,260.8125,872415232
0,mlp.gate_proj,2,64,8,128,52.66387176513672,234.40625,872415232
0,mlp.gate_proj,2,128,8,128,64.02377319335938,221.203125,872415232
0,mlp.gate_proj,3,32,8,128,19.094398498535156,364.8125,872415232
0,mlp.gate_proj,3,64,8,128,23.59719467163086,338.40625,872415232
0,mlp.gate_proj,3,128,8,128,28.185014724731445,325.203125,872415232
0,mlp.gate_proj,4,32,8,128,8.886612892150879,468.8125,872415232
0,mlp.gate_proj,4,64,8,128,11.33676815032959,442.40625,872415232
0,mlp.gate_proj,4,128,8,128,13.018265724182129,429.203125,872415232
0,mlp.gate_proj,8,32,8,128,0.5405972003936768,884.8125,872415232
0,mlp.gate_proj,8,64,8,128,0.6806797981262207,858.40625,872415232
0,mlp.gate_proj,8,128,8,128,0.7829838991165161,845.203125,872415232
0,mlp.up_proj,2,32,8,128,45.30128860473633,260.8125,872415232
0,mlp.up_proj,2,64,8,128,52.314884185791016,234.40625,872415232
0,mlp.up_proj,2,128,8,128,63.566650390625,221.203125,872415232
0,mlp.up_proj,3,32,8,128,18.9385929107666,364.8125,872415232
0,mlp.up_proj,3,64,8,128,23.36273956298828,338.40625,872415232
0,mlp.up_proj,3,128,8,128,27.414430618286133,325.203125,872415232
0,mlp.up_proj,4,32,8,128,8.814043045043945,468.8125,872415232
0,mlp.up_proj,4,64,8,128,11.181219100952148,442.40625,872415232
0,mlp.up_proj,4,128,8,128,12.673749923706055,429.203125,872415232
0,mlp.up_proj,8,32,8,128,0.5365930199623108,884.8125,872415232
0,mlp.up_proj,8,64,8,128,0.6684104800224304,858.40625,872415232
0,mlp.up_proj,8,128,8,128,0.7641063928604126,845.203125,872415232
0,mlp.down_proj,2,32,8,128,45.481536865234375,260.8125,872415232
0,mlp.down_proj,2,64,8,128,52.619258880615234,234.40625,872415232
0,mlp.down_proj,2,128,8,128,61.756507873535156,221.203125,872415232
0,mlp.down_proj,3,32,8,128,19.352325439453125,364.8125,872415232
0,mlp.down_proj,3,64,8,128,23.37004852294922,338.40625,872415232
0,mlp.down_proj,3,128,8,128,27.15283966064453,325.203125,872415232
0,mlp.down_proj,4,32,8,128,9.075087547302246,468.8125,872415232
0,mlp.down_proj,4,64,8,128,11.108660697937012,442.40625,872415232
0,mlp.down_proj,4,128,8,128,12.903027534484863,429.203125,872415232
0,mlp.down_proj,8,32,8,128,0.5546863079071045,884.8125,872415232
0,mlp.down_proj,8,64,8,128,0.672213077545166,858.40625,872415232
0,mlp.down_proj,8,128,8,128,0.7834839820861816,845.203125,872415232
1,self_attn.q_proj,2,32,8,128,27.690950393676758,80.25,268435456
1,self_attn.q_proj,2,64,8,128,33.063087463378906,72.125,268435456
1,self_attn.q_proj,2,128,8,128,37.125030517578125,68.0625,268435456
1,self_attn.q_proj,3,32,8,128,12.292800903320312,112.25,268435456
1,self_attn.q_proj,3,64,8,128,15.179203987121582,104.125,268435456
1,self_attn.q_proj,3,128,8,128,17.690746307373047,100.0625,268435456
1,self_attn.q_proj,4,32,8,128,5.7599101066589355,144.25,268435456
1,self_attn.q_proj,4,64,8,128,7.093989372253418,136.125,268435456
1,self_attn.q_proj,4,128,8,128,8.338144302368164,132.0625,268435456
1,self_attn.q_proj,8,32,8,128,0.36713290214538574,272.25,268435456
1,self_attn.q_proj,8,64,8,128,0.4368221163749695,264.125,268435456
1,self_attn.q_proj,8,128,8,128,0.5073455572128296,260.0625,268435456
1,self_attn.v_proj,2,32,8,128,12.177810668945312,10.03125,33554432
1,self_attn.v_proj,2,64,8,128,15.105097770690918,9.015625,33554432
1,self_attn.v_proj,2,128,8,128,17.752639770507812,8.5078125,33554432
1,self_attn.v_proj,3,32,8,128,5.2043633460998535,14.03125,33554432
1,self_attn.v_proj,3,64,8,128,6.45582389831543,13.015625,33554432
1,self_attn.v_proj,3,128,8,128,7.602989196777344,12.5078125,33554432
1,self_attn.v_proj,4,32,8,128,2.42741322517395,18.03125,33554432
1,self_attn.v_proj,4,64,8,128,3.0129754543304443,17.015625,33554432
1,self_attn.v_proj,4,128,8,128,3.548578977584839,16.5078125,33554432
1,self_attn.v_proj,8,32,8,128,0.14732666313648224,34.03125,33554432
1,self_attn.v_proj,8,64,8,128,0.18262295424938202,33.015625,33554432
1,self_attn.v_proj,8,128,8,128,0.21466419100761414,32.5078125,33554432
1,self_attn.k_proj,2,32,8,128,22.273099899291992,10.03125,33554432
1,self_attn.k_proj,2,64,8,128,29.337146759033203,9.015625,33554432
1,self_attn.k_proj,2,128,8,128,35.652103424072266,8.5078125,33554432
1,self_attn.k_proj,3,32,8,128,9.693957328796387,14.03125,33554432
1,self_attn.k_proj,3,64,8,128,13.215134620666504,13.015625,33554432
1,self_attn.k_proj,3,128,8,128,17.021638870239258,12.5078125,33554432
1,self_attn.k_proj,4,32,8,128,4.523364543914795,18.03125,33554432
1,self_attn.k_proj,4,64,8,128,6.169956684112549,17.015625,33554432
1,self_attn.k_proj,4,128,8,128,7.98049259185791,16.5078125,33554432
1,self_attn.k_proj,8,32,8,128,0.2743431329727173,34.03125,33554432
1,self_attn.k_proj,8,64,8,128,0.3739296495914459,33.015625,33554432
1,self_attn.k_proj,8,128,8,128,0.4828311502933502,32.5078125,33554432
1,self_attn.o_proj,2,32,8,128,40.87164306640625,80.25,268435456
1,self_attn.o_proj,2,64,8,128,47.77991485595703,72.125,268435456
1,self_attn.o_proj,2,128,8,128,54.215118408203125,68.0625,268435456
1,self_attn.o_proj,3,32,8,128,17.43588638305664,112.25,268435456
1,self_attn.o_proj,3,64,8,128,20.537538528442383,104.125,268435456
1,self_attn.o_proj,3,128,8,128,23.387096405029297,100.0625,268435456
1,self_attn.o_proj,4,32,8,128,8.177144050598145,144.25,268435456
1,self_attn.o_proj,4,64,8,128,9.556356430053711,136.125,268435456
1,self_attn.o_proj,4,128,8,128,10.962779998779297,132.0625,268435456
1,self_attn.o_proj,8,32,8,128,0.5011242032051086,272.25,268435456
1,self_attn.o_proj,8,64,8,128,0.5826413631439209,264.125,268435456
1,self_attn.o_proj,8,128,8,128,0.6650911569595337,260.0625,268435456
1,mlp.gate_proj,2,32,8,128,58.13925552368164,260.8125,872415232
1,mlp.gate_proj,2,64,8,128,67.61820983886719,234.40625,872415232
1,mlp.gate_proj,2,128,8,128,78.4377670288086,221.203125,872415232
1,mlp.gate_proj,3,32,8,128,24.464292526245117,364.8125,872415232
1,mlp.gate_proj,3,64,8,128,30.02982521057129,338.40625,872415232
1,mlp.gate_proj,3,128,8,128,33.727169036865234,325.203125,872415232
1,mlp.gate_proj,4,32,8,128,11.621570587158203,468.8125,872415232
1,mlp.gate_proj,4,64,8,128,13.670576095581055,442.40625,872415232
1,mlp.gate_proj,4,128,8,128,16.2214412689209,429.203125,872415232
1,mlp.gate_proj,8,32,8,128,0.7150713801383972,884.8125,872415232
1,mlp.gate_proj,8,64,8,128,0.8204028010368347,858.40625,872415232
1,mlp.gate_proj,8,128,8,128,1.0004724264144897,845.203125,872415232
1,mlp.up_proj,2,32,8,128,59.982906341552734,260.8125,872415232
1,mlp.up_proj,2,64,8,128,68.32059478759766,234.40625,872415232
1,mlp.up_proj,2,128,8,128,79.65385437011719,221.203125,872415232
1,mlp.up_proj,3,32,8,128,24.890438079833984,364.8125,872415232
1,mlp.up_proj,3,64,8,128,30.75490379333496,338.40625,872415232
1,mlp.up_proj,3,128,8,128,33.69456100463867,325.203125,872415232
1,mlp.up_proj,4,32,8,128,11.760038375854492,468.8125,872415232
1,mlp.up_proj,4,64,8,128,13.924501419067383,442.40625,872415232
1,mlp.up_proj,4,128,8,128,16.22474479675293,429.203125,872415232
1,mlp.up_proj,8,32,8,128,0.7222090363502502,884.8125,872415232
1,mlp.up_proj,8,64,8,128,0.8323646783828735,858.40625,872415232
1,mlp.up_proj,8,128,8,128,1.0023441314697266,845.203125,872415232
1,mlp.down_proj,2,32,8,128,64.53253936767578,260.8125,872415232
1,mlp.down_proj,2,64,8,128,72.3970718383789,234.40625,872415232
1,mlp.down_proj,2,128,8,128,83.86587524414062,221.203125,872415232
1,mlp.down_proj,3,32,8,128,26.896310806274414,364.8125,872415232
1,mlp.down_proj,3,64,8,128,32.227901458740234,338.40625,872415232
1,mlp.down_proj,3,128,8,128,35.17888641357422,325.203125,872415232
1,mlp.down_proj,4,32,8,128,12.508626937866211,468.8125,872415232
1,mlp.down_proj,4,64,8,128,14.920637130737305,442.40625,872415232
1,mlp.down_proj,4,128,8,128,16.660633087158203,429.203125,872415232
1,mlp.down_proj,8,32,8,128,0.7621529698371887,884.8125,872415232
1,mlp.down_proj,8,64,8,128,0.8952139616012573,858.40625,872415232
1,mlp.down_proj,8,128,8,128,1.0190114974975586,845.203125,872415232
2,self_attn.q_proj,2,32,8,128,30.33924674987793,80.25,268435456
2,self_attn.q_proj,2,64,8,128,36.08773422241211,72.125,268435456
2,self_attn.q_proj,2,128,8,128,41.43263244628906,68.0625,268435456
2,self_attn.q_proj,3,32,8,128,13.127835273742676,112.25,268435456
2,self_attn.q_proj,3,64,8,128,15.987397193908691,104.125,268435456
2,self_attn.q_proj,3,128,8,128,18.63741683959961,100.0625,268435456
2,self_attn.q_proj,4,32,8,128,6.132519721984863,144.25,268435456
2,self_attn.q_proj,4,64,8,128,7.451643943786621,136.125,268435456
2,self_attn.q_proj,4,128,8,128,8.728609085083008,132.0625,268435456
2,self_attn.q_proj,8,32,8,128,0.3836328387260437,272.25,268435456
2,self_attn.q_proj,8,64,8,128,0.4564465284347534,264.125,268435456
2,self_attn.q_proj,8,128,8,128,0.5302979946136475,260.0625,268435456
2,self_attn.v_proj,2,32,8,128,14.473812103271484,10.03125,33554432
2,self_attn.v_proj,2,64,8,128,17.970722198486328,9.015625,33554432
2,self_attn.v_proj,2,128,8,128,21.150129318237305,8.5078125,33554432
2,self_attn.v_proj,3,32,8,128,6.1848015785217285,14.03125,33554432
2,self_attn.v_proj,3,64,8,128,7.685055255889893,13.015625,33554432
2,self_attn.v_proj,3,128,8,128,9.044894218444824,12.5078125,33554432
2,self_attn.v_proj,4,32,8,128,2.886833906173706,18.03125,33554432
2,self_attn.v_proj,4,64,8,128,3.584397077560425,17.015625,33554432
2,self_attn.v_proj,4,128,8,128,4.221513271331787,16.5078125,33554432
2,self_attn.v_proj,8,32,8,128,0.1749853640794754,34.03125,33554432
2,self_attn.v_proj,8,64,8,128,0.21714985370635986,33.015625,33554432
2,self_attn.v_proj,8,128,8,128,0.25548720359802246,32.5078125,33554432
2,self_attn.k_proj,2,32,8,128,20.647497177124023,10.03125,33554432
2,self_attn.k_proj,2,64,8,128,26.4749755859375,9.015625,33554432
2,self_attn.k_proj,2,128,8,128,31.897497177124023,8.5078125,33554432
2,self_attn.k_proj,3,32,8,128,8.85855770111084,14.03125,33554432
2,self_attn.k_proj,3,64,8,128,11.432310104370117,13.015625,33554432
2,self_attn.k_proj,3,128,8,128,13.90420913696289,12.5078125,33554432
2,self_attn.k_proj,4,32,8,128,4.132336616516113,18.03125,33554432
2,self_attn.k_proj,4,64,8,128,5.331611156463623,17.015625,33554432
2,self_attn.k_proj,4,128,8,128,6.48634147644043,16.5078125,33554432
2,self_attn.k_proj,8,32,8,128,0.25070297718048096,34.03125,33554432
2,self_attn.k_proj,8,64,8,128,0.3234492838382721,33.015625,33554432
2,self_attn.k_proj,8,128,8,128,0.39315304160118103,32.5078125,33554432
2,self_attn.o_proj,2,32,8,128,47.14418411254883,80.25,268435456
2,self_attn.o_proj,2,64,8,128,55.13423156738281,72.125,268435456
2,self_attn.o_proj,2,128,8,128,62.897579193115234,68.0625,268435456
