layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params
1,self_attn.o_proj,8,32,8,128,0.3369140625,68.0625,67108864
1,self_attn.o_proj,8,64,8,128,0.398681640625,66.03125,67108864
1,self_attn.o_proj,8,128,8,128,0.459716796875,65.015625,67108864
1,mlp.gate_proj,2,32,8,128,73.3125,70.21875,234881024
1,mlp.gate_proj,2,64,8,128,85.875,63.109375,234881024
1,mlp.gate_proj,2,128,8,128,97.5625,59.5546875,234881024
1,mlp.gate_proj,3,32,8,128,31.359375,98.21875,234881024
1,mlp.gate_proj,3,64,8,128,36.84375,91.109375,234881024
1,mlp.gate_proj,3,128,8,128,41.96875,87.5546875,234881024
1,mlp.gate_proj,4,32,8,128,14.6328125,126.21875,234881024
1,mlp.gate_proj,4,64,8,128,17.1875,119.109375,234881024
1,mlp.gate_proj,4,128,8,128,19.625,115.5546875,234881024
1,mlp.gate_proj,8,32,8,128,0.88916015625,238.21875,234881024
1,mlp.gate_proj,8,64,8,128,1.044921875,231.109375,234881024
1,mlp.gate_proj,8,128,8,128,1.189453125,227.5546875,234881024
1,mlp.up_proj,2,32,8,128,71.3125,70.21875,234881024
1,mlp.up_proj,2,64,8,128,83.1875,63.109375,234881024
1,mlp.up_proj,2,128,8,128,93.8125,59.5546875,234881024
1,mlp.up_proj,3,32,8,128,30.484375,98.21875,234881024
1,mlp.up_proj,3,64,8,128,35.625,91.109375,234881024
1,mlp.up_proj,3,128,8,128,40.25,87.5546875,234881024
1,mlp.up_proj,4,32,8,128,14.234375,126.21875,234881024
1,mlp.up_proj,4,64,8,128,16.609375,119.109375,234881024
1,mlp.up_proj,4,128,8,128,18.78125,115.5546875,234881024
1,mlp.up_proj,8,32,8,128,0.86474609375,238.21875,234881024
1,mlp.up_proj,8,64,8,128,1.009765625,231.109375,234881024
1,mlp.up_proj,8,128,8,128,1.138671875,227.5546875,234881024
1,mlp.down_proj,2,32,8,128,76.75,70.21875,234881024
1,mlp.down_proj,2,64,8,128,89.375,63.109375,234881024
1,mlp.down_proj,2,128,8,128,100.9375,59.5546875,234881024
1,mlp.down_proj,3,32,8,128,32.8125,98.21875,234881024
1,mlp.down_proj,3,64,8,128,38.34375,91.109375,234881024
1,mlp.down_proj,3,128,8,128,43.3125,87.5546875,234881024
1,mlp.down_proj,4,32,8,128,15.3046875,126.21875,234881024
1,mlp.down_proj,4,64,8,128,17.890625,119.109375,234881024
1,mlp.down_proj,4,128,8,128,20.234375,115.5546875,234881024
1,mlp.down_proj,8,32,8,128,0.93017578125,238.21875,234881024
1,mlp.down_proj,8,64,8,128,1.0869140625,231.109375,234881024
1,mlp.down_proj,8,128,8,128,1.2275390625,227.5546875,234881024
2,self_attn.q_proj,2,32,8,128,57.03125,20.0625,67108864
2,self_attn.q_proj,2,64,8,128,67.4375,18.03125,67108864
2,self_attn.q_proj,2,128,8,128,78.5625,17.015625,67108864
2,self_attn.q_proj,3,32,8,128,24.5,28.0625,67108864
2,self_attn.q_proj,3,64,8,128,29.15625,26.03125,67108864
