dataset,part,model,nbits,group_size,layer,sensitivity
c4,mlp_gate,Meta-Llama-3-8B,3,64,29,0.0011627835920080543
c4,mlp_down,Meta-Llama-3-8B,3,64,29,0.0009537141886539757
c4,attn_in,Meta-Llama-3-8B,3,64,30,0.0008707576198503375
c4,mlp_gate,Meta-Llama-3-8B,3,64,30,0.0021878411062061787
c4,mlp_down,Meta-Llama-3-8B,3,64,30,0.002246903721243143
c4,attn_in,Meta-Llama-3-8B,3,64,31,0.001282562268897891
c4,mlp_gate,Meta-Llama-3-8B,3,64,31,0.009918544441461563
c4,mlp_down,Meta-Llama-3-8B,3,64,31,0.24508865177631378
c4,attn_in,Llama-2-7b-hf,3,128,0,2.543072696425952e-06
c4,attn_out,Llama-2-7b-hf,3,128,0,3.012893103004899e-06
c4,mlp_gate,Llama-2-7b-hf,3,128,0,6.637631031480851e-07
c4,mlp_down,Llama-2-7b-hf,3,128,0,7.137390184652759e-06
c4,attn_in,Llama-2-7b-hf,3,128,1,8.223900294979103e-06
c4,attn_out,Llama-2-7b-hf,3,128,1,1.2737556062347721e-05
c4,mlp_gate,Llama-2-7b-hf,3,128,1,0.0002609330986160785
c4,mlp_down,Llama-2-7b-hf,3,128,1,0.034441784024238586
c4,attn_in,Llama-2-7b-hf,3,128,2,1.728501774778124e-05
c4,attn_out,Llama-2-7b-hf,3,128,2,9.553594281896949e-06
c4,mlp_gate,Llama-2-7b-hf,3,128,2,2.1069723516120575e-05
c4,mlp_down,Llama-2-7b-hf,3,128,2,2.7416548618930392e-05
c4,attn_in,Llama-2-7b-hf,3,128,3,4.4090509618399665e-05
c4,attn_out,Llama-2-7b-hf,3,128,3,1.7401695004082285e-05
c4,mlp_gate,Llama-2-7b-hf,3,128,3,5.197555583436042e-05
c4,mlp_down,Llama-2-7b-hf,3,128,3,5.0444959924789146e-05
c4,attn_in,Llama-2-7b-hf,3,128,4,8.909861935535446e-05
c4,attn_out,Llama-2-7b-hf,3,128,4,3.436993938521482e-05
c4,mlp_gate,Llama-2-7b-hf,3,128,4,0.0001020353811327368
c4,mlp_down,Llama-2-7b-hf,3,128,4,0.00014470319729298353
c4,attn_in,Llama-2-7b-hf,3,128,5,0.00018147974333260208
c4,attn_out,Llama-2-7b-hf,3,128,5,6.738230877090245e-05
c4,mlp_gate,Llama-2-7b-hf,3,128,5,0.00016477156896144152
c4,mlp_down,Llama-2-7b-hf,3,128,5,0.00014262500917539
c4,attn_in,Llama-2-7b-hf,3,128,6,0.00018910670769400895
c4,attn_out,Llama-2-7b-hf,3,128,6,7.57534071453847e-05
c4,mlp_gate,Llama-2-7b-hf,3,128,6,0.0002509336336515844
c4,mlp_down,Llama-2-7b-hf,3,128,6,0.0002178371651098132
c4,attn_in,Llama-2-7b-hf,3,128,7,0.0002709349791985005
c4,attn_out,Llama-2-7b-hf,3,128,7,0.00011176257976330817
c4,mlp_gate,Llama-2-7b-hf,3,128,7,0.0003451397642493248
c4,mlp_down,Llama-2-7b-hf,3,128,7,0.0002886749862227589
c4,attn_in,Llama-2-7b-hf,3,128,8,0.00048203073674812913
c4,attn_out,Llama-2-7b-hf,3,128,8,0.00015954917762428522
c4,mlp_gate,Llama-2-7b-hf,3,128,8,0.00042396027129143476
c4,mlp_down,Llama-2-7b-hf,3,128,8,0.000343456631526351
c4,attn_in,Llama-2-7b-hf,3,128,9,0.0006081957835704088
c4,attn_out,Llama-2-7b-hf,3,128,9,0.0002324342349311337
c4,mlp_gate,Llama-2-7b-hf,3,128,9,0.0005005195853300393
c4,mlp_down,Llama-2-7b-hf,3,128,9,0.0003980539331678301
c4,attn_in,Llama-2-7b-hf,3,128,10,0.0006762515404261649
c4,attn_out,Llama-2-7b-hf,3,128,10,0.0003151753917336464
c4,mlp_gate,Llama-2-7b-hf,3,128,10,0.0006011161603964865
c4,mlp_down,Llama-2-7b-hf,3,128,10,0.0004642090934794396
c4,attn_in,Llama-2-7b-hf,3,128,11,0.0007011824054643512
c4,attn_out,Llama-2-7b-hf,3,128,11,0.0003142669447697699
c4,mlp_gate,Llama-2-7b-hf,3,128,11,0.0006779545801691711
c4,mlp_down,Llama-2-7b-hf,3,128,11,0.0005394615000113845
c4,attn_in,Llama-2-7b-hf,3,128,12,0.0008573984378017485
c4,attn_out,Llama-2-7b-hf,3,128,12,0.00035259927972219884
c4,mlp_gate,Llama-2-7b-hf,3,128,12,0.0007614284404553473
c4,mlp_down,Llama-2-7b-hf,3,128,12,0.0006150216795504093
c4,attn_in,Llama-2-7b-hf,3,128,13,0.0009122535702772439
c4,attn_out,Llama-2-7b-hf,3,128,13,0.0004180124669801444
c4,mlp_gate,Llama-2-7b-hf,3,128,13,0.0009202936198562384
c4,mlp_down,Llama-2-7b-hf,3,128,13,0.0007700894493609667
c4,attn_in,Llama-2-7b-hf,3,128,14,0.0009445844334550202
c4,attn_out,Llama-2-7b-hf,3,128,14,0.00046491940156556666
c4,mlp_gate,Llama-2-7b-hf,3,128,14,0.0010440548649057746
c4,mlp_down,Llama-2-7b-hf,3,128,14,0.0009182776557281613
c4,attn_in,Llama-2-7b-hf,3,128,15,0.0010549337603151798
c4,attn_out,Llama-2-7b-hf,3,128,15,0.0005249839159660041
c4,mlp_gate,Llama-2-7b-hf,3,128,15,0.0013062249636277556
c4,mlp_down,Llama-2-7b-hf,3,128,15,0.001160051440820098
c4,attn_in,Llama-2-7b-hf,3,128,16,0.0012565309880301356
c4,attn_out,Llama-2-7b-hf,3,128,16,0.0007562240934930742
c4,mlp_gate,Llama-2-7b-hf,3,128,16,0.0016812311951071024
c4,mlp_down,Llama-2-7b-hf,3,128,16,0.0017191731603816152
c4,attn_in,Llama-2-7b-hf,3,128,17,0.0009592812275514007
c4,attn_out,Llama-2-7b-hf,3,128,17,0.00051969347987324
c4,mlp_gate,Llama-2-7b-hf,3,128,17,0.0018641181522980332
c4,mlp_down,Llama-2-7b-hf,3,128,17,0.0018045568140223622
c4,attn_in,Llama-2-7b-hf,3,128,18,0.0010112086310982704
c4,attn_out,Llama-2-7b-hf,3,128,18,0.0005380092188715935
c4,mlp_gate,Llama-2-7b-hf,3,128,18,0.002198362722992897
c4,mlp_down,Llama-2-7b-hf,3,128,18,0.0021237297914922237
c4,attn_in,Llama-2-7b-hf,3,128,19,0.001041489653289318
c4,attn_out,Llama-2-7b-hf,3,128,19,0.0005380509537644684
c4,mlp_gate,Llama-2-7b-hf,3,128,19,0.0025222785770893097
c4,mlp_down,Llama-2-7b-hf,3,128,19,0.002393367001786828
c4,attn_in,Llama-2-7b-hf,3,128,20,0.0012130317045375705
c4,attn_out,Llama-2-7b-hf,3,128,20,0.000709038635250181
c4,mlp_gate,Llama-2-7b-hf,3,128,20,0.002950349124148488
c4,mlp_down,Llama-2-7b-hf,3,128,20,0.0029526310972869396
c4,attn_in,Llama-2-7b-hf,3,128,21,0.0008859800291247666
c4,attn_out,Llama-2-7b-hf,3,128,21,0.0005539684789255261
c4,mlp_gate,Llama-2-7b-hf,3,128,21,0.0032337538432329893
c4,mlp_down,Llama-2-7b-hf,3,128,21,0.0029773542191833258
c4,attn_in,Llama-2-7b-hf,3,128,22,0.0014861207455396652
c4,attn_out,Llama-2-7b-hf,3,128,22,0.0007069241255521774
c4,mlp_gate,Llama-2-7b-hf,3,128,22,0.0036563577596098185
c4,mlp_down,Llama-2-7b-hf,3,128,22,0.0033341178204864264
c4,attn_in,Llama-2-7b-hf,3,128,23,0.0012101251631975174
c4,attn_out,Llama-2-7b-hf,3,128,23,0.0006496669957414269
c4,mlp_gate,Llama-2-7b-hf,3,128,23,0.004081662278622389
c4,mlp_down,Llama-2-7b-hf,3,128,23,0.0034750052727758884
c4,attn_in,Llama-2-7b-hf,3,128,24,0.001708566676825285
c4,attn_out,Llama-2-7b-hf,3,128,24,0.0008913942147046328
c4,mlp_gate,Llama-2-7b-hf,3,128,24,0.004477445036172867
c4,mlp_down,Llama-2-7b-hf,3,128,24,0.0036744081880897284
c4,attn_in,Llama-2-7b-hf,3,128,25,0.0012819335097447038
c4,attn_out,Llama-2-7b-hf,3,128,25,0.0005993397790007293
c4,mlp_gate,Llama-2-7b-hf,3,128,25,0.005033968482166529
c4,mlp_down,Llama-2-7b-hf,3,128,25,0.0038489527069032192
c4,attn_in,Llama-2-7b-hf,3,128,26,0.0020503827836364508
c4,attn_out,Llama-2-7b-hf,3,128,26,0.0011458939407020807
c4,mlp_gate,Llama-2-7b-hf,3,128,26,0.005648446269333363
c4,mlp_down,Llama-2-7b-hf,3,128,26,0.004218643996864557
c4,attn_in,Llama-2-7b-hf,3,128,27,0.001772370538674295
c4,attn_out,Llama-2-7b-hf,3,128,27,0.0009891059016808867
c4,mlp_gate,Llama-2-7b-hf,3,128,27,0.006490008439868689
c4,mlp_down,Llama-2-7b-hf,3,128,27,0.004780343268066645
c4,attn_in,Llama-2-7b-hf,3,128,28,0.002427054336294532
c4,attn_out,Llama-2-7b-hf,3,128,28,0.0012401589192450047
c4,mlp_gate,Llama-2-7b-hf,3,128,28,0.00772490818053484
c4,mlp_down,Llama-2-7b-hf,3,128,28,0.005963850766420364
c4,attn_in,Llama-2-7b-hf,3,128,29,0.002046683570370078
c4,attn_out,Llama-2-7b-hf,3,128,29,0.0011164648458361626
c4,mlp_gate,Llama-2-7b-hf,3,128,29,0.009403485804796219
c4,mlp_down,Llama-2-7b-hf,3,128,29,0.008864299394190311
c4,attn_in,Llama-2-7b-hf,3,128,30,0.002405894687399268
c4,attn_out,Llama-2-7b-hf,3,128,30,0.0015969601226970553
c4,mlp_gate,Llama-2-7b-hf,3,128,30,0.016673244535923004
c4,mlp_down,Llama-2-7b-hf,3,128,30,0.03008771501481533
c4,attn_in,Llama-2-7b-hf,3,128,31,0.010730587877333164
c4,attn_out,Llama-2-7b-hf,3,128,31,0.0025164750404655933
c4,mlp_gate,Llama-2-7b-hf,3,128,31,0.034958481788635254
c4,mlp_down,Llama-2-7b-hf,3,128,31,0.08376330882310867
c4,attn_in,Meta-Llama-3-8B,3,128,0,1.5365707213277346e-06
c4,mlp_gate,Meta-Llama-3-8B,3,128,0,2.1330624804249965e-06
c4,mlp_down,Meta-Llama-3-8B,3,128,0,5.109989615448285e-06
c4,attn_in,Meta-Llama-3-8B,3,128,1,3.989441665908089e-06
c4,mlp_gate,Meta-Llama-3-8B,3,128,1,4.701513171312399e-05
c4,mlp_down,Meta-Llama-3-8B,3,128,1,0.00012536936264950782
c4,attn_in,Meta-Llama-3-8B,3,128,2,7.131035545171471e-06
c4,mlp_gate,Meta-Llama-3-8B,3,128,2,1.1429932783357799e-05
c4,mlp_down,Meta-Llama-3-8B,3,128,2,1.151342257799115e-05
c4,attn_in,Meta-Llama-3-8B,3,128,3,1.055624397849897e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,3,2.550779936427716e-05
c4,mlp_down,Meta-Llama-3-8B,3,128,3,2.0830028006457724e-05
c4,attn_in,Meta-Llama-3-8B,3,128,4,2.3309090465772897e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,4,4.613024430000223e-05
c4,mlp_down,Meta-Llama-3-8B,3,128,4,3.6578298022504896e-05
c4,attn_in,Meta-Llama-3-8B,3,128,5,3.0498231353703886e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,5,6.516962457681075e-05
c4,mlp_down,Meta-Llama-3-8B,3,128,5,5.457783117890358e-05
c4,attn_in,Meta-Llama-3-8B,3,128,6,3.950303289457224e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,6,8.367197006009519e-05
c4,mlp_down,Meta-Llama-3-8B,3,128,6,6.685862899757922e-05
c4,attn_in,Meta-Llama-3-8B,3,128,7,5.329389387043193e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,7,9.87605526461266e-05
c4,mlp_down,Meta-Llama-3-8B,3,128,7,7.498852210119367e-05
c4,attn_in,Meta-Llama-3-8B,3,128,8,7.033947622403502e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,8,0.00010860651673283428
c4,mlp_down,Meta-Llama-3-8B,3,128,8,8.141547732520849e-05
c4,attn_in,Meta-Llama-3-8B,3,128,9,9.053124085767195e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,9,0.00012420365237630904
c4,mlp_down,Meta-Llama-3-8B,3,128,9,9.483862959314138e-05
c4,attn_in,Meta-Llama-3-8B,3,128,10,9.497673454461619e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,10,0.00012383585271891207
c4,mlp_down,Meta-Llama-3-8B,3,128,10,9.728405711939558e-05
c4,attn_in,Meta-Llama-3-8B,3,128,11,9.250006405636668e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,11,0.0001343000476481393
c4,mlp_down,Meta-Llama-3-8B,3,128,11,0.00010176920477533713
c4,attn_in,Meta-Llama-3-8B,3,128,12,9.540600149193779e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,12,0.00015917475684545934
c4,mlp_down,Meta-Llama-3-8B,3,128,12,0.00011231962707825005
c4,attn_in,Meta-Llama-3-8B,3,128,13,0.00012589308607857674
c4,mlp_gate,Meta-Llama-3-8B,3,128,13,0.00018395493680145591
c4,mlp_down,Meta-Llama-3-8B,3,128,13,0.00013650710752699524
c4,attn_in,Meta-Llama-3-8B,3,128,14,0.0001526744308648631
c4,mlp_gate,Meta-Llama-3-8B,3,128,14,0.0002208397927461192
c4,mlp_down,Meta-Llama-3-8B,3,128,14,0.00015378964599221945
c4,attn_in,Meta-Llama-3-8B,3,128,15,0.00014082688721828163
c4,mlp_gate,Meta-Llama-3-8B,3,128,15,0.0002542015863582492
c4,mlp_down,Meta-Llama-3-8B,3,128,15,0.00020238952129147947
c4,attn_in,Meta-Llama-3-8B,3,128,16,0.00015674621681682765
c4,mlp_gate,Meta-Llama-3-8B,3,128,16,0.00025895473663695157
c4,mlp_down,Meta-Llama-3-8B,3,128,16,0.0002121685683960095
c4,attn_in,Meta-Llama-3-8B,3,128,17,0.00012381000851746649
c4,mlp_gate,Meta-Llama-3-8B,3,128,17,0.00029634975362569094
c4,mlp_down,Meta-Llama-3-8B,3,128,17,0.00025569138233549893
c4,attn_in,Meta-Llama-3-8B,3,128,18,8.861335663823411e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,18,0.00028902883059345186
c4,mlp_down,Meta-Llama-3-8B,3,128,18,0.0002460188989061862
c4,attn_in,Meta-Llama-3-8B,3,128,19,7.898049079813063e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,19,0.0003026509948540479
c4,mlp_down,Meta-Llama-3-8B,3,128,19,0.00025552764418534935
c4,attn_in,Meta-Llama-3-8B,3,128,20,9.400327689945698e-05
c4,mlp_gate,Meta-Llama-3-8B,3,128,20,0.0003263747494202107
c4,mlp_down,Meta-Llama-3-8B,3,128,20,0.00027966167544946074
c4,attn_in,Meta-Llama-3-8B,3,128,21,0.00015425482706632465
c4,mlp_gate,Meta-Llama-3-8B,3,128,21,0.00038859876804053783
c4,mlp_down,Meta-Llama-3-8B,3,128,21,0.0003416093240957707
c4,attn_in,Meta-Llama-3-8B,3,128,22,0.00011363377416273579
c4,mlp_gate,Meta-Llama-3-8B,3,128,22,0.0004023966030217707
c4,mlp_down,Meta-Llama-3-8B,3,128,22,0.0003540650359354913
c4,attn_in,Meta-Llama-3-8B,3,128,23,0.0001400752953486517
c4,mlp_gate,Meta-Llama-3-8B,3,128,23,0.00043877505231648684
c4,mlp_down,Meta-Llama-3-8B,3,128,23,0.0003643596719484776
c4,attn_in,Meta-Llama-3-8B,3,128,24,0.0001386068033752963
c4,mlp_gate,Meta-Llama-3-8B,3,128,24,0.00047773405094631016
c4,mlp_down,Meta-Llama-3-8B,3,128,24,0.0003870354557875544
c4,attn_in,Meta-Llama-3-8B,3,128,25,0.000194226173334755
c4,mlp_gate,Meta-Llama-3-8B,3,128,25,0.0005415896885097027
c4,mlp_down,Meta-Llama-3-8B,3,128,25,0.00040216316119767725
c4,attn_in,Meta-Llama-3-8B,3,128,26,0.00023470169981010258
c4,mlp_gate,Meta-Llama-3-8B,3,128,26,0.0006363020511344075
c4,mlp_down,Meta-Llama-3-8B,3,128,26,0.00044649068149738014
c4,attn_in,Meta-Llama-3-8B,3,128,27,0.0003185293753631413
c4,mlp_gate,Meta-Llama-3-8B,3,128,27,0.0007906099781394005
c4,mlp_down,Meta-Llama-3-8B,3,128,27,0.0005801260704174638
c4,attn_in,Meta-Llama-3-8B,3,128,28,0.00038867213879711926
c4,mlp_gate,Meta-Llama-3-8B,3,128,28,0.0010925962124019861
c4,mlp_down,Meta-Llama-3-8B,3,128,28,0.0007859973702579737
c4,attn_in,Meta-Llama-3-8B,3,128,29,0.0005788410198874772
c4,mlp_gate,Meta-Llama-3-8B,3,128,29,0.0015555656282231212
c4,mlp_down,Meta-Llama-3-8B,3,128,29,0.0012721248203888535
c4,attn_in,Meta-Llama-3-8B,3,128,30,0.0013903782237321138
c4,mlp_gate,Meta-Llama-3-8B,3,128,30,0.0029070349410176277
c4,mlp_down,Meta-Llama-3-8B,3,128,30,0.003168259048834443
c4,attn_in,Meta-Llama-3-8B,3,128,31,0.001528566936030984
c4,mlp_gate,Meta-Llama-3-8B,3,128,31,0.013185419142246246
c4,mlp_down,Meta-Llama-3-8B,3,128,31,0.5749917030334473
c4,attn_in,Llama-2-7b-hf,4,32,0,2.0218253382608964e-07
c4,attn_out,Llama-2-7b-hf,4,32,0,2.89805626607631e-07
c4,mlp_gate,Llama-2-7b-hf,4,32,0,7.178716288080977e-08
c4,mlp_down,Llama-2-7b-hf,4,32,0,7.342177354985324e-07
c4,attn_in,Llama-2-7b-hf,4,32,1,8.71158817972173e-07
c4,attn_out,Llama-2-7b-hf,4,32,1,1.2482269085012376e-06
c4,mlp_gate,Llama-2-7b-hf,4,32,1,1.2648314623220358e-05
c4,mlp_down,Llama-2-7b-hf,4,32,1,0.01030904520303011
c4,attn_in,Llama-2-7b-hf,4,32,2,2.8514364203147124e-06
c4,attn_out,Llama-2-7b-hf,4,32,2,1.078091372619383e-06
c4,mlp_gate,Llama-2-7b-hf,4,32,2,2.5985748379753204e-06
c4,mlp_down,Llama-2-7b-hf,4,32,2,3.3865937894006493e-06
c4,attn_in,Llama-2-7b-hf,4,32,3,5.3409976317198016e-06
c4,attn_out,Llama-2-7b-hf,4,32,3,2.0011038941447623e-06
c4,mlp_gate,Llama-2-7b-hf,4,32,3,6.311546258075396e-06
c4,mlp_down,Llama-2-7b-hf,4,32,3,6.2792119024379645e-06
c4,attn_in,Llama-2-7b-hf,4,32,4,1.2115874596929643e-05
c4,attn_out,Llama-2-7b-hf,4,32,4,4.085811724507948e-06
c4,mlp_gate,Llama-2-7b-hf,4,32,4,1.2203075129946228e-05
c4,mlp_down,Llama-2-7b-hf,4,32,4,1.5199455447145738e-05
c4,attn_in,Llama-2-7b-hf,4,32,5,1.7549416952533647e-05
c4,attn_out,Llama-2-7b-hf,4,32,5,7.85791144153336e-06
c4,mlp_gate,Llama-2-7b-hf,4,32,5,1.9668270397232845e-05
c4,mlp_down,Llama-2-7b-hf,4,32,5,1.7815920728025958e-05
c4,attn_in,Llama-2-7b-hf,4,32,6,2.1750567611888982e-05
c4,attn_out,Llama-2-7b-hf,4,32,6,9.087857506528962e-06
c4,mlp_gate,Llama-2-7b-hf,4,32,6,2.98832146654604e-05
c4,mlp_down,Llama-2-7b-hf,4,32,6,2.727196078922134e-05
c4,attn_in,Llama-2-7b-hf,4,32,7,3.421507426537573e-05
c4,attn_out,Llama-2-7b-hf,4,32,7,1.3258813851280138e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,7,4.0681366954231635e-05
c4,mlp_down,Llama-2-7b-hf,4,32,7,3.599737101467326e-05
c4,attn_in,Llama-2-7b-hf,4,32,8,5.5216809414559975e-05
c4,attn_out,Llama-2-7b-hf,4,32,8,1.942644485097844e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,8,4.984028419130482e-05
c4,mlp_down,Llama-2-7b-hf,4,32,8,4.290246943128295e-05
c4,attn_in,Llama-2-7b-hf,4,32,9,6.203567318152636e-05
c4,attn_out,Llama-2-7b-hf,4,32,9,2.8397678761393763e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,9,5.842513928655535e-05
c4,mlp_down,Llama-2-7b-hf,4,32,9,4.962065213476308e-05
c4,attn_in,Llama-2-7b-hf,4,32,10,8.318715117638931e-05
c4,attn_out,Llama-2-7b-hf,4,32,10,3.8774593122070655e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,10,6.93771435180679e-05
c4,mlp_down,Llama-2-7b-hf,4,32,10,5.7980876590590924e-05
c4,attn_in,Llama-2-7b-hf,4,32,11,9.905704791890457e-05
c4,attn_out,Llama-2-7b-hf,4,32,11,3.8587633753195405e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,11,7.874945731600747e-05
c4,mlp_down,Llama-2-7b-hf,4,32,11,6.737592775607482e-05
c4,attn_in,Llama-2-7b-hf,4,32,12,0.00011322755017317832
c4,attn_out,Llama-2-7b-hf,4,32,12,4.343982436694205e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,12,8.940813131630421e-05
c4,mlp_down,Llama-2-7b-hf,4,32,12,7.691202335990965e-05
c4,attn_in,Llama-2-7b-hf,4,32,13,0.00011138224363094196
c4,attn_out,Llama-2-7b-hf,4,32,13,5.1435061322990805e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,13,0.0001081491936929524
c4,mlp_down,Llama-2-7b-hf,4,32,13,9.65548533713445e-05
c4,attn_in,Llama-2-7b-hf,4,32,14,0.00010945641406578943
c4,attn_out,Llama-2-7b-hf,4,32,14,5.773048542323522e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,14,0.0001225420128321275
c4,mlp_down,Llama-2-7b-hf,4,32,14,0.00011514695506775752
c4,attn_in,Llama-2-7b-hf,4,32,15,0.00011958710820181295
c4,attn_out,Llama-2-7b-hf,4,32,15,6.433280213968828e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,15,0.00015266440459527075
c4,mlp_down,Llama-2-7b-hf,4,32,15,0.0001452016003895551
c4,attn_in,Llama-2-7b-hf,4,32,16,0.00014438549987971783
c4,attn_out,Llama-2-7b-hf,4,32,16,9.330676402896643e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,16,0.00020004264661110938
c4,mlp_down,Llama-2-7b-hf,4,32,16,0.0002090761554427445
c4,attn_in,Llama-2-7b-hf,4,32,17,0.0001309080107603222
c4,attn_out,Llama-2-7b-hf,4,32,17,6.417991971829906e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,17,0.0002241290785605088
c4,mlp_down,Llama-2-7b-hf,4,32,17,0.00022662253468297422
c4,attn_in,Llama-2-7b-hf,4,32,18,0.00013065528764855117
c4,attn_out,Llama-2-7b-hf,4,32,18,6.64292456349358e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,18,0.00026407575933262706
c4,mlp_down,Llama-2-7b-hf,4,32,18,0.0002662662009242922
c4,attn_in,Llama-2-7b-hf,4,32,19,0.00011641215678537264
c4,attn_out,Llama-2-7b-hf,4,32,19,6.619569467147812e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,19,0.0003045916964765638
c4,mlp_down,Llama-2-7b-hf,4,32,19,0.0002959604898933321
c4,attn_in,Llama-2-7b-hf,4,32,20,0.00015598528261762112
c4,attn_out,Llama-2-7b-hf,4,32,20,8.808608981780708e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,20,0.0003586823877412826
c4,mlp_down,Llama-2-7b-hf,4,32,20,0.00036764307878911495
c4,attn_in,Llama-2-7b-hf,4,32,21,0.00010898842447204515
c4,attn_out,Llama-2-7b-hf,4,32,21,6.855493847979233e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,21,0.0003935748536605388
c4,mlp_down,Llama-2-7b-hf,4,32,21,0.0003740193787962198
c4,attn_in,Llama-2-7b-hf,4,32,22,0.00017847662093117833
c4,attn_out,Llama-2-7b-hf,4,32,22,8.735772280488163e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,22,0.0004463053774088621
c4,mlp_down,Llama-2-7b-hf,4,32,22,0.0004193864588160068
c4,attn_in,Llama-2-7b-hf,4,32,23,0.00013993540778756142
c4,attn_out,Llama-2-7b-hf,4,32,23,8.102616266114637e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,23,0.0005000876844860613
c4,mlp_down,Llama-2-7b-hf,4,32,23,0.0004382627666927874
c4,attn_in,Llama-2-7b-hf,4,32,24,0.00017927341104950756
c4,attn_out,Llama-2-7b-hf,4,32,24,0.00010868222307180986
c4,mlp_gate,Llama-2-7b-hf,4,32,24,0.0005471744807437062
c4,mlp_down,Llama-2-7b-hf,4,32,24,0.0004638460814021528
c4,attn_in,Llama-2-7b-hf,4,32,25,0.00014112662756815553
c4,attn_out,Llama-2-7b-hf,4,32,25,7.475970051018521e-05
c4,mlp_gate,Llama-2-7b-hf,4,32,25,0.0006137383752502501
c4,mlp_down,Llama-2-7b-hf,4,32,25,0.00048422679537907243
c4,attn_in,Llama-2-7b-hf,4,32,26,0.0002595291589386761
c4,attn_out,Llama-2-7b-hf,4,32,26,0.00014220319280866534
c4,mlp_gate,Llama-2-7b-hf,4,32,26,0.0006826962344348431
c4,mlp_down,Llama-2-7b-hf,4,32,26,0.000530867138877511
c4,attn_in,Llama-2-7b-hf,4,32,27,0.00020990030316170305
c4,attn_out,Llama-2-7b-hf,4,32,27,0.00012327832519076765
c4,mlp_gate,Llama-2-7b-hf,4,32,27,0.0007781240274198353
c4,mlp_down,Llama-2-7b-hf,4,32,27,0.0006023055757395923
c4,attn_in,Llama-2-7b-hf,4,32,28,0.00027097188285551965
c4,attn_out,Llama-2-7b-hf,4,32,28,0.00015354731294792145
c4,mlp_gate,Llama-2-7b-hf,4,32,28,0.0009225152898579836
c4,mlp_down,Llama-2-7b-hf,4,32,28,0.0007440677145496011
c4,attn_in,Llama-2-7b-hf,4,32,29,0.0002663216437213123
c4,attn_out,Llama-2-7b-hf,4,32,29,0.00013759669673163444
c4,mlp_gate,Llama-2-7b-hf,4,32,29,0.0011029258603230119
c4,mlp_down,Llama-2-7b-hf,4,32,29,0.0010332855163142085
c4,attn_in,Llama-2-7b-hf,4,32,30,0.0002764178498182446
c4,attn_out,Llama-2-7b-hf,4,32,30,0.0001935819018399343
c4,mlp_gate,Llama-2-7b-hf,4,32,30,0.001842084457166493
c4,mlp_down,Llama-2-7b-hf,4,32,30,0.0049471925012767315
c4,attn_in,Llama-2-7b-hf,4,32,31,0.000879427301697433
c4,attn_out,Llama-2-7b-hf,4,32,31,0.0002923349675256759
c4,mlp_gate,Llama-2-7b-hf,4,32,31,0.004012303426861763
c4,mlp_down,Llama-2-7b-hf,4,32,31,0.00786510668694973
c4,attn_in,Meta-Llama-3-8B,4,32,0,1.8447916261266073e-07
c4,mlp_gate,Meta-Llama-3-8B,4,32,0,2.4948994337137265e-07
c4,mlp_down,Meta-Llama-3-8B,4,32,0,6.595939225917391e-07
c4,attn_in,Meta-Llama-3-8B,4,32,1,2.355400425813059e-07
c4,mlp_gate,Meta-Llama-3-8B,4,32,1,1.2511370641732356e-06
c4,mlp_down,Meta-Llama-3-8B,4,32,1,1.4824321624473669e-05
c4,attn_in,Meta-Llama-3-8B,4,32,2,5.91340779010352e-07
c4,mlp_gate,Meta-Llama-3-8B,4,32,2,1.3580746553998324e-06
c4,mlp_down,Meta-Llama-3-8B,4,32,2,1.3387609669734957e-06
c4,attn_in,Meta-Llama-3-8B,4,32,3,1.0688401061997865e-06
c4,mlp_gate,Meta-Llama-3-8B,4,32,3,2.9871557671867777e-06
c4,mlp_down,Meta-Llama-3-8B,4,32,3,2.4823887088132324e-06
