dataset,part,model,nbits,group_size,layer,sensitivity
pileval,attn_in,Llama-2-7b-chat-hf,3,128,3,3.761800326174125e-05
pileval,attn_out,Llama-2-7b-chat-hf,3,128,3,1.8277834897162393e-05
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,3,5.5015840189298615e-05
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,3,4.943165185977705e-05
pileval,attn_in,Llama-2-7b-chat-hf,3,128,4,7.318401912925765e-05
pileval,attn_out,Llama-2-7b-chat-hf,3,128,4,3.2856882171472535e-05
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,4,0.00010563898831605911
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,4,0.00013702179421670735
pileval,attn_in,Llama-2-7b-chat-hf,3,128,5,0.00012275892368052155
pileval,attn_out,Llama-2-7b-chat-hf,3,128,5,6.104660133132711e-05
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,5,0.0001622666750336066
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,5,0.00012918839638587087
pileval,attn_in,Llama-2-7b-chat-hf,3,128,6,0.00016878361930139363
pileval,attn_out,Llama-2-7b-chat-hf,3,128,6,8.257110312115401e-05
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,6,0.00024139585730154067
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,6,0.00019271390920039266
pileval,attn_in,Llama-2-7b-chat-hf,3,128,7,0.00023577504907734692
pileval,attn_out,Llama-2-7b-chat-hf,3,128,7,0.00010967178968712687
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,7,0.00033627526136115193
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,7,0.0002583354653324932
pileval,attn_in,Llama-2-7b-chat-hf,3,128,8,0.00036827893927693367
pileval,attn_out,Llama-2-7b-chat-hf,3,128,8,0.00015944932238198817
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,8,0.00041809846879914403
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,8,0.0003216017794329673
pileval,attn_in,Llama-2-7b-chat-hf,3,128,9,0.0004778466827701777
pileval,attn_out,Llama-2-7b-chat-hf,3,128,9,0.0002223240298917517
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,9,0.0004942920058965683
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,9,0.0003744921996258199
pileval,attn_in,Llama-2-7b-chat-hf,3,128,10,0.0005364801036193967
pileval,attn_out,Llama-2-7b-chat-hf,3,128,10,0.00030301333754323423
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,10,0.0005778591148555279
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,10,0.00042552364175207913
pileval,attn_in,Llama-2-7b-chat-hf,3,128,11,0.0005836239433847368
pileval,attn_out,Llama-2-7b-chat-hf,3,128,11,0.0002938869583886117
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,11,0.0006345130386762321
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,11,0.00046693847980350256
pileval,attn_in,Llama-2-7b-chat-hf,3,128,12,0.0006985447835177183
pileval,attn_out,Llama-2-7b-chat-hf,3,128,12,0.0003267986758146435
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,12,0.0007131229504011571
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,12,0.0005280051846057177
pileval,attn_in,Llama-2-7b-chat-hf,3,128,13,0.0007038501789793372
pileval,attn_out,Llama-2-7b-chat-hf,3,128,13,0.00037056728615425527
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,13,0.000835407292470336
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,13,0.0006319099920801818
pileval,attn_in,Llama-2-7b-chat-hf,3,128,14,0.0007558987708762288
pileval,attn_out,Llama-2-7b-chat-hf,3,128,14,0.00041063581011258066
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,14,0.000943247287068516
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,14,0.0007356895948760211
pileval,attn_in,Llama-2-7b-chat-hf,3,128,15,0.0008956199744716287
pileval,attn_out,Llama-2-7b-chat-hf,3,128,15,0.0004426524101290852
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,15,0.0011597482953220606
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,15,0.0009138418245129287
