b1,g1,b2,g2,memmb,model,layer,module,bit_budget
4,32,8,128,8.0078125,Meta-Llama-3-8B,31,self_attn.o_proj,4.25
4,32,8,128,28.02734375,Meta-Llama-3-8B,31,mlp.gate_proj,4.25
4,64,8,128,28.013671875,Meta-Llama-3-8B,31,mlp.up_proj,4.25
4,64,8,128,28.013671875,Meta-Llama-3-8B,31,mlp.down_proj,4.25
4,32,8,128,8.0078125,Meta-Llama-3-8B,0,self_attn.q_proj,4.13
8,64,8,128,4.0009765625,Meta-Llama-3-8B,0,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,0,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,0,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,0,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,0,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,0,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,1,self_attn.q_proj,4.13
8,64,8,128,4.0009765625,Meta-Llama-3-8B,1,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,1,self_attn.v_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,1,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,1,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,1,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,1,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,2,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,2,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,2,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,2,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,2,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,2,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,2,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,3,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,3,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,3,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,3,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,3,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,3,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,3,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,4,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,4,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,4,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,4,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,4,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,4,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,4,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,5,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,5,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,5,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,5,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,5,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,5,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,5,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,6,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,6,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,6,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,6,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,6,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,6,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,6,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,7,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,7,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,7,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,7,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,7,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,7,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,7,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,8,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,8,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,8,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,8,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,8,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,8,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,8,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,9,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,9,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,9,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,9,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,9,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,9,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,9,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,10,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,10,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,10,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,10,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,10,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,10,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,10,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,11,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,11,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,11,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,11,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,11,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,11,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,11,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,12,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,12,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,12,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,12,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,12,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,12,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,12,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,13,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,13,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,13,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,13,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,13,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,13,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,13,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,14,self_attn.q_proj,4.13
8,64,8,128,4.0009765625,Meta-Llama-3-8B,14,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,14,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,14,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,14,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,14,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,14,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,15,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,15,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,15,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,15,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,15,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,15,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,15,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,16,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,16,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,16,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,16,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,16,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,16,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,16,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,17,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,17,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,17,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,17,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,17,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,17,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,17,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,18,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,18,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,18,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,18,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,18,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,18,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,18,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,19,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,19,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,19,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,19,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,19,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,19,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,19,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,20,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,20,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,20,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,20,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,20,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,20,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,20,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,21,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,21,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,21,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,21,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,21,mlp.gate_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,21,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,21,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,22,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,22,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,22,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,22,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,22,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,22,mlp.up_proj,4.13
3,32,8,128,21.02734375,Meta-Llama-3-8B,22,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,23,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,23,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,23,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,23,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,23,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,23,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,23,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,24,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,24,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,24,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,24,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,24,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,24,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,24,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,25,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,25,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,25,self_attn.v_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,25,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,25,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,25,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,25,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,26,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,26,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,26,self_attn.v_proj,4.13
4,64,8,128,8.00390625,Meta-Llama-3-8B,26,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,26,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,26,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,26,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,27,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,27,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,27,self_attn.v_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,27,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,27,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,27,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,27,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,28,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,28,self_attn.k_proj,4.13
4,32,8,128,2.001953125,Meta-Llama-3-8B,28,self_attn.v_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,28,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,28,mlp.gate_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,28,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,28,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,29,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,29,self_attn.k_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,29,self_attn.v_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,29,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,29,mlp.gate_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,29,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,29,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,30,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,30,self_attn.k_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,30,self_attn.v_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,30,self_attn.o_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,30,mlp.gate_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,30,mlp.up_proj,4.13
4,128,8,128,28.0068359375,Meta-Llama-3-8B,30,mlp.down_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,31,self_attn.q_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,31,self_attn.k_proj,4.13
8,128,8,128,4.00048828125,Meta-Llama-3-8B,31,self_attn.v_proj,4.13
4,32,8,128,8.0078125,Meta-Llama-3-8B,31,self_attn.o_proj,4.13
4,32,8,128,28.02734375,Meta-Llama-3-8B,31,mlp.gate_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,31,mlp.up_proj,4.13
4,64,8,128,28.013671875,Meta-Llama-3-8B,31,mlp.down_proj,4.13
