model,module,layer,memmb,param_cnt,bit_budget,b1,g1,b2,g2,params_quant_tot,params_all_tot
Llama-2-7b-hf,self_attn.v_proj,12,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,12,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,12,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,12,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,12,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,13,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,13,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,13,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,13,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,13,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,13,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,13,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,14,16.5078125,16777216,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,14,16.5078125,16777216,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,14,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,14,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,14,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,14,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,14,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,15,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,15,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,15,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,15,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,15,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,15,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,15,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,16,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,16,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,16,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,16,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,16,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,16,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,16,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,17,16.5078125,16777216,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,17,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,17,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,17,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,17,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,17,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,17,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,18,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,18,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,18,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,18,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,18,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,18,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,18,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,19,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,19,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,19,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,19,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,19,44.36474609375,45088768,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,19,44.36474609375,45088768,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,19,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,20,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,20,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,20,16.5078125,16777216,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,20,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,20,44.36474609375,45088768,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,20,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,20,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,21,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,21,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,21,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,21,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,21,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,21,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,21,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,22,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,22,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,22,16.5078125,16777216,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,22,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,22,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,22,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,22,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,23,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,23,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,23,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,23,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,23,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,23,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,23,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,24,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,24,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,24,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,24,16.5078125,16777216,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,24,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,24,44.36474609375,45088768,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,24,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,25,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,25,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,25,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,25,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,25,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,25,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,25,44.36474609375,45088768,4.25,8,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,26,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,26,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,26,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,26,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,26,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,26,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,26,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,27,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,27,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,27,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,27,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,27,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,27,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,27,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,28,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,28,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,28,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,28,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,28,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,28,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,28,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,29,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,29,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,29,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,29,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,29,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,29,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,29,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,30,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,30,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,30,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,30,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,30,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,30,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,30,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,31,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,31,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,31,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,31,8.5078125,16777216,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,31,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,31,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,31,22.86474609375,45088768,4.25,4,64,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,0,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,0,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,0,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,0,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,0,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,0,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,0,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,1,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,1,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,1,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,1,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,1,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,1,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,1,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,2,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,2,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,2,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,2,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,2,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,2,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,2,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,3,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,3,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,3,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,3,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,3,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,3,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,3,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,4,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,4,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,4,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,4,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,4,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,4,45.7294921875,45088768,4.51,8,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,4,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,5,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,5,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,5,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,5,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,5,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,5,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,5,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,6,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,6,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,6,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,6,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,6,45.7294921875,45088768,4.51,8,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,6,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,6,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,7,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,7,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,7,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,7,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,7,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,7,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,7,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,8,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,8,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,8,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,8,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,8,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,8,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,8,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,9,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,9,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,9,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,9,17.015625,16777216,4.51,8,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,9,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,9,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,9,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,10,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,10,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,10,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,10,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,10,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,10,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,10,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,11,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,11,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,11,17.015625,16777216,4.51,8,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,11,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,11,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,11,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,11,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,12,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,12,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,12,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,12,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,12,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,12,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,12,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,13,17.015625,16777216,4.51,8,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,13,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,13,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,13,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,13,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,13,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,13,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,14,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,14,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,14,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,14,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,14,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,14,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.down_proj,14,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.q_proj,15,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.k_proj,15,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.v_proj,15,9.015625,16777216,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,self_attn.o_proj,15,17.015625,16777216,4.51,8,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.gate_proj,15,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
Llama-2-7b-hf,mlp.up_proj,15,24.2294921875,45088768,4.51,4,32,8,128,6476005376,6738415616
