model,algo,config,config_detail,quant_duration,load_mem_allot,load_mem_reserved,zeroshot_mem_allot,zeroshot_mem_reserved,linear_probe_mem_allot,linear_probe_mem_reserved,acc1_zeroshot_cls,acc5_zeroshot_cls,recall_zeroshot_cls,duration_zeroshot_cls,acc1_linear_probe,acc5_linear_probe,recall_linear_probe,duration_linear_probe
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,1201100288,1681915904,0,0,0.73768,0.93718,0.7378199999999999,119.83589959144592,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,423143424,467664896,0,0,0.64354,0.88564,0.64354,54.47944021224976,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,2847862272,3816816640,0,0,0.77948,0.95238,0.77934,233.1510739326477,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,485071360,679477248,0,0,0.66552,0.89896,0.6655,55.04052114486694,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,2253173248,3198156800,0,0,0.77742,0.9518,0.77752,234.0004584789276,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,414885888,457179136,0,0,0.63378,0.88078,0.6333200000000001,55.25541400909424,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,382105600,440401920,0,0,0.01794,0.05578,0.01804,54.30798316001892,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,1212257792,1822425088,0,0,0.74844,0.9397,0.74868,117.31310176849364,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,2307321344,3495952384,0,0,0.77756,0.95168,0.7772800000000001,233.68390917778012,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,1178883584,1627389952,0,0,0.72604,0.93072,0.72592,119.54237675666808,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,1141085696,1677721600,0,0,0.52188,0.7939,0.5213399999999999,117.24221754074097,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,2122311168,2915041280,0,0,0.6569,0.89384,0.65706,234.02578806877136,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,1715185152,2791309312,0,0,0.66554,0.899,0.6656,54.83189845085144,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,1157469696,1677721600,0,0,0.61298,0.86634,0.61298,117.68557620048524,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,2588929536,3816816640,0,0,0.77794,0.95146,0.77778,234.044602394104,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,456828928,522190848,0,0,0.65204,0.8911,0.6522,54.8193109035492,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,1333892608,1977614336,0,0,0.75256,0.94248,0.7526400000000001,117.13560271263124,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,402436096,457179136,0,0,0.52616,0.79988,0.52616,56.718138456344604,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,2256394752,3160408064,0,0,0.77008,0.94932,0.7698800000000001,237.728542804718,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,1230738944,1914699776,0,0,0.75064,0.9422,0.75046,117.39700555801392,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,395620352,457179136,0,0,0.45674,0.73418,0.4567,55.68344974517822,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,2904960512,3741319168,0,0,0.77944,0.95238,0.7793199999999999,233.60125732421875,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,390277120,450887680,0,0,0.0756,0.1905,0.0757,55.51526212692261,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,2616324608,3286237184,0,0,0.77938,0.95238,0.7794000000000001,234.03772950172424,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,1184585216,1639972864,0,0,0.7318,0.93476,0.7318600000000001,120.27093982696532,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,1325831680,1977614336,0,0,0.75228,0.94264,0.75222,117.21197867393494,0,0,0,0
