layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,kurtosis_scaled
3,self_attn.q_proj,2,32,8,128,41.57857894897461,10.03125,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,2,64,8,128,49.6146354675293,9.015625,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,2,128,8,128,57.1600456237793,8.5078125,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,3,32,8,128,17.808176040649414,14.03125,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,3,64,8,128,21.30630111694336,13.015625,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,3,128,8,128,24.662878036499023,12.5078125,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,4,32,8,128,8.312260627746582,18.03125,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,4,64,8,128,9.945093154907228,17.015625,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,4,128,8,128,11.51597023010254,16.5078125,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,8,32,8,128,0.5031796097755432,34.03125,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,8,64,8,128,0.6022937297821045,33.015625,33554432,3.989754,0.020547600736399284
3,self_attn.q_proj,8,128,8,128,0.6955158710479736,32.5078125,33554432,3.989754,0.020547600736399284
7,self_attn.q_proj,2,32,8,128,36.75360870361328,10.03125,33554432,3.9729621,0.0
7,self_attn.q_proj,2,64,8,128,43.87311553955078,9.015625,33554432,3.9729621,0.0
7,self_attn.q_proj,2,128,8,128,50.55413055419922,8.5078125,33554432,3.9729621,0.0
7,self_attn.q_proj,3,32,8,128,15.75416088104248,14.03125,33554432,3.9729621,0.0
7,self_attn.q_proj,3,64,8,128,18.86858940124512,13.015625,33554432,3.9729621,0.0
7,self_attn.q_proj,3,128,8,128,21.887510299682617,12.5078125,33554432,3.9729621,0.0
7,self_attn.q_proj,4,32,8,128,7.351405143737793,18.03125,33554432,3.9729621,0.0
7,self_attn.q_proj,4,64,8,128,8.808781623840332,17.015625,33554432,3.9729621,0.0
7,self_attn.q_proj,4,128,8,128,10.220773696899414,16.5078125,33554432,3.9729621,0.0
7,self_attn.q_proj,8,32,8,128,0.4450019598007202,34.03125,33554432,3.9729621,0.0
7,self_attn.q_proj,8,64,8,128,0.5330676436424255,33.015625,33554432,3.9729621,0.0
7,self_attn.q_proj,8,128,8,128,0.617375373840332,32.5078125,33554432,3.9729621,0.0
11,self_attn.q_proj,2,32,8,128,34.52593994140625,10.03125,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,2,64,8,128,41.29272079467773,9.015625,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,2,128,8,128,47.723670959472656,8.5078125,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,3,32,8,128,14.82350730895996,14.03125,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,3,64,8,128,17.820838928222656,13.015625,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,3,128,8,128,20.784618377685547,12.5078125,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,4,32,8,128,6.916573524475098,18.03125,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,4,64,8,128,8.321233749389648,17.015625,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,4,128,8,128,9.710668563842772,16.5078125,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,8,32,8,128,0.4188868403434753,34.03125,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,8,64,8,128,0.5035123825073242,33.015625,33554432,4.2084146,0.2881141480348915
11,self_attn.q_proj,8,128,8,128,0.5865190029144287,32.5078125,33554432,4.2084146,0.2881141480348915
15,self_attn.q_proj,2,32,8,128,32.31314849853516,10.03125,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,2,64,8,128,38.65675354003906,9.015625,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,2,128,8,128,44.71211624145508,8.5078125,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,3,32,8,128,13.865192413330078,14.03125,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,3,64,8,128,16.70913314819336,13.015625,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,3,128,8,128,19.54465675354004,12.5078125,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,4,32,8,128,6.469272613525391,18.03125,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,4,64,8,128,7.805042266845703,17.015625,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,4,128,8,128,9.139060020446776,16.5078125,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,8,32,8,128,0.3919450640678406,34.03125,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,8,64,8,128,0.4720751941204071,33.015625,33554432,4.4384336,0.569579531570159
15,self_attn.q_proj,8,128,8,128,0.5517300367355347,32.5078125,33554432,4.4384336,0.569579531570159
19,self_attn.q_proj,2,32,8,128,30.987354278564453,10.03125,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,2,64,8,128,37.09132766723633,9.015625,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,2,128,8,128,42.89404296875,8.5078125,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,3,32,8,128,13.281824111938477,14.03125,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,3,64,8,128,16.023759841918945,13.015625,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,3,128,8,128,18.712759017944336,12.5078125,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,4,32,8,128,6.196561336517334,18.03125,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,4,64,8,128,7.4785308837890625,17.015625,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,4,128,8,128,8.745779991149902,16.5078125,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,8,32,8,128,0.375613123178482,34.03125,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,8,64,8,128,0.4525514841079712,33.015625,33554432,4.5872087,0.7516298864625715
19,self_attn.q_proj,8,128,8,128,0.527492344379425,32.5078125,33554432,4.5872087,0.7516298864625715
23,self_attn.q_proj,2,32,8,128,32.16618728637695,10.03125,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,2,64,8,128,38.36921691894531,9.015625,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,2,128,8,128,44.33662796020508,8.5078125,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,3,32,8,128,13.778663635253906,14.03125,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,3,64,8,128,16.533742904663086,13.015625,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,3,128,8,128,19.263389587402344,12.5078125,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,4,32,8,128,6.429476737976074,18.03125,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,4,64,8,128,7.718149662017822,17.015625,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,4,128,8,128,8.99566650390625,16.5078125,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,8,32,8,128,0.3895227015018463,34.03125,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,8,64,8,128,0.4668763279914856,33.015625,33554432,4.194478,0.2710604678424829
23,self_attn.q_proj,8,128,8,128,0.5428145527839661,32.5078125,33554432,4.194478,0.2710604678424829
27,self_attn.q_proj,2,32,8,128,31.19195938110352,10.03125,33554432,4.595171,0.7613730460420969
27,self_attn.q_proj,2,64,8,128,37.44607925415039,9.015625,33554432,4.595171,0.7613730460420969
27,self_attn.q_proj,2,128,8,128,43.48606872558594,8.5078125,33554432,4.595171,0.7613730460420969
27,self_attn.q_proj,3,32,8,128,13.39675235748291,14.03125,33554432,4.595171,0.7613730460420969
