layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,cost_sensi,sensitivity
11,self_attn.k_proj,8,32,8,128,0.59423828125,26.5869140625,26214400,4.13048267998045,NA,4.028099283459596e-5
11,self_attn.k_proj,8,64,8,128,0.71240234375,25.79345703125,26214400,4.13048267998045,NA,4.028099283459596e-5
11,self_attn.k_proj,8,128,8,128,0.8212890625,25.396728515625,26214400,4.13048267998045,NA,4.028099283459596e-5
11,self_attn.o_proj,2,32,8,128,27.859375,7.8369140625,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,2,64,8,128,32.46875,7.04345703125,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,2,128,8,128,36.65625,6.646728515625,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,3,32,8,128,11.921875,10.9619140625,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,3,64,8,128,13.921875,10.16845703125,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,3,128,8,128,15.734375,9.771728515625,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,4,32,8,128,5.56640625,14.0869140625,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,4,64,8,128,6.5,13.29345703125,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,4,128,8,128,7.35546875,12.896728515625,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,8,32,8,128,0.3369140625,26.5869140625,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,8,64,8,128,0.392822265625,25.79345703125,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,self_attn.o_proj,8,128,8,128,0.443115234375,25.396728515625,26214400,3.9787550573897312,NA,7.95154192019254e-5
11,mlp.gate_proj,2,32,8,128,59,21.15966796875,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,2,64,8,128,69.375,19.017333984375,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,2,128,8,128,79.125,17.9461669921875,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,3,32,8,128,25.234375,29.59716796875,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,3,64,8,128,29.734375,27.454833984375,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,3,128,8,128,33.96875,26.3836669921875,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,4,32,8,128,11.78125,38.03466796875,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,4,64,8,128,13.8828125,35.892333984375,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,4,128,8,128,15.859375,34.8211669921875,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,8,32,8,128,0.712890625,71.78466796875,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,8,64,8,128,0.8388671875,69.642333984375,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.gate_proj,8,128,8,128,0.95654296875,68.5711669921875,70778880,3.4940067849359866,NA,1.3376728747971e-4
11,mlp.up_proj,2,32,8,128,55.84375,21.15966796875,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,2,64,8,128,65.0625,19.017333984375,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,2,128,8,128,73.375,17.9461669921875,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,3,32,8,128,23.875,29.59716796875,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,3,64,8,128,27.859375,27.454833984375,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,3,128,8,128,31.453125,26.3836669921875,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,4,32,8,128,11.140625,38.03466796875,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,4,64,8,128,13,35.892333984375,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,4,128,8,128,14.6796875,34.8211669921875,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,8,32,8,128,0.67431640625,71.78466796875,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,8,64,8,128,0.7861328125,69.642333984375,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.up_proj,8,128,8,128,0.884765625,68.5711669921875,70778880,3.178196654496327,NA,1.3376728747971e-4
11,mlp.down_proj,2,32,8,128,55.34375,21.15966796875,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,2,64,8,128,64.4375,19.017333984375,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,2,128,8,128,72.6875,17.9461669921875,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,3,32,8,128,23.65625,29.59716796875,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,3,64,8,128,27.59375,27.454833984375,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,3,128,8,128,31.125,26.3836669921875,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,4,32,8,128,11.046875,38.03466796875,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,4,64,8,128,12.875,35.892333984375,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,4,128,8,128,14.53125,34.8211669921875,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,8,32,8,128,0.66845703125,71.78466796875,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,8,64,8,128,0.77880859375,69.642333984375,70778880,3.5196599441868432,NA,1.1419901420595e-4
11,mlp.down_proj,8,128,8,128,0.8759765625,68.5711669921875,70778880,3.5196599441868432,NA,1.1419901420595e-4
12,self_attn.q_proj,2,32,8,128,46.1875,7.8369140625,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,2,64,8,128,55.1875,7.04345703125,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,2,128,8,128,63.3125,6.646728515625,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,3,32,8,128,19.796875,10.9619140625,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,3,64,8,128,23.703125,10.16845703125,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,3,128,8,128,27.375,9.771728515625,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,4,32,8,128,9.234375,14.0869140625,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,4,64,8,128,11.0625,13.29345703125,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,4,128,8,128,12.78125,12.896728515625,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,8,32,8,128,0.55908203125,26.5869140625,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,8,64,8,128,0.6689453125,25.79345703125,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.q_proj,8,128,8,128,0.77001953125,25.396728515625,26214400,4.006244550550894,NA,4.736727350973524e-5
12,self_attn.v_proj,2,32,8,128,29.234375,7.8369140625,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,2,64,8,128,34.21875,7.04345703125,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,2,128,8,128,38.78125,6.646728515625,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,3,32,8,128,12.5078125,10.9619140625,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,3,64,8,128,14.6484375,10.16845703125,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,3,128,8,128,16.59375,9.771728515625,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,4,32,8,128,5.8359375,14.0869140625,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,4,64,8,128,6.83203125,13.29345703125,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,4,128,8,128,7.75,12.896728515625,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,8,32,8,128,0.353271484375,26.5869140625,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,8,64,8,128,0.413330078125,25.79345703125,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.v_proj,8,128,8,128,0.466796875,25.396728515625,26214400,3.196419036679571,NA,4.736727350973524e-5
12,self_attn.k_proj,2,32,8,128,47.4375,7.8369140625,26214400,4.189627180144341,NA,4.736727350973524e-5
