type,module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
vision,ln_1.bias,768,2,6.485464109573513e-05,0.6227150684595111,2.726158038139639,6.072061552142741,6.443828582763672,340.14768985606867
vision,ln_1.bias,768,3,1.7115004084189422e-05,0.7040035241842287,2.9012186551097727,7.0600766303534845,7.522171974182129,420.7796078995816
vision,ln_1.bias,768,4,4.34421599493362e-05,0.7252994298934993,3.003719726562806,6.471198503112424,6.856473922729492,301.8309419232181
vision,ln_1.bias,768,5,0.0002105829626088962,0.3741402462124835,2.9489352619649525,4.699346803784184,4.893836975097656,264.1729745075685
vision,ln_1.bias,768,6,4.524671021499671e-05,0.5775552213192015,2.932381470441933,4.230905087733131,4.375185489654541,161.58248869887865
vision,ln_1.bias,768,7,0.00019307162438053638,0.49522077322006663,2.844314737558449,3.7998446865319186,3.9060146808624268,138.78170730824084
vision,ln_1.bias,768,8,4.489281855057925e-05,0.5477379769086873,3.250060317278031,4.637988257145734,4.792202472686768,130.75196430185127
vision,ln_1.bias,768,9,0.00016440203762613237,1.0958612728118904,3.585382052898492,4.548595435285466,4.655619144439697,54.21129951926342
vision,ln_1.bias,768,10,0.0004078017082065344,1.3459944510459927,3.594068182468479,4.3292383802889995,4.410923957824707,27.98822205322699
vision,ln_1.bias,768,11,0.0004898440674878657,1.0369362354278582,5.1788328342438685,6.249754506873971,6.368745803833008,54.95942662618865
vision,ln_1.weight,768,0,4.678609855091054e-08,1.238033436536789,1.322694110751156,1.368357174384589,1.373430848121643,1.6770201577698318
vision,ln_1.weight,768,1,2.336350917175878e-05,1.3749699532985689,1.5316402301788488,1.7090361176490594,1.728746771812439,2.5221709448682996
vision,ln_1.weight,768,2,6.435268733184785e-05,1.7231944954395313,2.221795083999663,2.54999725837704,2.5864641666412354,15.868729081767597
vision,ln_1.weight,768,3,0.27048221230506897,1.5552944195270544,1.9743207637071698,2.0756068820118796,2.0868608951568604,13.688729275152395
vision,ln_1.weight,768,4,0.26161882281303406,1.6344398391246808,1.9690524035692452,2.236681851685019,2.26641845703125,14.747439584620608
vision,ln_1.weight,768,5,0.3755180835723877,1.4503333044052127,1.5907654212713283,1.6359001819968175,1.6409151554107666,11.22071028689883
vision,ln_1.weight,768,6,0.5174959301948547,1.67515410900116,2.0694685877561936,2.4827007860064065,2.5286154747009277,15.492828185553874
vision,ln_1.weight,768,7,0.5883293747901917,1.7242746818065648,2.0760380551815216,2.2817541055440684,2.3046114444732666,10.405820825244803
vision,ln_1.weight,768,8,0.45587512850761414,1.776096178293229,2.086153229236621,2.2968321999072803,2.3202409744262695,12.015610138086014
vision,ln_1.weight,768,9,0.3691777288913727,2.0223255228996284,2.3072747066020995,2.3399121411085093,2.343538522720337,24.52568864246253
vision,ln_1.weight,768,10,0.32682833075523376,2.233476724624634,2.4997272717953187,3.0208240293263833,3.078723669052124,36.09387041232838
vision,ln_1.weight,768,11,0.36731046438217163,2.501216447353364,3.4399611341954643,4.98837663519366,5.1604228019714355,91.12012999945141
vision,ln_2.bias,768,0,1.342408995697042e-05,0.8541826456785228,1.3745869425535733,1.974945676600869,2.041652202606201,14.904174297846202
vision,ln_2.bias,768,1,1.755700031935703e-05,0.7831282991170884,1.4419068416357428,1.8817888768553266,1.9306646585464478,10.514906320411802
vision,ln_2.bias,768,2,0.00019883603090420365,0.5760129916667939,1.4051901265382956,1.6203697936177024,1.644278645515442,11.78137978722488
vision,ln_2.bias,768,3,0.00021132599795237184,0.43162885129451756,1.4424207842350294,1.7678298655748022,1.8039864301681519,22.437414722200813
vision,ln_2.bias,768,4,5.335344758350402e-05,0.4925414958596238,1.450697747707467,2.583060225629686,2.7088782787323,39.313601245486545
vision,ln_2.bias,768,5,0.0006548156379722059,0.5349692654609688,3.811763455629489,5.397655217861961,5.5738654136657715,156.66617257351533
vision,ln_2.bias,768,6,0.0003235852636862546,0.6984156334400221,4.882880021095695,9.631679325198622,10.159323692321777,341.7466823842871
vision,ln_2.bias,768,7,0.0005406452110037208,0.84851082980633,5.914018843174453,11.274454996346856,11.8700590133667,281.7005212847462
vision,ln_2.bias,768,8,0.0003804498410318047,2.821286423206336,5.338321608066615,5.9804446619509966,6.051791667938232,22.541286711958353
vision,ln_2.bias,768,9,0.00015709595754742622,3.8509700727462852,6.913020293235821,7.394120899867961,7.447576522827148,10.16239536800683
vision,ln_2.bias,768,10,0.0007154227932915092,4.560103940963755,10.192482226371862,11.289884876537206,11.411818504333496,8.75817525580258
vision,ln_2.bias,768,11,0.0009220364736393094,1.5962362551689153,3.1425465297701534,6.042544614791561,6.364766597747803,15.947196163275784
vision,ln_2.weight,768,0,2.6677105779526755e-05,3.1205625891685496,3.5783352801800232,4.095967292284911,4.153481960296631,1.4794735419501936
vision,ln_2.weight,768,1,0.07056902348995209,2.157303657531738,2.2623148710727836,2.4260329797982996,2.4442238807678223,2.6734873264386065
vision,ln_2.weight,768,2,0.1877109259366989,1.8435092830657962,2.1004901922941763,2.7291383127092645,2.798988103866577,4.829071483988311
vision,ln_2.weight,768,3,0.2027474343776703,1.7128260719776156,2.0938346096277853,2.7937972039818018,2.8715708255767822,16.485921991168997
vision,ln_2.weight,768,4,0.41195160150527954,1.5948702442646034,2.0625997478962628,2.835235509228624,2.921083927154541,53.61532966884489
vision,ln_2.weight,768,5,0.42973634600639343,1.6569707202911383,1.9053308033943286,2.029616942644106,2.043426513671875,21.566186016358497
vision,ln_2.weight,768,6,0.5941253304481506,1.7659817850589756,2.1569632756710058,2.1606523441076275,2.161062240600586,15.203435018771078
vision,ln_2.weight,768,7,0.38538414239883423,2.113418135643007,2.385715177059189,2.557844822645169,2.576970338821411,19.44882807762964
vision,ln_2.weight,768,8,0.21112360060214996,5.462865638732912,6.347026807785123,7.3472500307082065,7.458385944366455,31.89283662317506
vision,ln_2.weight,768,9,0.28826799988746643,9.658830547332773,11.71415973186497,12.188305831432292,12.240988731384277,30.12586896805365
vision,ln_2.weight,768,10,0.48837044835090637,15.447214145660407,19.253432071685864,20.104533652114778,20.199100494384766,22.528380536821263
vision,ln_2.weight,768,11,0.40398114919662476,2.8085212326049827,3.140262083053605,3.3239258483886522,3.3443329334259033,21.568330102335295
vision,mlp.c_fc.bias,3072,0,0.011815523728728294,2.9002451848983766,3.5463545575142845,4.312996062612401,4.40460729598999,2.2053590957414335
vision,mlp.c_fc.bias,3072,1,0.005024608690291643,2.4915008544921875,2.8130350954533316,3.9656633608337346,4.23202657699585,3.156588888248359
vision,mlp.c_fc.bias,3072,2,0.010941877961158752,2.3922156381607054,2.6593646309376044,2.881952479410085,2.9415974617004395,3.3894212169146796
vision,mlp.c_fc.bias,3072,3,0.0019318109843879938,2.322555696964264,2.868304439306315,3.1415955354212985,3.1916632652282715,4.0354619596100125
vision,mlp.c_fc.bias,3072,4,0.0010143793188035488,2.2042392539978026,2.827054657697701,3.2706949232100864,3.310426712036133,4.334149676114318
vision,mlp.c_fc.bias,3072,5,0.0006531447870656848,1.9980640590190886,2.7140299201012343,4.127059833097321,4.221429347991943,4.643175715939575
vision,mlp.c_fc.bias,3072,6,0.0033760550431907177,1.9865908873081202,2.5866945946216693,2.910620079350459,2.919318199157715,2.8827239386956522
vision,mlp.c_fc.bias,3072,7,0.0018630039412528276,2.055297141075134,2.5328067121506566,3.8009719430446083,3.8382821083068848,3.302510720136014
vision,mlp.c_fc.bias,3072,8,0.003357921727001667,2.198154969215393,2.332690305948258,2.5295865664481156,2.5955753326416016,2.787289601525823
vision,mlp.c_fc.bias,3072,9,0.0007209026953205466,2.3915770554542535,2.8707815165520194,3.0922821085452377,3.1374380588531494,3.868321939490933
vision,mlp.c_fc.bias,3072,10,0.0008092757198028266,2.3479537534713746,3.158160870075264,4.983217004989664,5.612716197967529,5.4548324828649974
vision,mlp.c_fc.bias,3072,11,0.006509090308099985,2.362294614315033,2.6777654671669153,2.7976143528222894,2.807436227798462,2.981802462638959
vision,mlp.c_fc.weight,2359296,0,2.678084642937506e-09,0.04867006354033946,0.07690542910248128,0.1181519249789353,0.2657662332057953,7.5647333557116845
vision,mlp.c_fc.weight,2359296,1,3.3908302832230675e-09,0.04545045234262921,0.06865624457597974,0.10049177585169343,0.20927175879478455,5.556482388585281
vision,mlp.c_fc.weight,2359296,2,9.585120253063906e-09,0.04236313495784996,0.06277058370411406,0.09317414104938287,0.21060489118099213,4.752866879979445
vision,mlp.c_fc.weight,2359296,3,3.5206031423484774e-09,0.04013860207051037,0.058897749111056746,0.08441171463950373,0.20454227924346924,4.378746321591061
vision,mlp.c_fc.weight,2359296,4,4.106313206131418e-11,0.038475774228572776,0.05513753179460802,0.07971564795821848,0.2032414674758911,3.918504223899523
vision,mlp.c_fc.weight,2359296,5,1.0989688270512943e-08,0.038964137248694825,0.05512119330465795,0.07644024973362396,0.16680097579956055,3.714197056179566
vision,mlp.c_fc.weight,2359296,6,5.308339545706531e-09,0.0394552197307348,0.055174730066210216,0.07549118699505893,0.21903865039348602,3.614600960861904
vision,mlp.c_fc.weight,2359296,7,2.642255081397593e-09,0.03873589001595972,0.052771412637084784,0.06856149818002162,0.202172189950943,3.4103181441120247
vision,mlp.c_fc.weight,2359296,8,8.751404934059792e-09,0.039070158638060015,0.053325038868934006,0.06895131224766204,0.24544212222099304,3.734153132112317
vision,mlp.c_fc.weight,2359296,9,1.597712540046814e-08,0.042014936357736524,0.056444287523627484,0.06939197594299912,0.15017454326152802,3.406923087940011
vision,mlp.c_fc.weight,2359296,10,1.425276008326648e-09,0.04513311311602579,0.06036672936752455,0.07423480259999626,0.13098935782909393,3.506843786702064
vision,mlp.c_fc.weight,2359296,11,5.9439968502772444e-09,0.03724926654249426,0.04995413865894087,0.0651129251942025,0.11547641456127167,3.336296405622262
vision,mlp.c_proj.bias,768,0,0.000238286898820661,0.5074919712543488,1.7828814300299762,2.9956755569814346,3.1304304599761963,90.10364419013632
vision,mlp.c_proj.bias,768,1,0.00014652653771918267,0.538695439696312,1.4308477702141882,2.646408904218544,2.7814712524414062,57.73853658700461
vision,mlp.c_proj.bias,768,2,0.00011710263788700104,0.3216425094008462,0.8819450788498536,1.5741673772811153,1.6510809659957886,48.69657061648139
vision,mlp.c_proj.bias,768,3,9.078234143089503e-05,0.2746614769101144,0.6668721220493742,1.1488247611283744,1.202375054359436,28.78522131659227
vision,mlp.c_proj.bias,768,4,5.032634726376273e-05,0.23100406080484442,0.7117305986285318,0.8341923236071933,0.8477991819381714,27.083708326319663
vision,mlp.c_proj.bias,768,5,3.7205776607152075e-05,0.18956186860799923,0.5264699901640607,0.7435935362726219,0.7677183747291565,21.40191551944193
vision,mlp.c_proj.bias,768,6,8.915013495425228e-06,0.17540966033935634,1.1715054043532123,1.9693480444788083,2.057997226715088,198.35298257923336
vision,mlp.c_proj.bias,768,7,0.00020603004668373615,0.2214132060110569,3.600512061119357,6.744421032428407,7.093744277954102,513.0096114557597
vision,mlp.c_proj.bias,768,8,9.155212865152862e-06,0.34641305297613306,4.37089146900181,4.826463689136457,4.877082824707031,248.34290889490657
vision,mlp.c_proj.bias,768,9,0.0001447664835723117,0.5744264972209951,2.0846237741709954,3.4433244665740474,3.5942912101745605,79.1765967390868
vision,mlp.c_proj.bias,768,10,6.0556492826435715e-05,0.7999543356895457,2.2912433395388576,5.501101448630945,5.857752323150635,115.66453587621845
vision,mlp.c_proj.bias,768,11,0.00028109108097851276,0.5703372663259514,3.922393548488662,4.43426310896868,4.491137504577637,104.90671391862473
vision,mlp.c_proj.weight,2359296,0,5.0942592366709505e-09,0.03501136954873793,0.057163298949599345,0.09067078931629426,0.2632458806037903,8.024042788345657
vision,mlp.c_proj.weight,2359296,1,1.0845107450974112e-10,0.033676285669207474,0.05221552211791326,0.0874924373328674,0.40321001410484314,10.127617353490804
vision,mlp.c_proj.weight,2359296,2,3.1198670313870025e-09,0.03206822853535411,0.04936962796375179,0.07600071359051891,0.3475768566131592,5.964957611759415
vision,mlp.c_proj.weight,2359296,3,8.766148917871419e-10,0.02972756233066314,0.04345870878547452,0.0690941490866204,0.27704867720603943,5.006922011163274
vision,mlp.c_proj.weight,2359296,4,2.957260825109387e-11,0.030154049675911655,0.042922593969851854,0.06723886287955955,0.23807215690612793,4.362240481953023
vision,mlp.c_proj.weight,2359296,5,4.840239764547505e-09,0.03172233141958713,0.04532488144934202,0.07314170770345506,0.23782384395599365,4.504410342372665
vision,mlp.c_proj.weight,2359296,6,4.586285129448697e-09,0.03316172454506157,0.0467947508767252,0.06517125468328454,0.17505797743797302,3.703802696792269
vision,mlp.c_proj.weight,2359296,7,5.777503808701567e-09,0.03752547465264786,0.05245681783184413,0.07244731878861699,0.2392236739397049,3.7265741474392886
vision,mlp.c_proj.weight,2359296,8,2.3806627780231793e-08,0.03896157834678886,0.0549415854737174,0.07295991331711216,0.18239383399486542,3.770444941283215
vision,mlp.c_proj.weight,2359296,9,1.6861863016970347e-08,0.0442619169130921,0.06124347256496563,0.07691435329242773,0.25791341066360474,3.7473560752962425
vision,mlp.c_proj.weight,2359296,10,1.1903309449223798e-08,0.0474068101495503,0.06481730334460753,0.08248957357182721,0.2919538915157318,3.7916828549200345
vision,mlp.c_proj.weight,2359296,11,4.666619091153734e-09,0.036599093303084286,0.050716679394245234,0.06682621163873853,0.17884832620620728,3.5289485578856628
