model_type,layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params
vision,8,mlp.c_proj,8,64,8,128,0.12933842837810516,6.4483642578125,6553600
vision,8,mlp.c_proj,8,128,8,128,0.14676816761493683,6.34918212890625,6553600
vision,9,attn.out_proj,2,32,8,128,5.349891185760498,0.48980712890625,1638400
vision,9,attn.out_proj,2,64,8,128,6.257368564605713,0.440216064453125,1638400
vision,9,attn.out_proj,2,128,8,128,7.073211193084717,0.4154205322265625,1638400
vision,9,attn.out_proj,3,32,8,128,2.285116195678711,0.68511962890625,1638400
vision,9,attn.out_proj,3,64,8,128,2.6721248626708984,0.635528564453125,1638400
vision,9,attn.out_proj,3,128,8,128,3.02728271484375,0.6107330322265625,1638400
vision,9,attn.out_proj,4,32,8,128,1.0667881965637207,0.88043212890625,1638400
vision,9,attn.out_proj,4,64,8,128,1.2474865913391113,0.830841064453125,1638400
vision,9,attn.out_proj,4,128,8,128,1.4122573137283325,0.8060455322265625,1638400
vision,9,attn.out_proj,8,32,8,128,0.06463778764009476,1.66168212890625,1638400
vision,9,attn.out_proj,8,64,8,128,0.07545407116413116,1.612091064453125,1638400
vision,9,attn.out_proj,8,128,8,128,0.08519336581230164,1.5872955322265625,1638400
vision,9,mlp.c_fc,2,32,8,128,11.178488731384277,1.959228515625,6553600
vision,9,mlp.c_fc,2,64,8,128,13.136176109313965,1.7608642578125,6553600
vision,9,mlp.c_fc,2,128,8,128,14.931144714355469,1.66168212890625,6553600
vision,9,mlp.c_fc,3,32,8,128,4.792009353637695,2.740478515625,6553600
vision,9,mlp.c_fc,3,64,8,128,5.656759738922119,2.5421142578125,6553600
vision,9,mlp.c_fc,3,128,8,128,6.468828201293945,2.44293212890625,6553600
vision,9,mlp.c_fc,4,32,8,128,2.2366878986358643,3.521728515625,6553600
vision,9,mlp.c_fc,4,64,8,128,2.642005443572998,3.3233642578125,6553600
vision,9,mlp.c_fc,4,128,8,128,3.025402069091797,3.22418212890625,6553600
vision,9,mlp.c_fc,8,32,8,128,0.13526961207389832,6.646728515625,6553600
vision,9,mlp.c_fc,8,64,8,128,0.15954174101352692,6.4483642578125,6553600
vision,9,mlp.c_fc,8,128,8,128,0.18208889663219452,6.34918212890625,6553600
vision,9,mlp.c_proj,2,32,8,128,9.542006492614746,1.959228515625,6553600
vision,9,mlp.c_proj,2,64,8,128,11.171222686767578,1.7608642578125,6553600
vision,9,mlp.c_proj,2,128,8,128,12.671783447265625,1.66168212890625,6553600
vision,9,mlp.c_proj,3,32,8,128,4.085331916809082,2.740478515625,6553600
vision,9,mlp.c_proj,3,64,8,128,4.791830062866211,2.5421142578125,6553600
vision,9,mlp.c_proj,3,128,8,128,5.4523115158081055,2.44293212890625,6553600
vision,9,mlp.c_proj,4,32,8,128,1.9057379961013794,3.521728515625,6553600
vision,9,mlp.c_proj,4,64,8,128,2.2360763549804688,3.3233642578125,6553600
vision,9,mlp.c_proj,4,128,8,128,2.5449459552764893,3.22418212890625,6553600
vision,9,mlp.c_proj,8,32,8,128,0.11550746858119965,6.646728515625,6553600
vision,9,mlp.c_proj,8,64,8,128,0.13534089922904968,6.4483642578125,6553600
vision,9,mlp.c_proj,8,128,8,128,0.15345700085163116,6.34918212890625,6553600
vision,10,attn.out_proj,2,32,8,128,5.373263359069824,0.48980712890625,1638400
vision,10,attn.out_proj,2,64,8,128,6.285131931304932,0.440216064453125,1638400
vision,10,attn.out_proj,2,128,8,128,7.111440181732178,0.4154205322265625,1638400
vision,10,attn.out_proj,3,32,8,128,2.296489953994751,0.68511962890625,1638400
vision,10,attn.out_proj,3,64,8,128,2.691218852996826,0.635528564453125,1638400
vision,10,attn.out_proj,3,128,8,128,3.0460281372070312,0.6107330322265625,1638400
vision,10,attn.out_proj,4,32,8,128,1.0713326930999756,0.88043212890625,1638400
vision,10,attn.out_proj,4,64,8,128,1.255185842514038,0.830841064453125,1638400
vision,10,attn.out_proj,4,128,8,128,1.4221312999725342,0.8060455322265625,1638400
vision,10,attn.out_proj,8,32,8,128,0.06494705379009247,1.66168212890625,1638400
vision,10,attn.out_proj,8,64,8,128,0.07595615833997726,1.612091064453125,1638400
vision,10,attn.out_proj,8,128,8,128,0.0857929214835167,1.5872955322265625,1638400
vision,10,mlp.c_fc,2,32,8,128,11.2854642868042,1.959228515625,6553600
vision,10,mlp.c_fc,2,64,8,128,13.256060600280762,1.7608642578125,6553600
vision,10,mlp.c_fc,2,128,8,128,15.071938514709473,1.66168212890625,6553600
vision,10,mlp.c_fc,3,32,8,128,4.838034152984619,2.740478515625,6553600
vision,10,mlp.c_fc,3,64,8,128,5.702569961547852,2.5421142578125,6553600
vision,10,mlp.c_fc,3,128,8,128,6.519720554351807,2.44293212890625,6553600
vision,10,mlp.c_fc,4,32,8,128,2.2567784786224365,3.521728515625,6553600
vision,10,mlp.c_fc,4,64,8,128,2.6631672382354736,3.3233642578125,6553600
vision,10,mlp.c_fc,4,128,8,128,3.048431396484375,3.22418212890625,6553600
vision,10,mlp.c_fc,8,32,8,128,0.13656088709831238,6.646728515625,6553600
vision,10,mlp.c_fc,8,64,8,128,0.16096584498882294,6.4483642578125,6553600
vision,10,mlp.c_fc,8,128,8,128,0.18368257582187653,6.34918212890625,6553600
vision,10,mlp.c_proj,2,32,8,128,9.725552558898926,1.959228515625,6553600
vision,10,mlp.c_proj,2,64,8,128,11.400575637817383,1.7608642578125,6553600
vision,10,mlp.c_proj,2,128,8,128,12.93726634979248,1.66168212890625,6553600
vision,10,mlp.c_proj,3,32,8,128,4.171124458312988,2.740478515625,6553600
vision,10,mlp.c_proj,3,64,8,128,4.904787063598633,2.5421142578125,6553600
vision,10,mlp.c_proj,3,128,8,128,5.594940185546875,2.44293212890625,6553600
vision,10,mlp.c_proj,4,32,8,128,1.94569730758667,3.521728515625,6553600
vision,10,mlp.c_proj,4,64,8,128,2.290687084197998,3.3233642578125,6553600
vision,10,mlp.c_proj,4,128,8,128,2.615908622741699,3.22418212890625,6553600
vision,10,mlp.c_proj,8,32,8,128,0.11793150007724762,6.646728515625,6553600
vision,10,mlp.c_proj,8,64,8,128,0.13858628273010254,6.4483642578125,6553600
vision,10,mlp.c_proj,8,128,8,128,0.15783117711544037,6.34918212890625,6553600
vision,11,attn.out_proj,2,32,8,128,5.4071221351623535,0.48980712890625,1638400
vision,11,attn.out_proj,2,64,8,128,6.306933879852295,0.440216064453125,1638400
vision,11,attn.out_proj,2,128,8,128,7.130218982696533,0.4154205322265625,1638400
vision,11,attn.out_proj,3,32,8,128,2.3120532035827637,0.68511962890625,1638400
vision,11,attn.out_proj,3,64,8,128,2.6997358798980713,0.635528564453125,1638400
vision,11,attn.out_proj,3,128,8,128,3.0525639057159424,0.6107330322265625,1638400
vision,11,attn.out_proj,4,32,8,128,1.0779975652694702,0.88043212890625,1638400
vision,11,attn.out_proj,4,64,8,128,1.2601672410964966,0.830841064453125,1638400
vision,11,attn.out_proj,4,128,8,128,1.4237375259399414,0.8060455322265625,1638400
vision,11,attn.out_proj,8,32,8,128,0.06533858180046082,1.66168212890625,1638400
vision,11,attn.out_proj,8,64,8,128,0.07620896399021149,1.612091064453125,1638400
vision,11,attn.out_proj,8,128,8,128,0.08591799437999725,1.5872955322265625,1638400
vision,11,mlp.c_fc,2,32,8,128,11.257975578308105,1.959228515625,6553600
vision,11,mlp.c_fc,2,64,8,128,13.20385456085205,1.7608642578125,6553600
vision,11,mlp.c_fc,2,128,8,128,14.980856895446777,1.66168212890625,6553600
vision,11,mlp.c_fc,3,32,8,128,4.822653770446777,2.740478515625,6553600
vision,11,mlp.c_fc,3,64,8,128,5.670098781585693,2.5421142578125,6553600
vision,11,mlp.c_fc,3,128,8,128,6.460030555725098,2.44293212890625,6553600
vision,11,mlp.c_fc,4,32,8,128,2.2492003440856934,3.521728515625,6553600
vision,11,mlp.c_fc,4,64,8,128,2.6468327045440674,3.3233642578125,6553600
vision,11,mlp.c_fc,4,128,8,128,3.0190212726593018,3.22418212890625,6553600
vision,11,mlp.c_fc,8,32,8,128,0.13619889318943024,6.646728515625,6553600
vision,11,mlp.c_fc,8,64,8,128,0.1600956916809082,6.4483642578125,6553600
vision,11,mlp.c_fc,8,128,8,128,0.18202410638332367,6.34918212890625,6553600
vision,11,mlp.c_proj,2,32,8,128,10.094270706176758,1.959228515625,6553600
vision,11,mlp.c_proj,2,64,8,128,11.801497459411621,1.7608642578125,6553600
vision,11,mlp.c_proj,2,128,8,128,13.371996879577637,1.66168212890625,6553600
vision,11,mlp.c_proj,3,32,8,128,4.323627471923828,2.740478515625,6553600
vision,11,mlp.c_proj,3,64,8,128,5.067148685455322,2.5421142578125,6553600
vision,11,mlp.c_proj,3,128,8,128,5.756543159484863,2.44293212890625,6553600
vision,11,mlp.c_proj,4,32,8,128,2.0163826942443848,3.521728515625,6553600
vision,11,mlp.c_proj,4,64,8,128,2.3658318519592285,3.3233642578125,6553600
vision,11,mlp.c_proj,4,128,8,128,2.69270658493042,3.22418212890625,6553600
vision,11,mlp.c_proj,8,32,8,128,0.12223432213068008,6.646728515625,6553600
vision,11,mlp.c_proj,8,64,8,128,0.14315395057201385,6.4483642578125,6553600
vision,11,mlp.c_proj,8,128,8,128,0.1623234897851944,6.34918212890625,6553600
vision,12,attn.out_proj,2,32,8,128,5.309061527252197,0.48980712890625,1638400
vision,12,attn.out_proj,2,64,8,128,6.218049049377441,0.440216064453125,1638400
vision,12,attn.out_proj,2,128,8,128,7.060669898986816,0.4154205322265625,1638400
vision,12,attn.out_proj,3,32,8,128,2.2695724964141846,0.68511962890625,1638400
vision,12,attn.out_proj,3,64,8,128,2.6637675762176514,0.635528564453125,1638400
vision,12,attn.out_proj,3,128,8,128,3.035473108291626,0.6107330322265625,1638400
vision,12,attn.out_proj,4,32,8,128,1.0590943098068237,0.88043212890625,1638400
vision,12,attn.out_proj,4,64,8,128,1.2431389093399048,0.830841064453125,1638400
vision,12,attn.out_proj,4,128,8,128,1.4151140451431274,0.8060455322265625,1638400
vision,12,attn.out_proj,8,32,8,128,0.06417352706193924,1.66168212890625,1638400
vision,12,attn.out_proj,8,64,8,128,0.07523470371961594,1.612091064453125,1638400
vision,12,attn.out_proj,8,128,8,128,0.08534957468509674,1.5872955322265625,1638400
vision,12,mlp.c_fc,2,32,8,128,11.297718048095703,1.959228515625,6553600
vision,12,mlp.c_fc,2,64,8,128,13.227849006652832,1.7608642578125,6553600
vision,12,mlp.c_fc,2,128,8,128,14.99741268157959,1.66168212890625,6553600
vision,12,mlp.c_fc,3,32,8,128,4.836178779602051,2.740478515625,6553600
vision,12,mlp.c_fc,3,64,8,128,5.6780104637146,2.5421142578125,6553600
vision,12,mlp.c_fc,3,128,8,128,6.463833808898926,2.44293212890625,6553600
vision,12,mlp.c_fc,4,32,8,128,2.256319999694824,3.521728515625,6553600
vision,12,mlp.c_fc,4,64,8,128,2.6508891582489014,3.3233642578125,6553600
vision,12,mlp.c_fc,4,128,8,128,3.020397186279297,3.22418212890625,6553600
vision,12,mlp.c_fc,8,32,8,128,0.13657696545124054,6.646728515625,6553600
vision,12,mlp.c_fc,8,64,8,128,0.1603144258260727,6.4483642578125,6553600
vision,12,mlp.c_fc,8,128,8,128,0.18203853070735931,6.34918212890625,6553600
vision,12,mlp.c_proj,2,32,8,128,10.131919860839844,1.959228515625,6553600
vision,12,mlp.c_proj,2,64,8,128,11.842130661010742,1.7608642578125,6553600
vision,12,mlp.c_proj,2,128,8,128,13.403739929199219,1.66168212890625,6553600
vision,12,mlp.c_proj,3,32,8,128,4.339559555053711,2.740478515625,6553600
vision,12,mlp.c_proj,3,64,8,128,5.083638668060303,2.5421142578125,6553600
vision,12,mlp.c_proj,3,128,8,128,5.776321887969971,2.44293212890625,6553600
vision,12,mlp.c_proj,4,32,8,128,2.024888038635254,3.521728515625,6553600
vision,12,mlp.c_proj,4,64,8,128,2.374483585357666,3.3233642578125,6553600
vision,12,mlp.c_proj,4,128,8,128,2.7009711265563965,3.22418212890625,6553600
vision,12,mlp.c_proj,8,32,8,128,0.12273526191711426,6.646728515625,6553600
vision,12,mlp.c_proj,8,64,8,128,0.1437317579984665,6.4483642578125,6553600
vision,12,mlp.c_proj,8,128,8,128,0.16300052404403687,6.34918212890625,6553600
vision,13,attn.out_proj,2,32,8,128,5.27298641204834,0.48980712890625,1638400
vision,13,attn.out_proj,2,64,8,128,6.154623508453369,0.440216064453125,1638400
vision,13,attn.out_proj,2,128,8,128,6.958863735198975,0.4154205322265625,1638400
vision,13,attn.out_proj,3,32,8,128,2.2499616146087646,0.68511962890625,1638400
vision,13,attn.out_proj,3,64,8,128,2.6335248947143555,0.635528564453125,1638400
vision,13,attn.out_proj,3,128,8,128,2.978148937225342,0.6107330322265625,1638400
vision,13,attn.out_proj,4,32,8,128,1.0511680841445923,0.88043212890625,1638400
vision,13,attn.out_proj,4,64,8,128,1.2282274961471558,0.830841064453125,1638400
vision,13,attn.out_proj,4,128,8,128,1.3892871141433716,0.8060455322265625,1638400
vision,13,attn.out_proj,8,32,8,128,0.06371878832578659,1.66168212890625,1638400
vision,13,attn.out_proj,8,64,8,128,0.07433018833398819,1.612091064453125,1638400
vision,13,attn.out_proj,8,128,8,128,0.08373412489891052,1.5872955322265625,1638400
vision,13,mlp.c_fc,2,32,8,128,11.24195671081543,1.959228515625,6553600
vision,13,mlp.c_fc,2,64,8,128,13.135430335998535,1.7608642578125,6553600
vision,13,mlp.c_fc,2,128,8,128,14.855992317199707,1.66168212890625,6553600
vision,13,mlp.c_fc,3,32,8,128,4.810657024383545,2.740478515625,6553600
vision,13,mlp.c_fc,3,64,8,128,5.630859375,2.5421142578125,6553600
vision,13,mlp.c_fc,3,128,8,128,6.383514404296875,2.44293212890625,6553600
vision,13,mlp.c_fc,4,32,8,128,2.2445271015167236,3.521728515625,6553600
vision,13,mlp.c_fc,4,64,8,128,2.6278200149536133,3.3233642578125,6553600
vision,13,mlp.c_fc,4,128,8,128,2.9786293506622314,3.22418212890625,6553600
vision,13,mlp.c_fc,8,32,8,128,0.1358947902917862,6.646728515625,6553600
vision,13,mlp.c_fc,8,64,8,128,0.15892761945724487,6.4483642578125,6553600
vision,13,mlp.c_fc,8,128,8,128,0.17956164479255676,6.34918212890625,6553600
vision,13,mlp.c_proj,2,32,8,128,10.368951797485352,1.959228515625,6553600
vision,13,mlp.c_proj,2,64,8,128,12.09819221496582,1.7608642578125,6553600
vision,13,mlp.c_proj,2,128,8,128,13.665446281433105,1.66168212890625,6553600
vision,13,mlp.c_proj,3,32,8,128,4.437550067901611,2.740478515625,6553600
vision,13,mlp.c_proj,3,64,8,128,5.190220832824707,2.5421142578125,6553600
vision,13,mlp.c_proj,3,128,8,128,5.872833728790283,2.44293212890625,6553600
vision,13,mlp.c_proj,4,32,8,128,2.0718369483947754,3.521728515625,6553600
vision,13,mlp.c_proj,4,64,8,128,2.4233932495117188,3.3233642578125,6553600
vision,13,mlp.c_proj,4,128,8,128,2.7460429668426514,3.22418212890625,6553600
vision,13,mlp.c_proj,8,32,8,128,0.12556810677051544,6.646728515625,6553600
vision,13,mlp.c_proj,8,64,8,128,0.14662975072860718,6.4483642578125,6553600
vision,13,mlp.c_proj,8,128,8,128,0.16559483110904694,6.34918212890625,6553600
vision,14,attn.out_proj,2,32,8,128,5.33966064453125,0.48980712890625,1638400
vision,14,attn.out_proj,2,64,8,128,6.228575229644775,0.440216064453125,1638400
vision,14,attn.out_proj,2,128,8,128,7.045605659484863,0.4154205322265625,1638400
vision,14,attn.out_proj,3,32,8,128,2.280912160873413,0.68511962890625,1638400
vision,14,attn.out_proj,3,64,8,128,2.6635613441467285,0.635528564453125,1638400
vision,14,attn.out_proj,3,128,8,128,3.015148162841797,0.6107330322265625,1638400
vision,14,attn.out_proj,4,32,8,128,1.0648459196090698,0.88043212890625,1638400
vision,14,attn.out_proj,4,64,8,128,1.2426140308380127,0.830841064453125,1638400
vision,14,attn.out_proj,4,128,8,128,1.4068256616592407,0.8060455322265625,1638400
vision,14,attn.out_proj,8,32,8,128,0.06458596885204315,1.66168212890625,1638400
vision,14,attn.out_proj,8,64,8,128,0.07527859508991241,1.612091064453125,1638400
vision,14,attn.out_proj,8,128,8,128,0.08482615649700165,1.5872955322265625,1638400
vision,14,mlp.c_fc,2,32,8,128,11.163775444030762,1.959228515625,6553600
vision,14,mlp.c_fc,2,64,8,128,13.024645805358887,1.7608642578125,6553600
vision,14,mlp.c_fc,2,128,8,128,14.712963104248047,1.66168212890625,6553600
vision,14,mlp.c_fc,3,32,8,128,4.775780200958252,2.740478515625,6553600
vision,14,mlp.c_fc,3,64,8,128,5.581204414367676,2.5421142578125,6553600
vision,14,mlp.c_fc,3,128,8,128,6.3172383308410645,2.44293212890625,6553600
vision,14,mlp.c_fc,4,32,8,128,2.228888511657715,3.521728515625,6553600
vision,14,mlp.c_fc,4,64,8,128,2.6031627655029297,3.3233642578125,6553600
vision,14,mlp.c_fc,4,128,8,128,2.947875738143921,3.22418212890625,6553600
vision,14,mlp.c_fc,8,32,8,128,0.1350054144859314,6.646728515625,6553600
vision,14,mlp.c_fc,8,64,8,128,0.15755853056907654,6.4483642578125,6553600
vision,14,mlp.c_fc,8,128,8,128,0.17772969603538513,6.34918212890625,6553600
vision,14,mlp.c_proj,2,32,8,128,10.674442291259766,1.959228515625,6553600
vision,14,mlp.c_proj,2,64,8,128,12.447554588317871,1.7608642578125,6553600
vision,14,mlp.c_proj,2,128,8,128,14.046392440795898,1.66168212890625,6553600
vision,14,mlp.c_proj,3,32,8,128,4.5663323402404785,2.740478515625,6553600
vision,14,mlp.c_proj,3,64,8,128,5.331801891326904,2.5421142578125,6553600
vision,14,mlp.c_proj,3,128,8,128,6.028693675994873,2.44293212890625,6553600
vision,14,mlp.c_proj,4,32,8,128,2.1302666664123535,3.521728515625,6553600
vision,14,mlp.c_proj,4,64,8,128,2.4875690937042236,3.3233642578125,6553600
vision,14,mlp.c_proj,4,128,8,128,2.8143129348754883,3.22418212890625,6553600
vision,14,mlp.c_proj,8,32,8,128,0.12912684679031372,6.646728515625,6553600
vision,14,mlp.c_proj,8,64,8,128,0.15057413280010223,6.4483642578125,6553600
vision,14,mlp.c_proj,8,128,8,128,0.16977855563163757,6.34918212890625,6553600
vision,15,attn.out_proj,2,32,8,128,5.3621826171875,0.48980712890625,1638400
vision,15,attn.out_proj,2,64,8,128,6.261654853820801,0.440216064453125,1638400
vision,15,attn.out_proj,2,128,8,128,7.071759223937988,0.4154205322265625,1638400
vision,15,attn.out_proj,3,32,8,128,2.295797348022461,0.68511962890625,1638400
vision,15,attn.out_proj,3,64,8,128,2.6810407638549805,0.635528564453125,1638400
vision,15,attn.out_proj,3,128,8,128,3.0312654972076416,0.6107330322265625,1638400
vision,15,attn.out_proj,4,32,8,128,1.070449709892273,0.88043212890625,1638400
vision,15,attn.out_proj,4,64,8,128,1.2512303590774536,0.830841064453125,1638400
vision,15,attn.out_proj,4,128,8,128,1.4139622449874878,0.8060455322265625,1638400
vision,15,attn.out_proj,8,32,8,128,0.06489922851324081,1.66168212890625,1638400
vision,15,attn.out_proj,8,64,8,128,0.07568386942148209,1.612091064453125,1638400
vision,15,attn.out_proj,8,128,8,128,0.08529170602560043,1.5872955322265625,1638400
vision,15,mlp.c_fc,2,32,8,128,11.115050315856934,1.959228515625,6553600
vision,15,mlp.c_fc,2,64,8,128,12.95866870880127,1.7608642578125,6553600
vision,15,mlp.c_fc,2,128,8,128,14.619555473327637,1.66168212890625,6553600
vision,15,mlp.c_fc,3,32,8,128,4.752450466156006,2.740478515625,6553600
vision,15,mlp.c_fc,3,64,8,128,5.549225330352783,2.5421142578125,6553600
vision,15,mlp.c_fc,3,128,8,128,6.270092010498047,2.44293212890625,6553600
vision,15,mlp.c_fc,4,32,8,128,2.2169485092163086,3.521728515625,6553600
vision,15,mlp.c_fc,4,64,8,128,2.589428424835205,3.3233642578125,6553600
vision,15,mlp.c_fc,4,128,8,128,2.926226854324341,3.22418212890625,6553600
vision,15,mlp.c_fc,8,32,8,128,0.134389728307724,6.646728515625,6553600
vision,15,mlp.c_fc,8,64,8,128,0.15667282044887543,6.4483642578125,6553600
vision,15,mlp.c_fc,8,128,8,128,0.1764657348394394,6.34918212890625,6553600
vision,15,mlp.c_proj,2,32,8,128,10.87244987487793,1.959228515625,6553600
vision,15,mlp.c_proj,2,64,8,128,12.669384956359863,1.7608642578125,6553600
vision,15,mlp.c_proj,2,128,8,128,14.288840293884277,1.66168212890625,6553600
vision,15,mlp.c_proj,3,32,8,128,4.649016857147217,2.740478515625,6553600
vision,15,mlp.c_proj,3,64,8,128,5.422081470489502,2.5421142578125,6553600
vision,15,mlp.c_proj,3,128,8,128,6.125790596008301,2.44293212890625,6553600
vision,15,mlp.c_proj,4,32,8,128,2.1695077419281006,3.521728515625,6553600
vision,15,mlp.c_proj,4,64,8,128,2.5304505825042725,3.3233642578125,6553600
vision,15,mlp.c_proj,4,128,8,128,2.856501817703247,3.22418212890625,6553600
vision,15,mlp.c_proj,8,32,8,128,0.13152213394641876,6.646728515625,6553600
vision,15,mlp.c_proj,8,64,8,128,0.15318092703819275,6.4483642578125,6553600
vision,15,mlp.c_proj,8,128,8,128,0.1724020093679428,6.34918212890625,6553600
vision,16,attn.out_proj,2,32,8,128,5.377594470977783,0.48980712890625,1638400
vision,16,attn.out_proj,2,64,8,128,6.272832870483398,0.440216064453125,1638400
vision,16,attn.out_proj,2,128,8,128,7.085361003875732,0.4154205322265625,1638400
vision,16,attn.out_proj,3,32,8,128,2.298954963684082,0.68511962890625,1638400
vision,16,attn.out_proj,3,64,8,128,2.683762788772583,0.635528564453125,1638400
vision,16,attn.out_proj,3,128,8,128,3.034597635269165,0.6107330322265625,1638400
vision,16,attn.out_proj,4,32,8,128,1.0723639726638794,0.88043212890625,1638400
vision,16,attn.out_proj,4,64,8,128,1.2524428367614746,0.830841064453125,1638400
vision,16,attn.out_proj,4,128,8,128,1.4147820472717285,0.8060455322265625,1638400
vision,16,attn.out_proj,8,32,8,128,0.06498537212610245,1.66168212890625,1638400
vision,16,attn.out_proj,8,64,8,128,0.07581744343042374,1.612091064453125,1638400
vision,16,attn.out_proj,8,128,8,128,0.08540105819702148,1.5872955322265625,1638400
vision,16,mlp.c_fc,2,32,8,128,11.110600471496582,1.959228515625,6553600
vision,16,mlp.c_fc,2,64,8,128,12.941231727600098,1.7608642578125,6553600
vision,16,mlp.c_fc,2,128,8,128,14.588592529296875,1.66168212890625,6553600
vision,16,mlp.c_fc,3,32,8,128,4.750570774078369,2.740478515625,6553600
vision,16,mlp.c_fc,3,64,8,128,5.540626049041748,2.5421142578125,6553600
vision,16,mlp.c_fc,3,128,8,128,6.261219501495361,2.44293212890625,6553600
vision,16,mlp.c_fc,4,32,8,128,2.215346097946167,3.521728515625,6553600
vision,16,mlp.c_fc,4,64,8,128,2.585516929626465,3.3233642578125,6553600
vision,16,mlp.c_fc,4,128,8,128,2.9211606979370117,3.22418212890625,6553600
vision,16,mlp.c_fc,8,32,8,128,0.13429519534111023,6.646728515625,6553600
vision,16,mlp.c_fc,8,64,8,128,0.15652096271514893,6.4483642578125,6553600
vision,16,mlp.c_fc,8,128,8,128,0.1761656254529953,6.34918212890625,6553600
vision,16,mlp.c_proj,2,32,8,128,10.825301170349121,1.959228515625,6553600
vision,16,mlp.c_proj,2,64,8,128,12.618929862976074,1.7608642578125,6553600
vision,16,mlp.c_proj,2,128,8,128,14.236276626586914,1.66168212890625,6553600
vision,16,mlp.c_proj,3,32,8,128,4.628736972808838,2.740478515625,6553600
vision,16,mlp.c_proj,3,64,8,128,5.4012908935546875,2.5421142578125,6553600
vision,16,mlp.c_proj,3,128,8,128,6.1039910316467285,2.44293212890625,6553600
vision,16,mlp.c_proj,4,32,8,128,2.1603453159332275,3.521728515625,6553600
vision,16,mlp.c_proj,4,64,8,128,2.519498109817505,3.3233642578125,6553600
vision,16,mlp.c_proj,4,128,8,128,2.8463902473449707,3.22418212890625,6553600
vision,16,mlp.c_proj,8,32,8,128,0.1308724582195282,6.646728515625,6553600
vision,16,mlp.c_proj,8,64,8,128,0.152464359998703,6.4483642578125,6553600
vision,16,mlp.c_proj,8,128,8,128,0.171671524643898,6.34918212890625,6553600
vision,17,attn.out_proj,2,32,8,128,5.429632663726807,0.48980712890625,1638400
vision,17,attn.out_proj,2,64,8,128,6.32721471786499,0.440216064453125,1638400
vision,17,attn.out_proj,2,128,8,128,7.132662773132324,0.4154205322265625,1638400
vision,17,attn.out_proj,3,32,8,128,2.320540189743042,0.68511962890625,1638400
vision,17,attn.out_proj,3,64,8,128,2.706221342086792,0.635528564453125,1638400
vision,17,attn.out_proj,3,128,8,128,3.0526702404022217,0.6107330322265625,1638400
vision,17,attn.out_proj,4,32,8,128,1.0828660726547241,0.88043212890625,1638400
vision,17,attn.out_proj,4,64,8,128,1.2633274793624878,0.830841064453125,1638400
vision,17,attn.out_proj,4,128,8,128,1.4242898225784302,0.8060455322265625,1638400
vision,17,attn.out_proj,8,32,8,128,0.06567931175231934,1.66168212890625,1638400
vision,17,attn.out_proj,8,64,8,128,0.07645511627197266,1.612091064453125,1638400
vision,17,attn.out_proj,8,128,8,128,0.08588895946741104,1.5872955322265625,1638400
vision,17,mlp.c_fc,2,32,8,128,11.049985885620117,1.959228515625,6553600
vision,17,mlp.c_fc,2,64,8,128,12.869658470153809,1.7608642578125,6553600
vision,17,mlp.c_fc,2,128,8,128,14.499472618103027,1.66168212890625,6553600
vision,17,mlp.c_fc,3,32,8,128,4.723389625549316,2.740478515625,6553600
vision,17,mlp.c_fc,3,64,8,128,5.5074462890625,2.5421142578125,6553600
vision,17,mlp.c_fc,3,128,8,128,6.216087818145752,2.44293212890625,6553600
vision,17,mlp.c_fc,4,32,8,128,2.2035396099090576,3.521728515625,6553600
vision,17,mlp.c_fc,4,64,8,128,2.570014476776123,3.3233642578125,6553600
vision,17,mlp.c_fc,4,128,8,128,2.8997740745544434,3.22418212890625,6553600
vision,17,mlp.c_fc,8,32,8,128,0.13355572521686554,6.646728515625,6553600
vision,17,mlp.c_fc,8,64,8,128,0.15557317435741425,6.4483642578125,6553600
vision,17,mlp.c_fc,8,128,8,128,0.17491696774959564,6.34918212890625,6553600
vision,17,mlp.c_proj,2,32,8,128,11.015482902526855,1.959228515625,6553600
vision,17,mlp.c_proj,2,64,8,128,12.827566146850586,1.7608642578125,6553600
vision,17,mlp.c_proj,2,128,8,128,14.466633796691895,1.66168212890625,6553600
vision,17,mlp.c_proj,3,32,8,128,4.70872163772583,2.740478515625,6553600
vision,17,mlp.c_proj,3,64,8,128,5.4915995597839355,2.5421142578125,6553600
vision,17,mlp.c_proj,3,128,8,128,6.202937602996826,2.44293212890625,6553600
vision,17,mlp.c_proj,4,32,8,128,2.197859764099121,3.521728515625,6553600
vision,17,mlp.c_proj,4,64,8,128,2.5627191066741943,3.3233642578125,6553600
vision,17,mlp.c_proj,4,128,8,128,2.89310884475708,3.22418212890625,6553600
vision,17,mlp.c_proj,8,32,8,128,0.1331547051668167,6.646728515625,6553600
vision,17,mlp.c_proj,8,64,8,128,0.1550859659910202,6.4483642578125,6553600
vision,17,mlp.c_proj,8,128,8,128,0.17452393472194672,6.34918212890625,6553600
vision,18,attn.out_proj,2,32,8,128,5.461352348327637,0.48980712890625,1638400
vision,18,attn.out_proj,2,64,8,128,6.360249042510986,0.440216064453125,1638400
vision,18,attn.out_proj,2,128,8,128,7.164856910705566,0.4154205322265625,1638400
vision,18,attn.out_proj,3,32,8,128,2.334073066711426,0.68511962890625,1638400
vision,18,attn.out_proj,3,64,8,128,2.7182061672210693,0.635528564453125,1638400
vision,18,attn.out_proj,3,128,8,128,3.0678765773773193,0.6107330322265625,1638400
