type,module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
vision,attn.in_proj_bias,3072,2,9.139986332229455e-07,2.386156513690948,2.9535084407329926,3.149219389033317,3.149564027786255,7.055475270069865
vision,attn.in_proj_bias,3072,3,1.960770987352589e-06,2.45252641916275,3.304507227659256,3.526875975775655,3.5706944465637207,13.271188826719778
vision,attn.in_proj_bias,3072,4,5.948645593889523e-06,2.2335862350463844,3.707934258699494,4.702688479971301,5.105088233947754,28.74249051834802
vision,attn.in_proj_bias,3072,5,1.3571303497883491e-05,1.5485287141799926,3.1018803856373793,4.571973549460597,5.100860118865967,40.71128352298505
vision,attn.in_proj_bias,3072,6,2.4724331524339505e-05,2.054623315334316,3.979877401352043,4.716603885269108,4.756189823150635,56.956747271323586
vision,attn.in_proj_bias,3072,7,6.949684120627353e-06,1.3817056500911684,3.4963901314735892,3.911768709421155,3.913602828979492,66.58286377929183
vision,attn.in_proj_bias,3072,8,7.1661374931863975e-06,1.5729117012023908,3.9630269198420818,5.1452528747078015,5.402955532073975,76.69980762604372
vision,attn.in_proj_bias,3072,9,1.9670975234475918e-05,1.6335116982459994,3.653958764553085,4.682306404161256,4.818019390106201,78.6383012776626
vision,attn.in_proj_bias,3072,10,7.38660673960112e-07,1.5845774090290061,3.581890632629402,3.830154525423049,3.830941915512085,72.16921716052704
vision,attn.in_proj_bias,3072,11,3.7519607758440543e-06,1.5223194646835323,3.988293877840108,4.5500274767874656,4.619858741760254,50.96752647072731
vision,attn.in_proj_bias,3072,12,7.169909622462001e-06,1.6051393568515775,4.386363681793253,4.811541224575038,4.814867973327637,60.068806675741484
vision,attn.in_proj_bias,3072,13,8.634056030132342e-06,2.0395379257202144,4.0102431378364605,4.625866147565674,4.741527557373047,38.82510528096836
vision,attn.in_proj_bias,3072,14,6.806241435697302e-05,2.0131079173088064,4.459848038673422,4.859032039928387,4.892919540405273,63.92519658786974
vision,attn.in_proj_bias,3072,15,3.9184436900541186e-05,2.067592079639434,4.808279876709052,5.466851856422272,5.572057247161865,68.94446454252073
vision,attn.in_proj_bias,3072,16,5.039539132667414e-07,1.8156021130084938,4.449680070400317,6.005674664449377,6.222443580627441,85.37577336757504
vision,attn.in_proj_bias,3072,17,1.3371843124332372e-05,2.426555056571959,5.133088948726815,7.958217449377956,8.65471076965332,79.16779601793793
vision,attn.in_proj_bias,3072,18,2.4215876692323945e-05,2.73594566106796,4.634850318908803,7.117525749872628,8.141816139221191,54.07142658655353
vision,attn.in_proj_bias,3072,19,2.3123193386709318e-05,3.575061202049255,7.445253598690241,10.882107742308182,11.837905883789062,67.39692600315617
vision,attn.in_proj_bias,3072,20,1.2262354175618384e-05,4.529726090431213,8.8039160232545,17.871786012358065,21.568021774291992,118.72974921923277
vision,attn.in_proj_bias,3072,21,1.8668692064238712e-05,3.1129417800903303,6.7778681302073,11.730149551150472,13.596431732177734,83.75878218231685
