layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,cost_sensi,sensitivity
1,self_attn.k_proj,8,128,8,128,0.896484375,16.25390625,16777216,9.93537137402608,1,1.1230303016418477e-6
1,self_attn.o_proj,2,32,8,128,12.671875,5.015625,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,2,64,8,128,14.9140625,4.5078125,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,2,128,8,128,17.015625,4.25390625,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,3,32,8,128,5.4765625,7.015625,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,3,64,8,128,6.51171875,6.5078125,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,3,128,8,128,7.55859375,6.25390625,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,4,32,8,128,2.564453125,9.015625,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,4,64,8,128,3.056640625,8.5078125,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,4,128,8,128,3.572265625,8.25390625,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,8,32,8,128,0.155517578125,17.015625,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,8,64,8,128,0.1849365234375,16.5078125,16777216,26.69787713965271,1,1.9699409676832147e-6
1,self_attn.o_proj,8,128,8,128,0.2156982421875,16.25390625,16777216,26.69787713965271,1,1.9699409676832147e-6
1,mlp.gate_proj,2,32,8,128,45.71875,13.4794921875,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,2,64,8,128,53.65625,12.11474609375,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,2,128,8,128,61.125,11.432373046875,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,3,32,8,128,19.609375,18.8544921875,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,3,64,8,128,23.125,17.48974609375,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,3,128,8,128,26.546875,16.807373046875,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,4,32,8,128,9.15625,24.2294921875,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,4,64,8,128,10.8046875,22.86474609375,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,4,128,8,128,12.4140625,22.182373046875,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,8,32,8,128,0.5546875,45.7294921875,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,8,64,8,128,0.65380859375,44.36474609375,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.gate_proj,8,128,8,128,0.74951171875,43.682373046875,45088768,6.280002848563622,1,3.190103598171845e-5
1,mlp.up_proj,2,32,8,128,42.84375,13.4794921875,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,2,64,8,128,49.96875,12.11474609375,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,2,128,8,128,56.375,11.432373046875,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,3,32,8,128,18.34375,18.8544921875,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,3,64,8,128,21.421875,17.48974609375,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,3,128,8,128,24.265625,16.807373046875,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,4,32,8,128,8.5546875,24.2294921875,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,4,64,8,128,10,22.86474609375,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,4,128,8,128,11.328125,22.182373046875,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,8,32,8,128,0.51806640625,45.7294921875,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,8,64,8,128,0.60498046875,44.36474609375,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.up_proj,8,128,8,128,0.6826171875,43.682373046875,45088768,3.4447561314119977,1,3.190103598171845e-5
1,mlp.down_proj,2,32,8,128,43.4375,13.4794921875,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,2,64,8,128,50.625,12.11474609375,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,2,128,8,128,57.125,11.432373046875,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,3,32,8,128,18.59375,18.8544921875,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,3,64,8,128,21.703125,17.48974609375,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,3,128,8,128,24.546875,16.807373046875,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,4,32,8,128,8.6796875,24.2294921875,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,4,64,8,128,10.1328125,22.86474609375,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,4,128,8,128,11.46875,22.182373046875,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,8,32,8,128,0.525390625,45.7294921875,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,8,64,8,128,0.61328125,44.36474609375,45088768,7.580293538212413,2,0.01109052263200283
1,mlp.down_proj,8,128,8,128,0.69189453125,43.682373046875,45088768,7.580293538212413,2,0.01109052263200283
2,self_attn.q_proj,2,32,8,128,43.4375,5.015625,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,2,64,8,128,51.46875,4.5078125,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,2,128,8,128,60.75,4.25390625,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,3,32,8,128,18.703125,7.015625,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,3,64,8,128,22.28125,6.5078125,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,3,128,8,128,27.3125,6.25390625,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,4,32,8,128,8.7265625,9.015625,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,4,64,8,128,10.40625,8.5078125,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,4,128,8,128,12.7734375,8.25390625,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,8,32,8,128,0.5283203125,17.015625,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,8,64,8,128,0.62939453125,16.5078125,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.q_proj,8,128,8,128,0.76953125,16.25390625,16777216,5.845498006156931,1,4.232647825119784e-6
2,self_attn.v_proj,2,32,8,128,22.046875,5.015625,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,2,64,8,128,25.75,4.5078125,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,2,128,8,128,29.109375,4.25390625,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,3,32,8,128,9.421875,7.015625,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,3,64,8,128,11.015625,6.5078125,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,3,128,8,128,12.46875,6.25390625,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,4,32,8,128,4.39453125,9.015625,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,4,64,8,128,5.140625,8.5078125,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,4,128,8,128,5.81640625,8.25390625,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,8,32,8,128,0.26611328125,17.015625,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,8,64,8,128,0.31103515625,16.5078125,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.v_proj,8,128,8,128,0.3505859375,16.25390625,16777216,3.1704948733015765,1,4.232647825119784e-6
2,self_attn.k_proj,2,32,8,128,45.875,5.015625,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,2,64,8,128,54.3125,4.5078125,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,2,128,8,128,63.65625,4.25390625,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,3,32,8,128,19.84375,7.015625,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,3,64,8,128,23.703125,6.5078125,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,3,128,8,128,29.390625,6.25390625,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,4,32,8,128,9.265625,9.015625,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,4,64,8,128,11.078125,8.5078125,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,4,128,8,128,13.828125,8.25390625,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,8,32,8,128,0.56103515625,17.015625,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,8,64,8,128,0.669921875,16.5078125,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.k_proj,8,128,8,128,0.83349609375,16.25390625,16777216,5.422568329046552,1,4.232647825119784e-6
2,self_attn.o_proj,2,32,8,128,21.28125,5.015625,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,2,64,8,128,24.921875,4.5078125,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,2,128,8,128,28.3125,4.25390625,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,3,32,8,128,9.140625,7.015625,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,3,64,8,128,10.75,6.5078125,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,3,128,8,128,12.3046875,6.25390625,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,4,32,8,128,4.26953125,9.015625,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,4,64,8,128,5.02734375,8.5078125,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,4,128,8,128,5.76953125,8.25390625,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,8,32,8,128,0.25830078125,17.015625,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,8,64,8,128,0.303955078125,16.5078125,16777216,7.172113174858918,1,1.6720242683732067e-6
2,self_attn.o_proj,8,128,8,128,0.34765625,16.25390625,16777216,7.172113174858918,1,1.6720242683732067e-6
2,mlp.gate_proj,2,32,8,128,46.625,13.4794921875,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,2,64,8,128,54.34375,12.11474609375,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,2,128,8,128,61.34375,11.432373046875,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,3,32,8,128,19.9375,18.8544921875,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,3,64,8,128,23.28125,17.48974609375,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,3,128,8,128,26.3125,16.807373046875,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,4,32,8,128,9.3046875,24.2294921875,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,4,64,8,128,10.8671875,22.86474609375,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,4,128,8,128,12.2890625,22.182373046875,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,8,32,8,128,0.5634765625,45.7294921875,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,8,64,8,128,0.6572265625,44.36474609375,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.gate_proj,8,128,8,128,0.74072265625,43.682373046875,45088768,3.252795019767423,1,3.831796675513033e-6
2,mlp.up_proj,2,32,8,128,43.5,13.4794921875,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,2,64,8,128,50.65625,12.11474609375,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,2,128,8,128,57.03125,11.432373046875,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,3,32,8,128,18.609375,18.8544921875,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,3,64,8,128,21.6875,17.48974609375,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,3,128,8,128,24.4375,16.807373046875,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,4,32,8,128,8.6796875,24.2294921875,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,4,64,8,128,10.1171875,22.86474609375,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,4,128,8,128,11.4140625,22.182373046875,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,8,32,8,128,0.525390625,45.7294921875,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,8,64,8,128,0.61181640625,44.36474609375,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.up_proj,8,128,8,128,0.6875,43.682373046875,45088768,3.0643926831566968,1,3.831796675513033e-6
2,mlp.down_proj,2,32,8,128,43.78125,13.4794921875,45088768,3.500094635203027,1,5.077923560747877e-6
2,mlp.down_proj,2,64,8,128,51,12.11474609375,45088768,3.500094635203027,1,5.077923560747877e-6
2,mlp.down_proj,2,128,8,128,57.46875,11.432373046875,45088768,3.500094635203027,1,5.077923560747877e-6
