model,algo,config,config_detail,quant_duration,load_mem_allot,load_mem_reserved,zeroshot_mem_allot,zeroshot_mem_reserved,linear_probe_mem_allot,linear_probe_mem_reserved,acc1_zeroshot_cls,acc5_zeroshot_cls,recall_zeroshot_cls,duration_zeroshot_cls,acc1_linear_probe,acc5_linear_probe,recall_linear_probe,duration_linear_probe
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,2155344384,2713714688,0,0,0.70018,0.91904,0.69996,235.1384608745575,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,1197512192,1623195648,0,0,0.7483,0.93986,0.7485,117.02190446853638,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,2210172928,2764046336,0,0,0.76754,0.94766,0.7673000000000001,238.20095205307007,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_02,"{'offload_meta': False, 'mixed': True, 'budget': 3.02}",0,0,0,373361152,505413632,0,0,0.26516,0.51184,0.2649199999999999,55.179365396499634,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,1349957120,1772093440,0,0,0.75252,0.94248,0.7525400000000001,117.8047845363617,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,2189430784,2743074816,0,0,0.764,0.94644,0.76406,238.34276366233823,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,419641856,557842432,0,0,0.66518,0.89902,0.66534,54.962059020996094,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,375581184,509607936,0,0,0.57196,0.83854,0.5720599999999999,55.499186992645264,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,1195070976,1639972864,0,0,0.73794,0.93686,0.73788,119.94846606254578,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,380713472,517996544,0,0,0.64286,0.88546,0.64288,54.466200828552246,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,2557962752,3141533696,0,0,0.77954,0.95234,0.77938,233.84372735023496,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,417020416,555745280,0,0,0.6655,0.89898,0.6654200000000001,54.52521872520447,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,2247584256,2814377984,0,0,0.777,0.9515,0.7771,232.9590630531311,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_02,"{'offload_meta': False, 'mixed': True, 'budget': 3.02}",0,0,0,1186567680,1631584256,0,0,0.6784,0.90512,0.67842,118.16626834869383,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,378092032,515899392,0,0,0.63292,0.88094,0.6328600000000001,54.57297348976135,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_02,"{'offload_meta': False, 'mixed': True, 'budget': 3.02}",0,0,0,2224871936,2803892224,0,0,0.73572,0.93536,0.73568,235.0528461933136,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,358300160,490733568,0,0,0.01932,0.05584,0.0192199999999999,60.25602602958679,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,1206097408,1631584256,0,0,0.7492,0.93968,0.7493800000000002,117.34981346130373,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,2268326400,2835349504,0,0,0.77676,0.95132,0.7769000000000001,233.3306806087494,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,1172985344,1616904192,0,0,0.7271,0.93108,0.72686,120.40074944496156,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,1139537408,1583349760,0,0,0.5213,0.79658,0.5213399999999999,117.7348620891571,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,2113860096,2671771648,0,0,0.65362,0.89148,0.65358,233.8169858455658,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,424622592,562036736,0,0,0.66554,0.899,0.6656,55.05806255340576,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,1156707840,1600126976,0,0,0.61416,0.86564,0.61424,117.6912944316864,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,2321902080,2889875456,0,0,0.7781,0.9516,0.77818,233.33280873298645,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,386546176,524288000,0,0,0.65226,0.89102,0.65226,54.630274295806885,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,1334310400,1786773504,0,0,0.7523,0.94254,0.7523399999999999,117.36311173439026,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,370588160,503316480,0,0,0.5243,0.79824,0.52446,55.46793079376221,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,2244919808,2805989376,0,0,0.77106,0.95042,0.7711600000000001,238.02262091636655,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,1228383744,1673527296,0,0,0.75066,0.94224,0.75086,117.2473282814026,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,367966720,501219328,0,0,0.457,0.73358,0.45686,56.50460648536682,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,2578704896,3162505216,0,0,0.77944,0.9523,0.77924,233.68239045143127,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,363543040,494927872,0,0,0.0732,0.18552,0.07334,54.69763779640198,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,2614815232,3200253952,0,0,0.77938,0.95238,0.7794000000000001,234.08752942085263,0,0,0,0
