layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,kurtosis_scaled,sensitivity
7,mlp.up_proj,4,64,8,128,10.15625,22.86474609375,45088768,3.0859186463660886,0.009987510585402192,5.7778179325396195e-5
7,mlp.up_proj,4,128,8,128,11.4609375,22.182373046875,45088768,3.0859186463660886,0.009987510585402192,7.578264194307849e-5
7,mlp.up_proj,8,32,8,128,0.52685546875,45.7294921875,45088768,3.0859186463660886,0.009987510585402192,1.5481334969535965e-7
7,mlp.up_proj,8,64,8,128,0.61376953125,44.36474609375,45088768,3.0859186463660886,0.009987510585402192,2.136051904244596e-7
7,mlp.up_proj,8,128,8,128,0.6904296875,43.682373046875,45088768,3.0859186463660886,0.009987510585402192,2.7786228429249604e-7
7,mlp.down_proj,2,32,8,128,43.3125,13.4794921875,45088768,3.6398775576866766,0.10801452393079691,9.0669019846245e-4
7,mlp.down_proj,2,64,8,128,50.46875,12.11474609375,45088768,3.6398775576866766,0.10801452393079691,0.00123161950614303
7,mlp.down_proj,2,128,8,128,56.90625,11.432373046875,45088768,3.6398775576866766,0.10801452393079691,0.00156902009621262
7,mlp.down_proj,3,32,8,128,18.53125,18.8544921875,45088768,3.6398775576866766,0.10801452393079691,1.6600127855781e-4
7,mlp.down_proj,3,64,8,128,21.609375,17.48974609375,45088768,3.6398775576866766,0.10801452393079691,2.2662252013105e-4
7,mlp.down_proj,3,128,8,128,24.390625,16.807373046875,45088768,3.6398775576866766,0.10801452393079691,2.9023690149188e-4
7,mlp.down_proj,4,32,8,128,8.6484375,24.2294921875,45088768,3.6398775576866766,0.10801452393079691,3.617215043050237e-5
7,mlp.down_proj,4,64,8,128,10.0859375,22.86474609375,45088768,3.6398775576866766,0.10801452393079691,4.949917274643667e-5
7,mlp.down_proj,4,128,8,128,11.390625,22.182373046875,45088768,3.6398775576866766,0.10801452393079691,6.359531835187227e-5
7,mlp.down_proj,8,32,8,128,0.5234375,45.7294921875,45088768,3.6398775576866766,0.10801452393079691,1.3466957682339853e-7
7,mlp.down_proj,8,64,8,128,0.60986328125,44.36474609375,45088768,3.6398775576866766,0.10801452393079691,1.848104886903457e-7
7,mlp.down_proj,8,128,8,128,0.68603515625,43.682373046875,45088768,3.6398775576866766,0.10801452393079691,2.3792526349097898e-7
8,self_attn.q_proj,2,32,8,128,39.9375,5.015625,16777216,4.825607138911687,0.010362047287791226,0.00253966730087995
8,self_attn.q_proj,2,64,8,128,47.28125,4.5078125,16777216,4.825607138911687,0.010362047287791226,0.00451715569943189
8,self_attn.q_proj,2,128,8,128,57.09375,4.25390625,16777216,4.825607138911687,0.010362047287791226,0.00356052466668188
8,self_attn.q_proj,3,32,8,128,17.109375,7.015625,16777216,4.825607138911687,0.010362047287791226,2.4514266988262e-4
8,self_attn.q_proj,3,64,8,128,20.3125,6.5078125,16777216,4.825607138911687,0.010362047287791226,3.5656994441524e-4
8,self_attn.q_proj,3,128,8,128,24.96875,6.25390625,16777216,4.825607138911687,0.010362047287791226,4.8127173795364e-4
8,self_attn.q_proj,4,32,8,128,7.98828125,9.015625,16777216,4.825607138911687,0.010362047287791226,5.667113509844057e-5
8,self_attn.q_proj,4,64,8,128,9.484375,8.5078125,16777216,4.825607138911687,0.010362047287791226,8.275920117739588e-5
8,self_attn.q_proj,4,128,8,128,11.65625,8.25390625,16777216,4.825607138911687,0.010362047287791226,1.1424494732636e-4
8,self_attn.q_proj,8,32,8,128,0.4833984375,17.015625,16777216,4.825607138911687,0.010362047287791226,2.053819372349608e-7
8,self_attn.q_proj,8,64,8,128,0.5732421875,16.5078125,16777216,4.825607138911687,0.010362047287791226,2.952619979623705e-7
8,self_attn.q_proj,8,128,8,128,0.7021484375,16.25390625,16777216,4.825607138911687,0.010362047287791226,3.3949382327591593e-7
8,self_attn.v_proj,2,32,8,128,21.9375,5.015625,16777216,3.224550114501631,0.04745151522793128,0.00253966730087995
8,self_attn.v_proj,2,64,8,128,25.6875,4.5078125,16777216,3.224550114501631,0.04745151522793128,0.00451715569943189
8,self_attn.v_proj,2,128,8,128,29.109375,4.25390625,16777216,3.224550114501631,0.04745151522793128,0.00356052466668188
8,self_attn.v_proj,3,32,8,128,9.3828125,7.015625,16777216,3.224550114501631,0.04745151522793128,2.4514266988262e-4
8,self_attn.v_proj,3,64,8,128,10.9921875,6.5078125,16777216,3.224550114501631,0.04745151522793128,3.5656994441524e-4
8,self_attn.v_proj,3,128,8,128,12.4609375,6.25390625,16777216,3.224550114501631,0.04745151522793128,4.8127173795364e-4
8,self_attn.v_proj,4,32,8,128,4.37890625,9.015625,16777216,3.224550114501631,0.04745151522793128,5.667113509844057e-5
8,self_attn.v_proj,4,64,8,128,5.12890625,8.5078125,16777216,3.224550114501631,0.04745151522793128,8.275920117739588e-5
8,self_attn.v_proj,4,128,8,128,5.81640625,8.25390625,16777216,3.224550114501631,0.04745151522793128,1.1424494732636e-4
8,self_attn.v_proj,8,32,8,128,0.26513671875,17.015625,16777216,3.224550114501631,0.04745151522793128,2.053819372349608e-7
8,self_attn.v_proj,8,64,8,128,0.310302734375,16.5078125,16777216,3.224550114501631,0.04745151522793128,2.952619979623705e-7
8,self_attn.v_proj,8,128,8,128,0.350341796875,16.25390625,16777216,3.224550114501631,0.04745151522793128,3.3949382327591593e-7
8,self_attn.k_proj,2,32,8,128,39.875,5.015625,16777216,4.302162251441214,0.022121175477419798,0.00253966730087995
8,self_attn.k_proj,2,64,8,128,47.03125,4.5078125,16777216,4.302162251441214,0.022121175477419798,0.00451715569943189
8,self_attn.k_proj,2,128,8,128,56.625,4.25390625,16777216,4.302162251441214,0.022121175477419798,0.00356052466668188
8,self_attn.k_proj,3,32,8,128,17.078125,7.015625,16777216,4.302162251441214,0.022121175477419798,2.4514266988262e-4
8,self_attn.k_proj,3,64,8,128,20.140625,6.5078125,16777216,4.302162251441214,0.022121175477419798,3.5656994441524e-4
8,self_attn.k_proj,3,128,8,128,24.6875,6.25390625,16777216,4.302162251441214,0.022121175477419798,4.8127173795364e-4
8,self_attn.k_proj,4,32,8,128,7.96484375,9.015625,16777216,4.302162251441214,0.022121175477419798,5.667113509844057e-5
8,self_attn.k_proj,4,64,8,128,9.3984375,8.5078125,16777216,4.302162251441214,0.022121175477419798,8.275920117739588e-5
8,self_attn.k_proj,4,128,8,128,11.5234375,8.25390625,16777216,4.302162251441214,0.022121175477419798,1.1424494732636e-4
8,self_attn.k_proj,8,32,8,128,0.482421875,17.015625,16777216,4.302162251441214,0.022121175477419798,2.053819372349608e-7
8,self_attn.k_proj,8,64,8,128,0.56884765625,16.5078125,16777216,4.302162251441214,0.022121175477419798,2.952619979623705e-7
8,self_attn.k_proj,8,128,8,128,0.6943359375,16.25390625,16777216,4.302162251441214,0.022121175477419798,3.3949382327591593e-7
8,self_attn.o_proj,2,32,8,128,21.296875,5.015625,16777216,6.007940412405506,0.07167049962118856,5.6456151651218e-4
8,self_attn.o_proj,2,64,8,128,24.828125,4.5078125,16777216,6.007940412405506,0.07167049962118856,7.7252025948837e-4
8,self_attn.o_proj,2,128,8,128,28.03125,4.25390625,16777216,6.007940412405506,0.07167049962118856,9.8781171254813e-4
8,self_attn.o_proj,3,32,8,128,9.1171875,7.015625,16777216,6.007940412405506,0.07167049962118856,1.0435445437906e-4
8,self_attn.o_proj,3,64,8,128,10.6484375,6.5078125,16777216,6.007940412405506,0.07167049962118856,1.4327700773719e-4
8,self_attn.o_proj,3,128,8,128,12.0703125,6.25390625,16777216,6.007940412405506,0.07167049962118856,1.860573538579e-4
8,self_attn.o_proj,4,32,8,128,4.2578125,9.015625,16777216,6.007940412405506,0.07167049962118856,2.2732443540007807e-5
8,self_attn.o_proj,4,64,8,128,4.98046875,8.5078125,16777216,6.007940412405506,0.07167049962118856,3.149401891278103e-5
8,self_attn.o_proj,4,128,8,128,5.6484375,8.25390625,16777216,6.007940412405506,0.07167049962118856,4.105427433387376e-5
8,self_attn.o_proj,8,32,8,128,0.2578125,17.015625,16777216,6.007940412405506,0.07167049962118856,8.427610254102548e-8
8,self_attn.o_proj,8,64,8,128,0.301025390625,16.5078125,16777216,6.007940412405506,0.07167049962118856,1.1633677843292389e-7
8,self_attn.o_proj,8,128,8,128,0.34033203125,16.25390625,16777216,6.007940412405506,0.07167049962118856,1.5104971851087615e-7
8,mlp.gate_proj,2,32,8,128,49.5625,13.4794921875,45088768,3.3917166195373265,0.044867593913444366,0.00136122200638055
8,mlp.gate_proj,2,64,8,128,58.3125,12.11474609375,45088768,3.3917166195373265,0.044867593913444366,0.00188715138938277
8,mlp.gate_proj,2,128,8,128,66.4375,11.432373046875,45088768,3.3917166195373265,0.044867593913444366,0.00248511298559606
8,mlp.gate_proj,3,32,8,128,21.203125,18.8544921875,45088768,3.3917166195373265,0.044867593913444366,2.384271210758e-4
8,mlp.gate_proj,3,64,8,128,24.984375,17.48974609375,45088768,3.3917166195373265,0.044867593913444366,3.3222339698113e-4
8,mlp.gate_proj,3,128,8,128,28.515625,16.807373046875,45088768,3.3917166195373265,0.044867593913444366,4.3663635733537e-4
8,mlp.gate_proj,4,32,8,128,9.8984375,24.2294921875,45088768,3.3917166195373265,0.044867593913444366,5.146151306689717e-5
8,mlp.gate_proj,4,64,8,128,11.65625,22.86474609375,45088768,3.3917166195373265,0.044867593913444366,7.177540828706697e-5
8,mlp.gate_proj,4,128,8,128,13.3125,22.182373046875,45088768,3.3917166195373265,0.044867593913444366,9.438076813239604e-5
8,mlp.gate_proj,8,32,8,128,0.59912109375,45.7294921875,45088768,3.3917166195373265,0.044867593913444366,1.919071621614421e-7
8,mlp.gate_proj,8,64,8,128,0.70458984375,44.36474609375,45088768,3.3917166195373265,0.044867593913444366,2.6544768161329557e-7
8,mlp.gate_proj,8,128,8,128,0.8017578125,43.682373046875,45088768,3.3917166195373265,0.044867593913444366,3.453452563917381e-7
8,mlp.up_proj,2,32,8,128,44.1875,13.4794921875,45088768,3.143100821324133,0.018780284281573124,0.00136122200638055
8,mlp.up_proj,2,64,8,128,51.5,12.11474609375,45088768,3.143100821324133,0.018780284281573124,0.00188715138938277
8,mlp.up_proj,2,128,8,128,58.0625,11.432373046875,45088768,3.143100821324133,0.018780284281573124,0.00248511298559606
8,mlp.up_proj,3,32,8,128,18.890625,18.8544921875,45088768,3.143100821324133,0.018780284281573124,2.384271210758e-4
8,mlp.up_proj,3,64,8,128,22.03125,17.48974609375,45088768,3.143100821324133,0.018780284281573124,3.3222339698113e-4
8,mlp.up_proj,3,128,8,128,24.875,16.807373046875,45088768,3.143100821324133,0.018780284281573124,4.3663635733537e-4
8,mlp.up_proj,4,32,8,128,8.8125,24.2294921875,45088768,3.143100821324133,0.018780284281573124,5.146151306689717e-5
8,mlp.up_proj,4,64,8,128,10.28125,22.86474609375,45088768,3.143100821324133,0.018780284281573124,7.177540828706697e-5
8,mlp.up_proj,4,128,8,128,11.609375,22.182373046875,45088768,3.143100821324133,0.018780284281573124,9.438076813239604e-5
8,mlp.up_proj,8,32,8,128,0.53369140625,45.7294921875,45088768,3.143100821324133,0.018780284281573124,1.919071621614421e-7
8,mlp.up_proj,8,64,8,128,0.6220703125,44.36474609375,45088768,3.143100821324133,0.018780284281573124,2.6544768161329557e-7
8,mlp.up_proj,8,128,8,128,0.69970703125,43.682373046875,45088768,3.143100821324133,0.018780284281573124,3.453452563917381e-7
8,mlp.down_proj,2,32,8,128,43.78125,13.4794921875,45088768,3.648714903862577,0.10961975634016907,0.0011058208765462
8,mlp.down_proj,2,64,8,128,51,12.11474609375,45088768,3.648714903862577,0.10961975634016907,0.00150279945228248
8,mlp.down_proj,2,128,8,128,57.53125,11.432373046875,45088768,3.648714903862577,0.10961975634016907,0.00191704288590699
8,mlp.down_proj,3,32,8,128,18.71875,18.8544921875,45088768,3.648714903862577,0.10961975634016907,2.025923167821e-4
8,mlp.down_proj,3,64,8,128,21.84375,17.48974609375,45088768,3.648714903862577,0.10961975634016907,2.7683679945766e-4
8,mlp.down_proj,3,128,8,128,24.65625,16.807373046875,45088768,3.648714903862577,0.10961975634016907,3.5564813879318e-4
8,mlp.down_proj,4,32,8,128,8.734375,24.2294921875,45088768,3.648714903862577,0.10961975634016907,4.432770947460085e-5
8,mlp.down_proj,4,64,8,128,10.1953125,22.86474609375,45088768,3.648714903862577,0.10961975634016907,6.067876165616326e-5
8,mlp.down_proj,4,128,8,128,11.515625,22.182373046875,45088768,3.648714903862577,0.10961975634016907,7.822664338164032e-5
8,mlp.down_proj,8,32,8,128,0.52880859375,45.7294921875,45088768,3.648714903862577,0.10961975634016907,1.6611490138984666e-7
8,mlp.down_proj,8,64,8,128,0.61669921875,44.36474609375,45088768,3.648714903862577,0.10961975634016907,2.286302844822785e-7
8,mlp.down_proj,8,128,8,128,0.69384765625,43.682373046875,45088768,3.648714903862577,0.10961975634016907,2.966450267649634e-7
9,self_attn.q_proj,2,32,8,128,39.4375,5.015625,16777216,4.141120940492358,1.0861137098953185e-4,0.00266481563448905
9,self_attn.q_proj,2,64,8,128,46.375,4.5078125,16777216,4.141120940492358,1.0861137098953185e-4,0.00645702937617898
9,self_attn.q_proj,2,128,8,128,55.4375,4.25390625,16777216,4.141120940492358,1.0861137098953185e-4,0.00604192493483424
9,self_attn.q_proj,3,32,8,128,16.875,7.015625,16777216,4.141120940492358,1.0861137098953185e-4,3.0976903508417e-4
9,self_attn.q_proj,3,64,8,128,19.875,6.5078125,16777216,4.141120940492358,1.0861137098953185e-4,5.2729586604982e-4
9,self_attn.q_proj,3,128,8,128,23.96875,6.25390625,16777216,4.141120940492358,1.0861137098953185e-4,6.1337638180702e-4
9,self_attn.q_proj,4,32,8,128,7.87109375,9.015625,16777216,4.141120940492358,1.0861137098953185e-4,6.401889550033957e-5
9,self_attn.q_proj,4,64,8,128,9.2734375,8.5078125,16777216,4.141120940492358,1.0861137098953185e-4,1.2172867718618e-4
9,self_attn.q_proj,4,128,8,128,11.1875,8.25390625,16777216,4.141120940492358,1.0861137098953185e-4,1.5850224008318e-4
9,self_attn.q_proj,8,32,8,128,0.4765625,17.015625,16777216,4.141120940492358,1.0861137098953185e-4,2.545414758969855e-7
9,self_attn.q_proj,8,64,8,128,0.56103515625,16.5078125,16777216,4.141120940492358,1.0861137098953185e-4,3.999377895524958e-7
9,self_attn.q_proj,8,128,8,128,0.67431640625,16.25390625,16777216,4.141120940492358,1.0861137098953185e-4,5.104186584503623e-7
9,self_attn.v_proj,2,32,8,128,22.421875,5.015625,16777216,3.254566641438937,0.057126298053465856,0.00266481563448905
9,self_attn.v_proj,2,64,8,128,26.265625,4.5078125,16777216,3.254566641438937,0.057126298053465856,0.00645702937617898
9,self_attn.v_proj,2,128,8,128,29.78125,4.25390625,16777216,3.254566641438937,0.057126298053465856,0.00604192493483424
9,self_attn.v_proj,3,32,8,128,9.5859375,7.015625,16777216,3.254566641438937,0.057126298053465856,3.0976903508417e-4
9,self_attn.v_proj,3,64,8,128,11.234375,6.5078125,16777216,3.254566641438937,0.057126298053465856,5.2729586604982e-4
9,self_attn.v_proj,3,128,8,128,12.75,6.25390625,16777216,3.254566641438937,0.057126298053465856,6.1337638180702e-4
9,self_attn.v_proj,4,32,8,128,4.47265625,9.015625,16777216,3.254566641438937,0.057126298053465856,6.401889550033957e-5
9,self_attn.v_proj,4,64,8,128,5.2421875,8.5078125,16777216,3.254566641438937,0.057126298053465856,1.2172867718618e-4
9,self_attn.v_proj,4,128,8,128,5.94921875,8.25390625,16777216,3.254566641438937,0.057126298053465856,1.5850224008318e-4
9,self_attn.v_proj,8,32,8,128,0.270751953125,17.015625,16777216,3.254566641438937,0.057126298053465856,2.545414758969855e-7
9,self_attn.v_proj,8,64,8,128,0.317138671875,16.5078125,16777216,3.254566641438937,0.057126298053465856,3.999377895524958e-7
9,self_attn.v_proj,8,128,8,128,0.358642578125,16.25390625,16777216,3.254566641438937,0.057126298053465856,5.104186584503623e-7
9,self_attn.k_proj,2,32,8,128,40.5625,5.015625,16777216,4.097917798059499,0.016236709917107756,0.00266481563448905
9,self_attn.k_proj,2,64,8,128,47.75,4.5078125,16777216,4.097917798059499,0.016236709917107756,0.00645702937617898
9,self_attn.k_proj,2,128,8,128,57.3125,4.25390625,16777216,4.097917798059499,0.016236709917107756,0.00604192493483424
9,self_attn.k_proj,3,32,8,128,17.34375,7.015625,16777216,4.097917798059499,0.016236709917107756,3.0976903508417e-4
9,self_attn.k_proj,3,64,8,128,20.453125,6.5078125,16777216,4.097917798059499,0.016236709917107756,5.2729586604982e-4
9,self_attn.k_proj,3,128,8,128,24.859375,6.25390625,16777216,4.097917798059499,0.016236709917107756,6.1337638180702e-4
9,self_attn.k_proj,4,32,8,128,8.09375,9.015625,16777216,4.097917798059499,0.016236709917107756,6.401889550033957e-5
9,self_attn.k_proj,4,64,8,128,9.5390625,8.5078125,16777216,4.097917798059499,0.016236709917107756,1.2172867718618e-4
9,self_attn.k_proj,4,128,8,128,11.6015625,8.25390625,16777216,4.097917798059499,0.016236709917107756,1.5850224008318e-4
9,self_attn.k_proj,8,32,8,128,0.490234375,17.015625,16777216,4.097917798059499,0.016236709917107756,2.545414758969855e-7
9,self_attn.k_proj,8,64,8,128,0.5771484375,16.5078125,16777216,4.097917798059499,0.016236709917107756,3.999377895524958e-7
9,self_attn.k_proj,8,128,8,128,0.69921875,16.25390625,16777216,4.097917798059499,0.016236709917107756,5.104186584503623e-7
9,self_attn.o_proj,2,32,8,128,21.796875,5.015625,16777216,4.903297282365117,0.04114928723770997,7.7421288006007e-4
9,self_attn.o_proj,2,64,8,128,25.421875,4.5078125,16777216,4.903297282365117,0.04114928723770997,0.00105239811819046
9,self_attn.o_proj,2,128,8,128,28.703125,4.25390625,16777216,4.903297282365117,0.04114928723770997,0.00134439417161047
9,self_attn.o_proj,3,32,8,128,9.3359375,7.015625,16777216,4.903297282365117,0.04114928723770997,1.4246077626012e-4
9,self_attn.o_proj,3,64,8,128,10.921875,6.5078125,16777216,4.903297282365117,0.04114928723770997,1.9484909716993e-4
9,self_attn.o_proj,3,128,8,128,12.375,6.25390625,16777216,4.903297282365117,0.04114928723770997,2.5182843091897e-4
9,self_attn.o_proj,4,32,8,128,4.359375,9.015625,16777216,4.903297282365117,0.04114928723770997,3.08879571093712e-5
9,self_attn.o_proj,4,64,8,128,5.09765625,8.5078125,16777216,4.903297282365117,0.04114928723770997,4.24713252868969e-5
9,self_attn.o_proj,4,128,8,128,5.78515625,8.25390625,16777216,4.903297282365117,0.04114928723770997,5.522979699890129e-5
9,self_attn.o_proj,8,32,8,128,0.263916015625,17.015625,16777216,4.903297282365117,0.04114928723770997,1.1390013554546385e-7
9,self_attn.o_proj,8,64,8,128,0.308349609375,16.5078125,16777216,4.903297282365117,0.04114928723770997,1.5631474070687545e-7
9,self_attn.o_proj,8,128,8,128,0.3486328125,16.25390625,16777216,4.903297282365117,0.04114928723770997,2.0103622944134258e-7
9,mlp.gate_proj,2,32,8,128,49.25,13.4794921875,45088768,3.4635676641917645,0.058328543074873784,0.0015935415867716
9,mlp.gate_proj,2,64,8,128,58.03125,12.11474609375,45088768,3.4635676641917645,0.058328543074873784,0.00220996281132102
9,mlp.gate_proj,2,128,8,128,66.3125,11.432373046875,45088768,3.4635676641917645,0.058328543074873784,0.00291809253394603
9,mlp.gate_proj,3,32,8,128,21.0625,18.8544921875,45088768,3.4635676641917645,0.058328543074873784,2.7948981733061e-4
9,mlp.gate_proj,3,64,8,128,24.859375,17.48974609375,45088768,3.4635676641917645,0.058328543074873784,3.9085070602595e-4
9,mlp.gate_proj,3,128,8,128,28.46875,16.807373046875,45088768,3.4635676641917645,0.058328543074873784,5.1511242054402e-4
9,mlp.gate_proj,4,32,8,128,9.828125,24.2294921875,45088768,3.4635676641917645,0.058328543074873784,6.032397141098045e-5
9,mlp.gate_proj,4,64,8,128,11.6015625,22.86474609375,45088768,3.4635676641917645,0.058328543074873784,8.42771987663582e-5
9,mlp.gate_proj,4,128,8,128,13.2890625,22.182373046875,45088768,3.4635676641917645,0.058328543074873784,1.1118467227788e-4
9,mlp.gate_proj,8,32,8,128,0.59521484375,45.7294921875,45088768,3.4635676641917645,0.058328543074873784,2.2496541873806566e-7
9,mlp.gate_proj,8,64,8,128,0.70166015625,44.36474609375,45088768,3.4635676641917645,0.058328543074873784,3.114948299298703e-7
9,mlp.gate_proj,8,128,8,128,0.80029296875,43.682373046875,45088768,3.4635676641917645,0.058328543074873784,4.061506615471444e-7
9,mlp.up_proj,2,32,8,128,44.5,13.4794921875,45088768,3.1384390669911246,0.01806345686276013,0.0015935415867716
9,mlp.up_proj,2,64,8,128,51.875,12.11474609375,45088768,3.1384390669911246,0.01806345686276013,0.00220996281132102
9,mlp.up_proj,2,128,8,128,58.5,11.432373046875,45088768,3.1384390669911246,0.01806345686276013,0.00291809253394603
9,mlp.up_proj,3,32,8,128,19.03125,18.8544921875,45088768,3.1384390669911246,0.01806345686276013,2.7948981733061e-4
9,mlp.up_proj,3,64,8,128,22.203125,17.48974609375,45088768,3.1384390669911246,0.01806345686276013,3.9085070602595e-4
9,mlp.up_proj,3,128,8,128,25.0625,16.807373046875,45088768,3.1384390669911246,0.01806345686276013,5.1511242054402e-4
9,mlp.up_proj,4,32,8,128,8.8828125,24.2294921875,45088768,3.1384390669911246,0.01806345686276013,6.032397141098045e-5
9,mlp.up_proj,4,64,8,128,10.359375,22.86474609375,45088768,3.1384390669911246,0.01806345686276013,8.42771987663582e-5
9,mlp.up_proj,4,128,8,128,11.703125,22.182373046875,45088768,3.1384390669911246,0.01806345686276013,1.1118467227788e-4
9,mlp.up_proj,8,32,8,128,0.53759765625,45.7294921875,45088768,3.1384390669911246,0.01806345686276013,2.2496541873806566e-7
9,mlp.up_proj,8,64,8,128,0.626953125,44.36474609375,45088768,3.1384390669911246,0.01806345686276013,3.114948299298703e-7
9,mlp.up_proj,8,128,8,128,0.705078125,43.682373046875,45088768,3.1384390669911246,0.01806345686276013,4.061506615471444e-7
9,mlp.down_proj,2,32,8,128,44.09375,13.4794921875,45088768,3.607272014668365,0.10209199092864925,0.00127836095634847
9,mlp.down_proj,2,64,8,128,51.375,12.11474609375,45088768,3.607272014668365,0.10209199092864925,0.00173684838227927
9,mlp.down_proj,2,128,8,128,57.9375,11.432373046875,45088768,3.607272014668365,0.10209199092864925,0.00221611955203115
9,mlp.down_proj,3,32,8,128,18.859375,18.8544921875,45088768,3.607272014668365,0.10209199092864925,2.346042310819e-4
9,mlp.down_proj,3,64,8,128,22,17.48974609375,45088768,3.607272014668365,0.10209199092864925,3.2014102907851e-4
9,mlp.down_proj,3,128,8,128,24.84375,16.807373046875,45088768,3.607272014668365,0.10209199092864925,4.096689808648e-4
9,mlp.down_proj,4,32,8,128,8.796875,24.2294921875,45088768,3.607272014668365,0.10209199092864925,5.110719212098047e-5
9,mlp.down_proj,4,64,8,128,10.265625,22.86474609375,45088768,3.607272014668365,0.10209199092864925,6.981325714150444e-5
9,mlp.down_proj,4,128,8,128,11.59375,22.182373046875,45088768,3.607272014668365,0.10209199092864925,8.951458585215732e-5
9,mlp.down_proj,8,32,8,128,0.53271484375,45.7294921875,45088768,3.607272014668365,0.10209199092864925,1.889519438691423e-7
9,mlp.down_proj,8,64,8,128,0.62109375,44.36474609375,45088768,3.607272014668365,0.10209199092864925,2.572422204139002e-7
9,mlp.down_proj,8,128,8,128,0.69873046875,43.682373046875,45088768,3.607272014668365,0.10209199092864925,3.28290468587511e-7
10,self_attn.q_proj,2,32,8,128,39.25,5.015625,16777216,4.133870396866107,0,0.00330788013525307
10,self_attn.q_proj,2,64,8,128,46.125,4.5078125,16777216,4.133870396866107,0,0.00497292587533593
10,self_attn.q_proj,2,128,8,128,55.6875,4.25390625,16777216,4.133870396866107,0,0.00647419691085815
10,self_attn.q_proj,3,32,8,128,16.796875,7.015625,16777216,4.133870396866107,0,3.9093769737519e-4
10,self_attn.q_proj,3,64,8,128,19.75,6.5078125,16777216,4.133870396866107,0,5.470328615047e-4
10,self_attn.q_proj,3,128,8,128,24.109375,6.25390625,16777216,4.133870396866107,0,6.9582648575305e-4
10,self_attn.q_proj,4,32,8,128,7.8359375,9.015625,16777216,4.133870396866107,0,8.489572064718232e-5
10,self_attn.q_proj,4,64,8,128,9.2109375,8.5078125,16777216,4.133870396866107,0,1.2341282854322e-4
10,self_attn.q_proj,4,128,8,128,11.25,8.25390625,16777216,4.133870396866107,0,1.5122367767617e-4
10,self_attn.q_proj,8,32,8,128,0.474365234375,17.015625,16777216,4.133870396866107,0,3.426905550441006e-7
10,self_attn.q_proj,8,64,8,128,0.55712890625,16.5078125,16777216,4.133870396866107,0,4.806266815648996e-7
10,self_attn.q_proj,8,128,8,128,0.67822265625,16.25390625,16777216,4.133870396866107,0,5.932275257691799e-7
10,self_attn.v_proj,2,32,8,128,22.078125,5.015625,16777216,3.221364068191206,0.04642460408028783,0.00330788013525307
10,self_attn.v_proj,2,64,8,128,25.828125,4.5078125,16777216,3.221364068191206,0.04642460408028783,0.00497292587533593
10,self_attn.v_proj,2,128,8,128,29.21875,4.25390625,16777216,3.221364068191206,0.04642460408028783,0.00647419691085815
10,self_attn.v_proj,3,32,8,128,9.4453125,7.015625,16777216,3.221364068191206,0.04642460408028783,3.9093769737519e-4
10,self_attn.v_proj,3,64,8,128,11.0546875,6.5078125,16777216,3.221364068191206,0.04642460408028783,5.470328615047e-4
10,self_attn.v_proj,3,128,8,128,12.5078125,6.25390625,16777216,3.221364068191206,0.04642460408028783,6.9582648575305e-4
10,self_attn.v_proj,4,32,8,128,4.40625,9.015625,16777216,3.221364068191206,0.04642460408028783,8.489572064718232e-5
10,self_attn.v_proj,4,64,8,128,5.15625,8.5078125,16777216,3.221364068191206,0.04642460408028783,1.2341282854322e-4
10,self_attn.v_proj,4,128,8,128,5.84375,8.25390625,16777216,3.221364068191206,0.04642460408028783,1.5122367767617e-4
10,self_attn.v_proj,8,32,8,128,0.266845703125,17.015625,16777216,3.221364068191206,0.04642460408028783,3.426905550441006e-7
10,self_attn.v_proj,8,64,8,128,0.31201171875,16.5078125,16777216,3.221364068191206,0.04642460408028783,4.806266815648996e-7
10,self_attn.v_proj,8,128,8,128,0.351806640625,16.25390625,16777216,3.221364068191206,0.04642460408028783,5.932275257691799e-7
10,self_attn.k_proj,2,32,8,128,40.71875,5.015625,16777216,4.262353252802395,0.02097424258596528,0.00330788013525307
10,self_attn.k_proj,2,64,8,128,47.9375,4.5078125,16777216,4.262353252802395,0.02097424258596528,0.00497292587533593
10,self_attn.k_proj,2,128,8,128,58.0625,4.25390625,16777216,4.262353252802395,0.02097424258596528,0.00647419691085815
10,self_attn.k_proj,3,32,8,128,17.421875,7.015625,16777216,4.262353252802395,0.02097424258596528,3.9093769737519e-4
10,self_attn.k_proj,3,64,8,128,20.515625,6.5078125,16777216,4.262353252802395,0.02097424258596528,5.470328615047e-4
10,self_attn.k_proj,3,128,8,128,25.328125,6.25390625,16777216,4.262353252802395,0.02097424258596528,6.9582648575305e-4
10,self_attn.k_proj,4,32,8,128,8.125,9.015625,16777216,4.262353252802395,0.02097424258596528,8.489572064718232e-5
10,self_attn.k_proj,4,64,8,128,9.5703125,8.5078125,16777216,4.262353252802395,0.02097424258596528,1.2341282854322e-4
10,self_attn.k_proj,4,128,8,128,11.8203125,8.25390625,16777216,4.262353252802395,0.02097424258596528,1.5122367767617e-4
10,self_attn.k_proj,8,32,8,128,0.491943359375,17.015625,16777216,4.262353252802395,0.02097424258596528,3.426905550441006e-7
10,self_attn.k_proj,8,64,8,128,0.5791015625,16.5078125,16777216,4.262353252802395,0.02097424258596528,4.806266815648996e-7
10,self_attn.k_proj,8,128,8,128,0.71240234375,16.25390625,16777216,4.262353252802395,0.02097424258596528,5.932275257691799e-7
