layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params
15,self_attn.k_proj,2,128,8,128,16.38344955444336,1.0634765625,4194304
15,self_attn.k_proj,3,32,8,128,5.198399543762207,1.75390625,4194304
15,self_attn.k_proj,3,64,8,128,6.226367950439453,1.626953125,4194304
15,self_attn.k_proj,3,128,8,128,7.1982808113098145,1.5634765625,4194304
15,self_attn.k_proj,4,32,8,128,2.426602602005005,2.25390625,4194304
15,self_attn.k_proj,4,64,8,128,2.907636880874634,2.126953125,4194304
15,self_attn.k_proj,4,128,8,128,3.367208957672119,2.0634765625,4194304
15,self_attn.k_proj,8,32,8,128,0.14686401188373566,4.25390625,4194304
15,self_attn.k_proj,8,64,8,128,0.17581763863563538,4.126953125,4194304
15,self_attn.k_proj,8,128,8,128,0.20288242399692535,4.0634765625,4194304
19,self_attn.k_proj,2,32,8,128,11.613537788391113,1.25390625,4194304
19,self_attn.k_proj,2,64,8,128,13.755146026611328,1.126953125,4194304
19,self_attn.k_proj,2,128,8,128,15.664410591125488,1.0634765625,4194304
19,self_attn.k_proj,3,32,8,128,4.988284111022949,1.75390625,4194304
19,self_attn.k_proj,3,64,8,128,5.931663990020752,1.626953125,4194304
19,self_attn.k_proj,3,128,8,128,6.809611797332764,1.5634765625,4194304
19,self_attn.k_proj,4,32,8,128,2.3278720378875732,2.25390625,4194304
19,self_attn.k_proj,4,64,8,128,2.7702577114105225,2.126953125,4194304
19,self_attn.k_proj,4,128,8,128,3.183453321456909,2.0634765625,4194304
19,self_attn.k_proj,8,32,8,128,0.14089863002300262,4.25390625,4194304
19,self_attn.k_proj,8,64,8,128,0.16749797761440277,4.126953125,4194304
19,self_attn.k_proj,8,128,8,128,0.19171574711799622,4.0634765625,4194304
23,self_attn.k_proj,2,32,8,128,11.138360977172852,1.25390625,4194304
23,self_attn.k_proj,2,64,8,128,13.177769660949707,1.126953125,4194304
23,self_attn.k_proj,2,128,8,128,15.039709091186523,1.0634765625,4194304
23,self_attn.k_proj,3,32,8,128,4.780014514923096,1.75390625,4194304
23,self_attn.k_proj,3,64,8,128,5.680741310119629,1.626953125,4194304
23,self_attn.k_proj,3,128,8,128,6.529861927032471,1.5634765625,4194304
23,self_attn.k_proj,4,32,8,128,2.2310292720794678,2.25390625,4194304
23,self_attn.k_proj,4,64,8,128,2.65142822265625,2.126953125,4194304
23,self_attn.k_proj,4,128,8,128,3.0533576011657715,2.0634765625,4194304
23,self_attn.k_proj,8,32,8,128,0.13509154319763184,4.25390625,4194304
23,self_attn.k_proj,8,64,8,128,0.16038380563259125,4.126953125,4194304
23,self_attn.k_proj,8,128,8,128,0.183950737118721,4.0634765625,4194304
27,self_attn.k_proj,2,32,8,128,10.607002258300781,1.25390625,4194304
27,self_attn.k_proj,2,64,8,128,12.552820205688477,1.126953125,4194304
27,self_attn.k_proj,2,128,8,128,14.316143035888672,1.0634765625,4194304
27,self_attn.k_proj,3,32,8,128,4.544203281402588,1.75390625,4194304
27,self_attn.k_proj,3,64,8,128,5.390129566192627,1.626953125,4194304
27,self_attn.k_proj,3,128,8,128,6.1802287101745605,1.5634765625,4194304
27,self_attn.k_proj,4,32,8,128,2.1217448711395264,2.25390625,4194304
27,self_attn.k_proj,4,64,8,128,2.5146756172180176,2.126953125,4194304
27,self_attn.k_proj,4,128,8,128,2.8871631622314453,2.0634765625,4194304
27,self_attn.k_proj,8,32,8,128,0.12847167253494263,4.25390625,4194304
27,self_attn.k_proj,8,64,8,128,0.15207210183143616,4.126953125,4194304
27,self_attn.k_proj,8,128,8,128,0.17385564744472504,4.0634765625,4194304
31,self_attn.k_proj,2,32,8,128,10.756295204162598,1.25390625,4194304
31,self_attn.k_proj,2,64,8,128,12.74606704711914,1.126953125,4194304
31,self_attn.k_proj,2,128,8,128,14.55140209197998,1.0634765625,4194304
31,self_attn.k_proj,3,32,8,128,4.606846809387207,1.75390625,4194304
31,self_attn.k_proj,3,64,8,128,5.482635021209717,1.626953125,4194304
31,self_attn.k_proj,3,128,8,128,6.293824672698975,1.5634765625,4194304
31,self_attn.k_proj,4,32,8,128,2.1511192321777344,2.25390625,4194304
31,self_attn.k_proj,4,64,8,128,2.555964231491089,2.126953125,4194304
31,self_attn.k_proj,4,128,8,128,2.9362058639526367,2.0634765625,4194304
31,self_attn.k_proj,8,32,8,128,0.13018599152565002,4.25390625,4194304
31,self_attn.k_proj,8,64,8,128,0.15466441214084625,4.126953125,4194304
31,self_attn.k_proj,8,128,8,128,0.17691543698310852,4.0634765625,4194304
3,self_attn.v_proj,2,32,8,128,13.00635814666748,1.25390625,4194304
3,self_attn.v_proj,2,64,8,128,15.4138765335083,1.126953125,4194304
3,self_attn.v_proj,2,128,8,128,17.62856101989746,1.0634765625,4194304
3,self_attn.v_proj,3,32,8,128,5.569932460784912,1.75390625,4194304
3,self_attn.v_proj,3,64,8,128,6.621705532073975,1.626953125,4194304
3,self_attn.v_proj,3,128,8,128,7.612959384918213,1.5634765625,4194304
3,self_attn.v_proj,4,32,8,128,2.598109483718872,2.25390625,4194304
3,self_attn.v_proj,4,64,8,128,3.0910611152648926,2.126953125,4194304
3,self_attn.v_proj,4,128,8,128,3.5572190284729004,2.0634765625,4194304
3,self_attn.v_proj,8,32,8,128,0.15733987092971802,4.25390625,4194304
3,self_attn.v_proj,8,64,8,128,0.18688605725765228,4.126953125,4194304
3,self_attn.v_proj,8,128,8,128,0.21432986855506897,4.0634765625,4194304
7,self_attn.v_proj,2,32,8,128,12.206155776977539,1.25390625,4194304
7,self_attn.v_proj,2,64,8,128,14.433097839355469,1.126953125,4194304
7,self_attn.v_proj,2,128,8,128,16.47264289855957,1.0634765625,4194304
7,self_attn.v_proj,3,32,8,128,5.241714000701904,1.75390625,4194304
7,self_attn.v_proj,3,64,8,128,6.219964981079102,1.626953125,4194304
7,self_attn.v_proj,3,128,8,128,7.138308525085449,1.5634765625,4194304
7,self_attn.v_proj,4,32,8,128,2.4478256702423096,2.25390625,4194304
7,self_attn.v_proj,4,64,8,128,2.9069297313690186,2.126953125,4194304
7,self_attn.v_proj,4,128,8,128,3.342768669128418,2.0634765625,4194304
7,self_attn.v_proj,8,32,8,128,0.14818498492240906,4.25390625,4194304
7,self_attn.v_proj,8,64,8,128,0.17578409612178802,4.126953125,4194304
7,self_attn.v_proj,8,128,8,128,0.2014293074607849,4.0634765625,4194304
11,self_attn.v_proj,2,32,8,128,12.484241485595703,1.25390625,4194304
11,self_attn.v_proj,2,64,8,128,14.767375946044922,1.126953125,4194304
11,self_attn.v_proj,2,128,8,128,16.86056900024414,1.0634765625,4194304
11,self_attn.v_proj,3,32,8,128,5.371303558349609,1.75390625,4194304
11,self_attn.v_proj,3,64,8,128,6.391335964202881,1.626953125,4194304
11,self_attn.v_proj,3,128,8,128,7.359691143035889,1.5634765625,4194304
11,self_attn.v_proj,4,32,8,128,2.5094187259674072,2.25390625,4194304
11,self_attn.v_proj,4,64,8,128,2.9893524646759033,2.126953125,4194304
11,self_attn.v_proj,4,128,8,128,3.4508509635925293,2.0634765625,4194304
11,self_attn.v_proj,8,32,8,128,0.151908740401268,4.25390625,4194304
11,self_attn.v_proj,8,64,8,128,0.1809423267841339,4.126953125,4194304
11,self_attn.v_proj,8,128,8,128,0.20826415717601776,4.0634765625,4194304
15,self_attn.v_proj,2,32,8,128,13.786664962768555,1.25390625,4194304
15,self_attn.v_proj,2,64,8,128,16.2698974609375,1.126953125,4194304
15,self_attn.v_proj,2,128,8,128,18.57265853881836,1.0634765625,4194304
15,self_attn.v_proj,3,32,8,128,5.905362606048584,1.75390625,4194304
15,self_attn.v_proj,3,64,8,128,6.985349178314209,1.626953125,4194304
15,self_attn.v_proj,3,128,8,128,8.002015113830566,1.5634765625,4194304
15,self_attn.v_proj,4,32,8,128,2.755417585372925,2.25390625,4194304
15,self_attn.v_proj,4,64,8,128,3.2573721408843994,2.126953125,4194304
15,self_attn.v_proj,4,128,8,128,3.7343060970306396,2.0634765625,4194304
15,self_attn.v_proj,8,32,8,128,0.16682663559913635,4.25390625,4194304
15,self_attn.v_proj,8,64,8,128,0.19717484712600708,4.126953125,4194304
15,self_attn.v_proj,8,128,8,128,0.22517721354961395,4.0634765625,4194304
19,self_attn.v_proj,2,32,8,128,15.525060653686523,1.25390625,4194304
19,self_attn.v_proj,2,64,8,128,18.388044357299805,1.126953125,4194304
19,self_attn.v_proj,2,128,8,128,20.994443893432617,1.0634765625,4194304
19,self_attn.v_proj,3,32,8,128,6.69925594329834,1.75390625,4194304
19,self_attn.v_proj,3,64,8,128,7.992419719696045,1.626953125,4194304
19,self_attn.v_proj,3,128,8,128,9.19825553894043,1.5634765625,4194304
19,self_attn.v_proj,4,32,8,128,3.130215644836426,2.25390625,4194304
19,self_attn.v_proj,4,64,8,128,3.7413575649261475,2.126953125,4194304
19,self_attn.v_proj,4,128,8,128,4.317660808563232,2.0634765625,4194304
19,self_attn.v_proj,8,32,8,128,0.18956050276756287,4.25390625,4194304
19,self_attn.v_proj,8,64,8,128,0.2264680117368698,4.126953125,4194304
19,self_attn.v_proj,8,128,8,128,0.2605801820755005,4.0634765625,4194304
23,self_attn.v_proj,2,32,8,128,16.46070098876953,1.25390625,4194304
23,self_attn.v_proj,2,64,8,128,19.470413208007812,1.126953125,4194304
23,self_attn.v_proj,2,128,8,128,22.219350814819336,1.0634765625,4194304
23,self_attn.v_proj,3,32,8,128,7.056539058685303,1.75390625,4194304
23,self_attn.v_proj,3,64,8,128,8.37466049194336,1.626953125,4194304
23,self_attn.v_proj,3,128,8,128,9.614484786987305,1.5634765625,4194304
23,self_attn.v_proj,4,32,8,128,3.29331111907959,2.25390625,4194304
23,self_attn.v_proj,4,64,8,128,3.9119369983673096,2.126953125,4194304
23,self_attn.v_proj,4,128,8,128,4.488888740539551,2.0634765625,4194304
23,self_attn.v_proj,8,32,8,128,0.19946399331092834,4.25390625,4194304
23,self_attn.v_proj,8,64,8,128,0.2364480197429657,4.126953125,4194304
23,self_attn.v_proj,8,128,8,128,0.27061763405799866,4.0634765625,4194304
27,self_attn.v_proj,2,32,8,128,21.98918342590332,1.25390625,4194304
27,self_attn.v_proj,2,64,8,128,26.214689254760742,1.126953125,4194304
27,self_attn.v_proj,2,128,8,128,30.137052536010742,1.0634765625,4194304
27,self_attn.v_proj,3,32,8,128,9.472211837768555,1.75390625,4194304
27,self_attn.v_proj,3,64,8,128,11.379026412963867,1.626953125,4194304
27,self_attn.v_proj,3,128,8,128,13.223273277282715,1.5634765625,4194304
27,self_attn.v_proj,4,32,8,128,4.427994251251221,2.25390625,4194304
27,self_attn.v_proj,4,64,8,128,5.322901248931885,2.126953125,4194304
27,self_attn.v_proj,4,128,8,128,6.213377952575684,2.0634765625,4194304
27,self_attn.v_proj,8,32,8,128,0.26877009868621826,4.25390625,4194304
27,self_attn.v_proj,8,64,8,128,0.32306212186813354,4.126953125,4194304
27,self_attn.v_proj,8,128,8,128,0.376152902841568,4.0634765625,4194304
31,self_attn.v_proj,2,32,8,128,21.13561248779297,1.25390625,4194304
31,self_attn.v_proj,2,64,8,128,25.14543914794922,1.126953125,4194304
31,self_attn.v_proj,2,128,8,128,28.78451156616211,1.0634765625,4194304
31,self_attn.v_proj,3,32,8,128,9.248565673828125,1.75390625,4194304
31,self_attn.v_proj,3,64,8,128,11.141885757446289,1.626953125,4194304
31,self_attn.v_proj,3,128,8,128,12.925090789794922,1.5634765625,4194304
31,self_attn.v_proj,4,32,8,128,4.334268569946289,2.25390625,4194304
31,self_attn.v_proj,4,64,8,128,5.242663383483887,2.126953125,4194304
31,self_attn.v_proj,4,128,8,128,6.118028163909912,2.0634765625,4194304
31,self_attn.v_proj,8,32,8,128,0.26244375109672546,4.25390625,4194304
31,self_attn.v_proj,8,64,8,128,0.3173941373825073,4.126953125,4194304
31,self_attn.v_proj,8,128,8,128,0.36978012323379517,4.0634765625,4194304
3,self_attn.o_proj,2,32,8,128,24.080591201782227,5.015625,16777216
3,self_attn.o_proj,2,64,8,128,28.344768524169922,4.5078125,16777216
3,self_attn.o_proj,2,128,8,128,32.415306091308594,4.25390625,16777216
3,self_attn.o_proj,3,32,8,128,10.467222213745117,7.015625,16777216
3,self_attn.o_proj,3,64,8,128,12.45164680480957,6.5078125,16777216
3,self_attn.o_proj,3,128,8,128,14.482325553894043,6.25390625,16777216
3,self_attn.o_proj,4,32,8,128,4.911170482635498,9.015625,16777216
3,self_attn.o_proj,4,64,8,128,5.872976303100586,8.5078125,16777216
3,self_attn.o_proj,4,128,8,128,6.882514953613281,8.25390625,16777216
3,self_attn.o_proj,8,32,8,128,0.29724282026290894,17.015625,16777216
3,self_attn.o_proj,8,64,8,128,0.35516709089279175,16.5078125,16777216
3,self_attn.o_proj,8,128,8,128,0.4156550168991089,16.25390625,16777216
7,self_attn.o_proj,2,32,8,128,23.624868392944336,5.015625,16777216
7,self_attn.o_proj,2,64,8,128,27.795059204101562,4.5078125,16777216
7,self_attn.o_proj,2,128,8,128,31.689998626708984,4.25390625,16777216
7,self_attn.o_proj,3,32,8,128,10.13808536529541,7.015625,16777216
7,self_attn.o_proj,3,64,8,128,11.987403869628906,6.5078125,16777216
7,self_attn.o_proj,3,128,8,128,13.786829948425293,6.25390625,16777216
7,self_attn.o_proj,4,32,8,128,4.733207702636719,9.015625,16777216
7,self_attn.o_proj,4,64,8,128,5.604507923126221,8.5078125,16777216
7,self_attn.o_proj,4,128,8,128,6.451179504394531,8.25390625,16777216
7,self_attn.o_proj,8,32,8,128,0.2864605188369751,17.015625,16777216
7,self_attn.o_proj,8,64,8,128,0.33887678384780884,16.5078125,16777216
7,self_attn.o_proj,8,128,8,128,0.38874301314353943,16.25390625,16777216
11,self_attn.o_proj,2,32,8,128,23.759035110473633,5.015625,16777216
11,self_attn.o_proj,2,64,8,128,27.968517303466797,4.5078125,16777216
11,self_attn.o_proj,2,128,8,128,31.833520889282227,4.25390625,16777216
11,self_attn.o_proj,3,32,8,128,10.179418563842773,7.015625,16777216
11,self_attn.o_proj,3,64,8,128,12.017926216125488,6.5078125,16777216
11,self_attn.o_proj,3,128,8,128,13.757773399353027,6.25390625,16777216
11,self_attn.o_proj,4,32,8,128,4.750544548034668,9.015625,16777216
11,self_attn.o_proj,4,64,8,128,5.614253997802734,8.5078125,16777216
11,self_attn.o_proj,4,128,8,128,6.430832386016846,8.25390625,16777216
11,self_attn.o_proj,8,32,8,128,0.2875496745109558,17.015625,16777216
11,self_attn.o_proj,8,64,8,128,0.33947470784187317,16.5078125,16777216
11,self_attn.o_proj,8,128,8,128,0.3876831829547882,16.25390625,16777216
15,self_attn.o_proj,2,32,8,128,23.997331619262695,5.015625,16777216
15,self_attn.o_proj,2,64,8,128,28.234962463378906,4.5078125,16777216
15,self_attn.o_proj,2,128,8,128,32.12966537475586,4.25390625,16777216
15,self_attn.o_proj,3,32,8,128,10.273208618164062,7.015625,16777216
15,self_attn.o_proj,3,64,8,128,12.107136726379395,6.5078125,16777216
15,self_attn.o_proj,3,128,8,128,13.82007884979248,6.25390625,16777216
15,self_attn.o_proj,4,32,8,128,4.794736862182617,9.015625,16777216
15,self_attn.o_proj,4,64,8,128,5.654653549194336,8.5078125,16777216
15,self_attn.o_proj,4,128,8,128,6.455936431884766,8.25390625,16777216
15,self_attn.o_proj,8,32,8,128,0.2901920676231384,17.015625,16777216
15,self_attn.o_proj,8,64,8,128,0.3419501483440399,16.5078125,16777216
15,self_attn.o_proj,8,128,8,128,0.38910573720932007,16.25390625,16777216
19,self_attn.o_proj,2,32,8,128,26.54176902770996,5.015625,16777216
19,self_attn.o_proj,2,64,8,128,31.214937210083008,4.5078125,16777216
19,self_attn.o_proj,2,128,8,128,35.53158950805664,4.25390625,16777216
19,self_attn.o_proj,3,32,8,128,11.369013786315918,7.015625,16777216
19,self_attn.o_proj,3,64,8,128,13.408349990844727,6.5078125,16777216
19,self_attn.o_proj,3,128,8,128,15.341766357421875,6.25390625,16777216
19,self_attn.o_proj,4,32,8,128,5.304294586181641,9.015625,16777216
19,self_attn.o_proj,4,64,8,128,6.259860515594482,8.5078125,16777216
19,self_attn.o_proj,4,128,8,128,7.168979167938232,8.25390625,16777216
19,self_attn.o_proj,8,32,8,128,0.3211847245693207,17.015625,16777216
19,self_attn.o_proj,8,64,8,128,0.37862658500671387,16.5078125,16777216
19,self_attn.o_proj,8,128,8,128,0.4318348169326782,16.25390625,16777216
23,self_attn.o_proj,2,32,8,128,27.902809143066406,5.015625,16777216
23,self_attn.o_proj,2,64,8,128,32.70834732055664,4.5078125,16777216
23,self_attn.o_proj,2,128,8,128,37.076141357421875,4.25390625,16777216
23,self_attn.o_proj,3,32,8,128,11.942352294921875,7.015625,16777216
23,self_attn.o_proj,3,64,8,128,14.019868850708008,6.5078125,16777216
23,self_attn.o_proj,3,128,8,128,15.941514015197754,6.25390625,16777216
23,self_attn.o_proj,4,32,8,128,5.574300289154053,9.015625,16777216
23,self_attn.o_proj,4,64,8,128,6.545565128326416,8.5078125,16777216
23,self_attn.o_proj,4,128,8,128,7.4457550048828125,8.25390625,16777216
23,self_attn.o_proj,8,32,8,128,0.3376041054725647,17.015625,16777216
23,self_attn.o_proj,8,64,8,128,0.39596059918403625,16.5078125,16777216
23,self_attn.o_proj,8,128,8,128,0.44891542196273804,16.25390625,16777216
27,self_attn.o_proj,2,32,8,128,32.29598617553711,5.015625,16777216
27,self_attn.o_proj,2,64,8,128,37.79555130004883,4.5078125,16777216
27,self_attn.o_proj,2,128,8,128,42.7838020324707,4.25390625,16777216
27,self_attn.o_proj,3,32,8,128,13.808900833129883,7.015625,16777216
