model,algo,config,bpp,attempt,ppl_wikitext,ppl_c4,load_mem_allot,model_storage_size,quant_duration,param_count
Llama-2-13b-hf,mxq,4_51,4.51,sensi-abl-2-0,4.6868,6.5097,7.67,7.63,37.22873067855835,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-abl-2-0,6.1736,9.5841,5.59,5.59,25.14538168907165,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-abl-2-0,9.1848,14.691,4.76,4.75,29.45040202140808,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-abl-2-0,4.8753,6.7645,7.28,7.25,44.03795886039734,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-abl-2-0,6.1643,8.3474,3.17,3.1,23.359023809432983,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-abl-2-0,6.3656,9.9165,5.33,5.33,30.153170824050903,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-abl-2-1,4.7379,6.568,6.75,6.72,41.622536420822144,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-abl-2-1,7.0629,11.1021,5.64,5.61,24.49446201324463,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-abl-2-1,4.9797,6.9299,6.23,6.17,52.8126175403595,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-abl-2-1,5.1468,7.1315,5.71,5.64,56.18684363365173,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-abl-2-1,6.0741,9.4107,5.74,5.72,24.35909867286682,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-abl-2-1,5.6122,7.5302,3.93,3.88,21.699835777282715,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-abl-2-1,5.346,7.1578,3.66,3.61,21.35708832740784,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-abl-2-1,7.7747,12.279,5.03,5.02,27.264077186584476,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-abl-2-1,4.6976,6.5385,7.14,7.04,40.3050057888031,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-abl-2-1,5.2852,7.0708,4.02,3.98,18.71344518661499,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-abl-2-1,5.3031,7.1149,3.84,3.79,19.956705570220947,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-abl-2-1,5.8026,7.7834,3.33,3.33,22.59799361228943,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-abl-2-1,4.6905,6.5117,7.44,7.41,37.55000400543213,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-abl-2-1,6.1851,9.5949,5.51,5.51,24.4173367023468,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-abl-2-1,9.2106,14.7687,4.74,4.73,29.54610228538513,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-abl-2-1,4.8833,6.7752,,,49.53552579879761,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-abl-2-1,6.1971,8.3696,3.13,3.06,23.5685510635376,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-abl-2-1,6.379,9.9209,5.32,5.32,29.31682014465332,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-abl-2-2,4.7352,6.5672,6.76,6.73,40.50521373748779,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-abl-2-2,7.0508,11.0808,5.63,5.61,24.409977912902832,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-abl-2-2,4.9769,6.9207,6.25,6.18,44.56923317909241,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-abl-2-2,5.1364,7.1173,5.75,5.68,45.44490575790405,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-abl-2-2,6.0713,9.4037,5.82,5.79,26.91283488273621,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-abl-2-2,5.6089,7.5272,3.92,3.88,21.35731863975525,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-abl-2-2,5.338,7.1536,3.66,3.62,21.433706283569336,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-abl-2-2,7.7253,12.2231,5.04,5.03,26.889647483825684,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-abl-2-2,4.6964,6.5353,7.27,7.17,38.67152976989746,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-abl-2-2,5.2797,7.065,4.11,4.06,18.70416593551636,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-abl-2-2,5.3041,7.1079,3.92,3.87,19.84820532798767,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-abl-2-2,5.7797,7.766,3.34,3.34,22.371771574020386,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-abl-2-2,4.6873,6.5108,7.57,7.54,37.27140259742737,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-abl-2-2,6.1859,9.5885,5.59,5.59,25.887869119644165,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-abl-2-2,9.175,14.6495,4.76,4.75,29.503475666046143,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-abl-2-2,4.8838,6.7692,7.28,7.25,43.93967151641846,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-abl-2-2,6.1545,8.3542,3.15,3.09,23.54865074157715,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-abl-2-2,6.3674,9.913,5.33,5.33,31.48197078704834,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-abl-2-3,4.7362,6.5656,6.77,6.74,40.37669277191162,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-abl-2-3,7.0366,11.0815,5.64,5.61,24.23188805580139,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-abl-2-3,4.96,6.9126,6.25,6.19,44.10503435134888,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-abl-2-3,5.1312,7.1112,5.77,5.71,45.09193682670593,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-abl-2-3,6.0708,9.4087,5.82,5.79,26.699593782424927,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-abl-2-3,5.606,7.5087,3.92,3.87,21.42222666740417,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-abl-2-3,5.3401,7.1568,3.67,3.62,21.359421014785767,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-abl-2-3,7.734,12.2342,,,27.12209677696228,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-abl-2-3,4.6945,6.5349,7.37,7.26,38.64045810699463,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-abl-2-3,5.2796,7.0636,4.15,4.1,18.608294248580933,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-abl-2-3,5.302,7.1083,3.96,3.91,19.825342893600464,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-abl-2-3,5.7994,7.7636,3.34,3.34,22.182162523269653,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-abl-2-3,4.6883,6.5087,7.67,7.63,37.31371593475342,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-abl-2-3,6.1844,9.5881,5.59,5.59,25.642921447753903,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-abl-2-3,9.2335,14.7823,4.76,4.75,29.285855770111084,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-abl-2-3,4.8823,6.7616,7.28,7.25,44.05586266517639,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-abl-2-3,6.1632,8.3293,3.17,3.1,23.3560643196106,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-abl-2-3,6.3572,9.9032,5.33,5.33,30.21506643295288,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-abl-3-0,4.7338,6.5631,7.13,7.09,39.93025207519531,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-abl-3-0,7.0522,11.0732,5.65,5.62,24.14671802520752,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-abl-3-0,4.9674,6.9113,6.27,6.2,43.82647705078125,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-abl-3-0,5.1178,7.0977,5.74,5.67,44.8062903881073,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-abl-3-0,6.0682,9.3982,5.83,5.8,27.262428998947144,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-abl-3-0,5.5974,7.5182,3.93,3.89,21.010783195495605,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-abl-3-0,5.3396,7.1532,3.87,3.82,21.15570306777954,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-abl-3-0,7.7019,12.2019,5.04,5.03,26.596551418304443,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-abl-3-0,4.6958,6.5363,7.38,7.28,38.73393988609314,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-abl-3-0,5.2814,7.0671,4.16,4.11,18.775002479553223,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-abl-3-0,5.3019,7.1111,3.97,3.92,19.83501243591309,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-abl-3-0,5.7787,7.7472,3.35,3.35,21.82282567024231,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-abl-3-0,4.6878,6.5102,7.69,7.65,37.35803031921387,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-abl-3-0,6.1845,9.5847,5.6,5.6,25.34464979171753,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-abl-3-0,9.1584,14.6483,4.75,4.74,29.313028812408447,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-abl-3-0,4.8779,6.7591,7.3,7.27,43.76435899734497,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-abl-3-0,6.1257,8.2902,3.14,3.08,23.01590085029602,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-abl-3-0,6.365,9.9057,5.49,5.49,30.861228704452515,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-abl-3-1,4.7352,6.5674,6.89,6.86,40.0563645362854,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-abl-3-1,7.0473,11.0739,5.65,5.62,24.23766279220581,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-abl-3-1,4.9804,6.9305,6.24,6.17,43.840144872665405,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-abl-3-1,5.1405,7.119,5.69,5.63,44.918649435043335,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-abl-3-1,6.0784,9.4129,5.75,5.72,26.875691652297974,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-abl-3-1,5.6198,7.5327,3.93,3.89,21.183857440948486,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-abl-3-1,5.3461,7.1567,3.74,3.69,21.495742082595825,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-abl-3-1,7.766,12.3086,5.03,5.02,26.84582233428955,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-abl-3-1,4.6969,6.5382,7.14,7.04,39.08741569519043,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-abl-3-1,5.2831,7.069,4.03,3.98,18.784282207489014,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-abl-3-1,5.3059,7.1154,3.84,3.79,19.98154616355896,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-abl-3-1,5.8078,7.7825,3.33,3.33,22.05397605895996,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-abl-3-1,4.6899,6.5118,7.45,7.42,37.445223808288574,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-abl-3-1,6.1861,9.5977,5.52,5.52,25.408806562423703,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-abl-3-1,9.2389,14.7384,4.73,4.72,29.557493209838867,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-abl-3-1,4.8824,6.7745,7.3,7.27,43.541701793670654,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-abl-3-1,6.1779,8.3688,3.12,3.05,23.087120294570923,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-abl-3-1,6.3823,9.9331,5.41,5.41,30.40693998336792,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-abl-3-2,4.7337,6.5642,7.03,6.99,39.97037649154663,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-abl-3-2,7.0389,11.0543,5.65,5.62,24.11243200302124,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-abl-3-2,4.9722,6.9198,6.26,6.19,44.23598289489746,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-abl-3-2,5.1297,7.1076,5.72,5.65,45.302337646484375,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-abl-3-2,6.0746,9.4131,5.83,5.8,27.27212691307068,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-abl-3-2,5.6054,7.5203,3.93,3.89,21.22035551071167,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-abl-3-2,5.3359,7.1486,3.83,3.78,21.71076250076294,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-abl-3-2,7.7179,12.2077,5.04,5.03,26.92082500457764,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-abl-3-2,4.696,6.5369,7.28,7.18,38.99492955207825,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-abl-3-2,5.2788,7.0671,4.12,4.07,18.702841758728027,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-abl-3-2,5.3064,7.1135,3.93,3.88,19.807433128356934,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-abl-3-2,5.7914,7.7618,3.34,3.34,21.95262026786804,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-abl-3-2,4.69,6.5111,7.59,7.55,37.37744188308716,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-abl-3-2,6.1861,9.5958,5.6,5.6,25.00944495201111,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-abl-3-2,9.1636,14.618,4.75,4.74,29.2865891456604,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-abl-3-2,4.879,6.7653,7.3,7.27,43.75026535987854,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-abl-3-2,6.1414,8.3115,3.14,3.07,23.48505401611328,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-abl-3-2,6.3626,9.9135,5.49,5.49,29.92998504638672,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-abl-3-3,4.7299,6.5619,7.13,7.09,48.88397741317749,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-abl-3-3,7.0454,11.0497,5.65,5.62,24.043204069137573,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-abl-3-3,4.964,6.9089,6.27,6.2,57.45989942550659,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-abl-3-3,5.119,7.0886,5.74,5.67,57.5407304763794,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-abl-3-3,6.0738,9.4149,5.83,5.8,26.14489483833313,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-abl-3-3,5.6088,7.5156,3.93,3.89,27.645179986953732,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-abl-3-3,5.3385,7.1511,3.87,3.82,28.088685750961304,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-abl-3-3,7.721,12.2195,5.04,5.03,27.10682511329651,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-abl-3-3,4.6958,6.5344,7.38,7.28,47.86120080947876,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-abl-3-3,5.2804,7.067,4.16,4.11,18.65103435516357,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-abl-3-3,5.3034,7.1071,3.97,3.92,19.774216890335083,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-abl-3-3,5.7849,7.7516,3.35,3.35,26.775920391082764,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-abl-3-3,4.69,6.5109,7.69,7.65,46.56894397735596,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-abl-3-3,6.1834,9.5946,5.6,5.6,25.780795574188232,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-abl-3-3,9.1623,14.6779,4.75,4.74,29.44092011451721,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-abl-3-3,4.8731,6.7604,7.3,7.27,56.87987494468689,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-abl-3-3,6.1409,8.3227,3.14,3.08,28.35989260673523,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-abl-3-3,6.3371,9.8837,5.49,5.49,30.24366497993469,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-boost-2-0,4.73,6.5704,6.77,6.74,40.40622234344482,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-boost-2-0,6.9425,10.9456,5.64,5.61,24.6421012878418,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-boost-2-0,4.9726,6.9095,6.25,6.19,43.855833530426025,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-boost-2-0,5.1536,7.1203,5.77,5.71,45.27300429344177,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-boost-2-0,6.0728,9.4083,5.82,5.79,27.143033504486084,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-boost-2-0,5.6176,7.5255,3.92,3.87,21.36412596702576,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-boost-2-0,5.3419,7.1485,3.67,3.62,21.32621455192566,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-boost-2-0,7.5818,12.0618,5.04,5.03,27.03855276107788,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-boost-2-0,4.7,6.5366,7.37,7.26,38.50293922424317,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-boost-2-0,5.2677,7.0518,4.15,4.1,18.52847957611084,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-boost-2-0,5.284,7.0902,3.96,3.91,19.68546199798584,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-boost-2-0,5.7871,7.766,3.34,3.34,22.146798133850098,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-boost-2-0,4.6875,6.5059,7.67,7.63,37.03135538101196,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-boost-2-0,6.1638,9.5666,5.59,5.59,25.043966054916385,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-boost-2-0,8.4721,13.5605,4.77,4.75,29.11230087280273,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-boost-2-0,4.8707,6.758,7.28,7.25,44.44172382354736,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-boost-2-0,6.0692,8.2492,3.17,3.1,23.087560892105103,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-boost-2-0,6.3053,9.7979,5.33,5.33,30.242602586746216,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-boost-2-1,4.7327,6.5711,6.75,6.72,40.54222559928894,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-boost-2-1,6.9728,10.9726,5.64,5.61,24.166608572006226,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-boost-2-1,4.9802,6.9323,6.23,6.17,44.1458785533905,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-boost-2-1,5.1565,7.1313,5.71,5.64,44.73791790008545,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-boost-2-1,6.0719,9.4034,5.74,5.72,25.94555711746216,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-boost-2-1,5.6248,7.5444,3.93,3.88,21.492562532424927,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-boost-2-1,5.3433,7.1522,3.66,3.61,21.408931970596317,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-boost-2-1,7.5867000000000004,12.0355,5.03,5.02,26.994011402130127,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-boost-2-1,4.6993,6.5383,7.14,7.04,38.83767247200012,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-boost-2-1,5.2668,7.052,4.02,3.98,18.707969903945923,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-boost-2-1,5.2865,7.0935,3.84,3.79,19.80899262428284,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-boost-2-1,5.8117,7.7911,3.33,3.33,22.484920740127563,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-boost-2-1,4.6895,6.5081,7.44,7.41,37.40019679069519,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-boost-2-1,6.1702,9.5732,5.51,5.51,25.335190534591675,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-boost-2-1,8.7012,14.0013,4.74,4.73,29.418968200683597,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-boost-2-1,4.8863,6.7698,7.29,7.26,44.03846740722656,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-boost-2-1,6.0844,8.2478,3.13,3.06,23.415069818496704,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-boost-2-1,6.3413,9.8784,5.32,5.32,30.20625185966492,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-boost-2-2,4.7295,6.5705,6.76,6.73,40.65215492248535,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-boost-2-2,6.9425,10.9456,5.64,5.61,24.328185319900516,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-boost-2-2,4.9728,6.9128,6.25,6.18,43.72183108329773,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-boost-2-2,5.1541,7.1224,5.75,5.68,44.95999813079834,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-boost-2-2,6.0728,9.4083,5.82,5.79,25.49473524093628,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-boost-2-2,5.6192,7.5319,3.92,3.88,21.07653880119324,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-boost-2-2,5.3432,7.1494,3.66,3.62,21.349916458129883,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-boost-2-2,7.5818,12.0618,5.04,5.03,26.796640634536743,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-boost-2-2,4.7004,6.5383,7.27,7.17,39.251898527145386,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-boost-2-2,5.2683,7.0522,4.11,4.06,18.66873359680176,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-boost-2-2,5.2837,7.0913,3.92,3.87,19.833945512771606,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-boost-2-2,5.7947,7.7709,3.34,3.34,21.86868667602539,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-boost-2-2,4.6896,6.5071,7.58,7.54,37.24751329421997,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-boost-2-2,6.1638,9.5666,5.59,5.59,25.04823875427246,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-boost-2-2,8.4721,13.5605,4.77,4.75,29.372068405151367,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-boost-2-2,4.8719,6.7608,7.29,7.25,43.67201447486877,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-boost-2-2,6.0742,8.2484,3.15,3.09,22.847384452819824,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-boost-2-2,6.3053,9.7979,5.33,5.33,29.316076278686523,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-boost-2-3,4.73,6.5704,6.77,6.74,40.34304690361023,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-boost-2-3,6.9425,10.9456,,,24.179980993270878,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-boost-2-3,4.9726,6.9095,6.25,6.19,43.92390036582947,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-boost-2-3,5.1536,7.1203,5.77,5.71,44.88058805465698,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-boost-2-3,6.0728,9.4083,5.82,5.79,25.99791264533997,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-boost-2-3,5.6176,7.5255,3.92,3.87,21.2013578414917,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-boost-2-3,5.3419,7.1485,3.67,3.62,21.469013214111328,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-boost-2-3,7.5818,12.0618,5.04,5.03,26.93174648284912,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-boost-2-3,4.7,6.5366,7.37,7.26,38.57464027404785,13000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-boost-2-3,5.2677,7.0518,4.15,4.1,18.662431001663208,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-boost-2-3,5.284,7.0902,3.96,3.91,19.80891180038452,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-boost-2-3,5.7871,7.766,3.34,3.34,22.168064832687374,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-boost-2-3,4.6875,6.5059,7.67,7.63,37.06138038635254,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-boost-2-3,6.1638,9.5666,5.59,5.59,25.03387570381165,8000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-boost-2-3,8.4721,13.5605,4.77,4.75,29.759642601013184,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-boost-2-3,4.8707,6.758,7.28,7.25,43.54850649833679,13000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-boost-2-3,6.0692,8.2492,3.17,3.1,22.906245470047,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-boost-2-3,6.3053,9.7979,5.33,5.33,29.0184338092804,8000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-boost-3-0,4.7272,6.5633,7.13,7.09,46.91551971435547,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-boost-3-0,6.9088,10.9101,5.65,5.62,24.29174494743347,8000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-boost-3-0,4.9587,6.9024,6.27,6.2,51.713308811187744,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-boost-3-0,5.1429,7.0989,5.74,5.67,52.65804171562195,13000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-boost-3-0,6.0848,9.4168,5.83,5.8,24.81014609336853,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-boost-3-0,5.613,7.5138,3.93,3.89,24.568408727645878,7000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-boost-3-0,5.32,7.1289,3.87,3.82,23.896043062210083,7000000000
