module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
mlp.down_proj,70778880,8,0.0,0.044921875,0.0576171875,0.06982421875,0.9375,3.625380400230104
mlp.down_proj,70778880,9,0.0,0.04541015625,0.058349609375,0.07080078125,0.92578125,3.644571413205425
mlp.down_proj,70778880,10,0.0,0.045654296875,0.05859375,0.07080078125,1.1875,3.7832580141204364
mlp.down_proj,70778880,11,0.0,0.0458984375,0.059326171875,0.07177734375,1.0625,3.5196599441868432
mlp.down_proj,70778880,12,0.0,0.04638671875,0.059814453125,0.0732421875,1.0703125,3.6228070645744403
mlp.down_proj,70778880,13,0.0,0.04638671875,0.06005859375,0.07275390625,0.93359375,3.3872878087348695
mlp.down_proj,70778880,14,0.0,0.046630859375,0.060302734375,0.07275390625,1.1015625,3.398956108003938
mlp.down_proj,70778880,15,0.0,0.046875,0.060546875,0.07373046875,1.09375,3.367632157102179
mlp.down_proj,70778880,16,0.0,0.046875,0.060302734375,0.0732421875,0.99609375,3.2793004568888255
mlp.down_proj,70778880,17,0.0,0.046630859375,0.06005859375,0.072265625,1.546875,3.9286620564322408
mlp.down_proj,70778880,18,0.0,0.04638671875,0.059814453125,0.07177734375,0.78125,3.206519627778468
mlp.down_proj,70778880,19,0.0,0.04638671875,0.0595703125,0.07177734375,0.453125,3.0971674608421758
mlp.down_proj,70778880,20,0.0,0.04638671875,0.059814453125,0.072265625,0.83984375,3.2922558293785413
mlp.down_proj,70778880,21,0.0,0.046142578125,0.059326171875,0.0712890625,0.5859375,3.223733999187667
mlp.down_proj,70778880,22,0.0,0.046142578125,0.059326171875,0.0712890625,0.78125,3.2725552041768626
mlp.down_proj,70778880,23,0.0,0.046142578125,0.05908203125,0.07080078125,1.15625,3.3791804748048095
mlp.down_proj,70778880,24,0.0,0.0458984375,0.058837890625,0.0703125,0.71875,3.179330304089504
mlp.down_proj,70778880,25,0.0,0.0458984375,0.058837890625,0.0703125,0.51171875,3.0716347899566943
mlp.down_proj,70778880,26,0.0,0.0458984375,0.058837890625,0.06982421875,0.9453125,3.2339799975026913
mlp.down_proj,70778880,27,0.0,0.046142578125,0.058837890625,0.06982421875,0.62890625,3.0598856754149213
mlp.down_proj,70778880,28,0.0,0.046142578125,0.05908203125,0.06982421875,0.859375,3.1706288688125244
mlp.down_proj,70778880,29,0.0,0.046142578125,0.05908203125,0.0703125,0.98046875,3.2209807909367822
mlp.down_proj,70778880,30,0.0,0.04638671875,0.059326171875,0.07080078125,0.73828125,3.146555838960171
mlp.down_proj,70778880,31,0.0,0.04638671875,0.059326171875,0.07080078125,0.9921875,3.1999752212382955
mlp.down_proj,70778880,32,0.0,0.046630859375,0.0595703125,0.0712890625,1.03125,3.218702971060462
mlp.down_proj,70778880,33,0.0,0.046875,0.06005859375,0.0712890625,1.1484375,3.368253222560591
mlp.down_proj,70778880,34,0.0,0.047119140625,0.060546875,0.072265625,0.546875,3.0853296262737886
mlp.down_proj,70778880,35,0.0,0.047607421875,0.06103515625,0.0732421875,0.60546875,3.0694624239201405
mlp.down_proj,70778880,36,0.0,0.0478515625,0.0615234375,0.07373046875,0.90625,3.175252880494978
mlp.down_proj,70778880,37,0.0,0.0478515625,0.06201171875,0.076171875,0.65625,3.3536157623483787
mlp.down_proj,70778880,38,0.0,0.0478515625,0.0625,0.08251953125,1.03125,4.5711958175866725
mlp.down_proj,70778880,39,0.0,0.04833984375,0.064453125,0.11083984375,1.5703125,9.784047895918558
mlp.gate_proj,70778880,0,0.0,0.039306640625,0.05419921875,0.0947265625,0.828125,6.313392220689957
mlp.gate_proj,70778880,1,0.0,0.04541015625,0.060302734375,0.08935546875,0.66015625,3.722426098049931
