module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
input_layernorm,4096,0,1.4062970876693726e-07,0.6058593750000014,0.8606835937500179,1.0879531249999417,1.203125,11.567644721395018
input_layernorm,4096,1,2.9103830456733704e-08,0.46689453125000036,0.7247070312500128,0.8850839843749814,0.921875,17.790464445155127
input_layernorm,4096,2,4.507601261138916e-07,0.70703125,0.8117578125000051,0.8444570312499984,0.84765625,9.541433510797491
input_layernorm,4096,3,1.9073486328125e-06,0.48056640625000036,0.578125,0.644345703124996,0.65234375,17.228703676644354
input_layernorm,4096,4,1.7136335372924805e-06,0.5390625,0.6558789062500026,0.6880214843749943,0.69921875,11.936610138365909
input_layernorm,4096,5,0.08837890625,0.6640625,0.75,0.8128359374999903,0.83203125,10.498662010552984
input_layernorm,4096,6,0.08837890625,0.58203125,0.6906640625000051,0.7973964843749943,0.80859375,13.418419134236387
input_layernorm,4096,7,0.08935546875,0.5625,0.7235937500000205,0.8655878906249992,0.8671875,23.260052490432603
input_layernorm,4096,8,0.125,0.62890625,0.8738867187500077,0.9355292968749911,0.953125,28.036694774599166
input_layernorm,4096,9,0.130859375,0.6017578125000007,0.8856054687500077,0.9474335937499951,0.95703125,22.39836879627377
input_layernorm,4096,10,0.111328125,0.665429687500005,0.8898828125000051,0.9756347656249797,1.015625,22.36832175158361
input_layernorm,4096,11,0.130859375,0.62890625,0.9365820312500333,1.020724609374975,1.0703125,19.168146289148034
input_layernorm,4096,12,0.1162109375,0.5546875,0.7563281250000102,0.8816992187499757,0.9296875,11.881854394608071
input_layernorm,4096,13,0.1181640625,0.6837890625000007,0.9594531250000102,1.0046132812499984,1.0078125,14.576275989139283
input_layernorm,4096,14,0.11865234375,0.6687500000000028,0.9672656250000102,1.015625,1.015625,26.60808672925322
input_layernorm,4096,15,0.10693359375,0.6173828125000007,0.8543554687500077,0.9241464843749814,0.9609375,36.64854365383034
input_layernorm,4096,16,0.083984375,0.7033203125000007,0.9016015625000051,0.9792050781249895,1.0,47.18562597735614
input_layernorm,4096,17,0.08837890625,0.6525390625000007,0.83984375,0.9342656249999806,0.97265625,50.679156147612225
input_layernorm,4096,18,0.0634765625,0.6603515625000007,0.8629101562500026,0.9518261718749716,1.0078125,51.61611443371158
input_layernorm,4096,19,0.091796875,0.68359375,0.8043164062500026,0.9253749999999741,0.9765625,40.497189651986844
input_layernorm,4096,20,0.07275390625,0.7384765625000007,0.938066406250023,1.028537109374975,1.078125,36.53064885129061
input_layernorm,4096,21,0.07763671875,0.7505859375000021,0.9140625,1.021095703124983,1.0546875,39.90693874497988
input_layernorm,4096,22,0.07763671875,0.7935546875000021,0.9988867187500077,1.104691406249966,1.171875,37.60121358474412
input_layernorm,4096,23,0.07275390625,0.7734375,0.9449414062500026,1.0242949218749846,1.0546875,36.837417975747655
input_layernorm,4096,24,0.06591796875,0.8359375,1.0461328125000051,1.130656249999987,1.15625,34.26185607074486
input_layernorm,4096,25,0.062255859375,0.8478515625000007,1.0305078125000051,1.148066406249992,1.1640625,32.96464206656207
input_layernorm,4096,26,0.064453125,0.8244140625000007,1.1313281250000102,1.1921132812499984,1.1953125,33.1903772377877
input_layernorm,4096,27,4.5299530029296875e-06,0.90625,1.1242578125000051,1.2194218749999806,1.2578125,22.826494025703717
input_layernorm,4096,28,0.099609375,0.8910156250000014,1.1625781250000102,1.247472656249979,1.2890625,35.91540741592074
input_layernorm,4096,29,7.748603820800781e-06,0.8324218750000014,1.1086328125000051,1.1945703124999838,1.2265625,31.041673010926285
