module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
input_layernorm,8192,0,8.344650268554688e-07,0.11487792968750021,0.2742714843750065,0.37689394531246023,0.4296875,99.4425306199526
input_layernorm,8192,1,7.033348083496094e-06,0.203125,0.2781777343750065,0.3249253906249976,0.328125,15.641782393768674
input_layernorm,8192,2,4.172325134277344e-06,0.11332519531250007,0.22386328125000432,0.2826632812499952,0.2890625,30.495444628353784
input_layernorm,8192,3,2.1338462829589844e-05,0.18075195312500014,0.30236132812500216,0.38080019531246023,0.43359375,22.685226302982727
input_layernorm,8192,4,4.744529724121094e-05,0.322265625,0.42540820312500216,0.5085191406249976,0.51171875,11.054508362121394
input_layernorm,8192,5,0.000133514404296875,0.28125,0.38048632812500216,0.443653515624959,0.498046875,15.697681963541037
input_layernorm,8192,6,0.0001697540283203125,0.265625,0.4246621093750065,0.47814257812498795,0.494140625,26.8889900718867
input_layernorm,8192,7,0.000148773193359375,0.2333984375,0.38717968750000864,0.5061732421874723,0.54296875,39.207935226293145
input_layernorm,8192,8,0.00494384765625,0.205078125,0.3993593750000173,0.47012382812496867,0.51171875,58.936672725341616
input_layernorm,8192,9,5.4836273193359375e-06,0.228515625,0.40214648437502376,0.5172929687499277,0.61328125,55.95466010952034
input_layernorm,8192,10,5.888938903808594e-05,0.193359375,0.41954882812500216,0.48890898437494457,0.5625,91.97292194063358
input_layernorm,8192,11,1.537799835205078e-05,0.23046875,0.44689257812500216,0.531544140624959,0.5859375,61.16338332985868
input_layernorm,8192,12,0.000156402587890625,0.197265625,0.4559121093750065,0.523358593749947,0.59375,106.83617686826302
input_layernorm,8192,13,3.62396240234375e-05,0.22860351562500014,0.46642382812500216,0.5659937499999614,0.6171875,93.63211349354279
input_layernorm,8192,14,2.9921531677246094e-05,0.26171875,0.4973886718750151,0.6267074218749542,0.6875,91.78786753154836
input_layernorm,8192,15,9.870529174804688e-05,0.265625,0.4739511718750151,0.5866046874999711,0.625,64.73550867427896
input_layernorm,8192,16,6.341934204101562e-05,0.251953125,0.47265625,0.5759261718749542,0.63671875,93.66410741744293
input_layernorm,8192,17,7.62939453125e-06,0.255859375,0.498046875,0.6125351562499759,0.64453125,83.37157549065948
input_layernorm,8192,18,3.719329833984375e-05,0.27734375,0.5100292968750324,0.6455714843749831,0.66796875,90.98809001547883
input_layernorm,8192,19,9.298324584960938e-05,0.28515625,0.49850781250000864,0.6072156249999807,0.6328125,79.33919184645391
input_layernorm,8192,20,9.775161743164062e-05,0.275390625,0.5063203125000086,0.6093355468749735,0.64453125,107.84165849862684
