module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
input_layernorm,8192,0,3.0547380447387695e-07,0.038107910156250036,0.14006542968750324,0.51171875,0.51171875,684.6634193640824
input_layernorm,8192,1,1.862645149230957e-07,0.1806640625,0.240234375,0.2815638671874723,0.318359375,17.7630325886239
input_layernorm,8192,2,2.652406692504883e-06,0.09827636718750021,0.21646777343750756,0.2581658203124988,0.259765625,36.26728257930661
input_layernorm,8192,3,8.165836334228516e-06,0.154296875,0.1875,0.2124978515624747,0.24609375,9.258284745420065
input_layernorm,8192,4,1.0132789611816406e-05,0.1904296875,0.21954003906250108,0.23365849609374578,0.2392578125,9.184613523327679
input_layernorm,8192,5,6.139278411865234e-06,0.2041015625,0.23223535156250108,0.24786035156249397,0.255859375,9.486358843966515
input_layernorm,8192,6,6.407499313354492e-06,0.2119140625,0.22832910156250108,0.24031777343749638,0.2451171875,5.318362083542443
input_layernorm,8192,7,8.456408977508545e-07,0.26953125,0.30078125,0.3100070312499952,0.31640625,11.647471454879328
input_layernorm,8192,8,3.5762786865234375e-06,0.166015625,0.2060546875,0.2210564453124988,0.22265625,5.142165546405373
input_layernorm,8192,9,8.225440979003906e-06,0.1787109375,0.21465722656250108,0.24120107421874337,0.25,10.279163554031381
input_layernorm,8192,10,1.2934207916259766e-05,0.2421875,0.26525195312500216,0.279110351562494,0.287109375,6.044228958318371
input_layernorm,8192,11,3.6209821701049805e-06,0.19735351562500014,0.24260449218750324,0.26969804687499277,0.279296875,9.588383372129087
input_layernorm,8192,12,1.8835067749023438e-05,0.20711914062500014,0.24553417968750324,0.2542595703124988,0.255859375,8.722368755267254
input_layernorm,8192,13,2.300739288330078e-05,0.19140625,0.24865039062500216,0.2627787109374964,0.267578125,10.321016615921698
input_layernorm,8192,14,2.2292137145996094e-05,0.2421875,0.29650195312500216,0.3077005859374964,0.3125,8.088441761809074
input_layernorm,8192,15,0.016845703125,0.21297851562500014,0.29845507812500216,0.3206658203124988,0.322265625,17.914903449785793
input_layernorm,8192,16,0.00011348724365234375,0.20028320312500014,0.2922226562500043,0.33415117187499277,0.34375,29.289003407673363
input_layernorm,8192,17,0.043701171875,0.2265625,0.34728320312500216,0.41422929687499277,0.423828125,43.47595192892125
input_layernorm,8192,18,0.040771484375,0.24822265625000028,0.38048632812500216,0.4428195312499952,0.44921875,42.32966005905351
input_layernorm,8192,19,0.03466796875,0.21004882812500014,0.345703125,0.4053568359374964,0.41015625,67.27441567526205
input_layernorm,8192,20,4.38690185546875e-05,0.2060546875,0.3390976562500043,0.38971210937498313,0.412109375,70.52849757931072
input_layernorm,8192,21,1.537799835205078e-05,0.2501757812500003,0.396484375,0.43091425781248915,0.4453125,55.47157278401444
input_layernorm,8192,22,8.404254913330078e-06,0.24618164062500014,0.375,0.4073099609374964,0.412109375,59.51760648366213
input_layernorm,8192,23,1.2814998626708984e-05,0.2579882812500003,0.3976914062500043,0.43020761718749156,0.44140625,55.599722059101694
input_layernorm,8192,24,4.172325134277344e-06,0.20436523437500043,0.34346484375001296,0.3636345703124988,0.365234375,61.448204110640646
input_layernorm,8192,25,4.112720489501953e-06,0.24626953125000028,0.37853320312500216,0.42060878906248433,0.44140625,55.479779491646454
input_layernorm,8192,26,2.5480985641479492e-06,0.23828125,0.35509570312500216,0.41564257812498795,0.431640625,63.09700991022067
input_layernorm,8192,27,1.4185905456542969e-05,0.25,0.42736132812500216,0.46110429687499277,0.470703125,72.04963011417527
input_layernorm,8192,28,2.658367156982422e-05,0.2521289062500003,0.4348007812500043,0.4584445312499952,0.46484375,73.9064821646648
input_layernorm,8192,29,5.140900611877441e-07,0.2578125,0.4308945312500043,0.4671501953124988,0.46875,80.15447985394623
input_layernorm,8192,30,1.150369644165039e-05,0.251953125,0.423828125,0.45701152343748674,0.474609375,76.85791651607646
input_layernorm,8192,31,0.045166015625,0.29296875,0.5148789062500043,0.5550210937499855,0.57421875,93.15964525629963
input_layernorm,8192,32,1.996755599975586e-06,0.22966796875000028,0.40978320312500216,0.454891601562494,0.462890625,91.67487882004208
