module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
input_layernorm,8192,0,2.0023435354232788e-08,0.038818359375,0.14025195312500216,0.5124253906249976,0.515625,670.5807940509686
input_layernorm,8192,1,5.632638931274414e-06,0.18075195312500014,0.24102441406250108,0.2819171874999711,0.3203125,17.772008906107903
input_layernorm,8192,2,1.4081597328186035e-06,0.09827636718750021,0.21725781250000864,0.2581658203124988,0.259765625,36.26250098178982
input_layernorm,8192,3,1.9073486328125e-05,0.154296875,0.18731347656250108,0.2123211914062253,0.2451171875,9.283589756831661
input_layernorm,8192,4,7.62939453125e-06,0.1904296875,0.21954003906250108,0.23365849609374578,0.2392578125,9.186671363375321
input_layernorm,8192,5,8.940696716308594e-06,0.2041015625,0.23223535156250108,0.24786035156249397,0.255859375,9.505241510156049
input_layernorm,8192,6,2.2411346435546875e-05,0.2119140625,0.22832910156250108,0.24031777343749638,0.2451171875,5.329222299310886
input_layernorm,8192,7,2.1219253540039062e-05,0.26953125,0.30078125,0.3100070312499952,0.31640625,11.655935855101129
input_layernorm,8192,8,2.6971101760864258e-06,0.1650390625,0.2060546875,0.2212331054687482,0.2236328125,5.161871934412521
input_layernorm,8192,9,9.775161743164062e-06,0.1787109375,0.21465722656250108,0.24040117187499277,0.25,10.283489378408344
input_layernorm,8192,10,1.5854835510253906e-05,0.2421875,0.26525195312500216,0.27751054687499277,0.287109375,6.064747384395126
input_layernorm,8192,11,1.1444091796875e-05,0.19637695312500014,0.24260449218750324,0.26969804687499277,0.279296875,9.640111781524716
input_layernorm,8192,12,2.4318695068359375e-05,0.20703125,0.24572070312500216,0.2542595703124988,0.255859375,8.75759889103583
input_layernorm,8192,13,3.3855438232421875e-05,0.19140625,0.24767382812500216,0.2627787109374964,0.267578125,10.362623641484696
input_layernorm,8192,14,1.1846423149108887e-06,0.24129882812500014,0.29650195312500216,0.3077005859374964,0.3125,8.135381077593319
input_layernorm,8192,15,0.0164794921875,0.212890625,0.29845507812500216,0.3206658203124988,0.322265625,18.001611516038242
input_layernorm,8192,16,4.673004150390625e-05,0.2001953125,0.2922226562500043,0.33255136718749156,0.34375,29.351522380214128
input_layernorm,8192,17,0.04248046875,0.22567382812500014,0.3469101562500043,0.41227617187499277,0.421875,43.344324556987644
input_layernorm,8192,18,0.040771484375,0.24724609375000028,0.37853320312500216,0.4408664062499952,0.447265625,42.2710194503254
input_layernorm,8192,19,0.03369140625,0.21004882812500014,0.34533007812500216,0.4037570312499952,0.41015625,67.38549113872652
input_layernorm,8192,20,7.927417755126953e-06,0.20516601562500014,0.3371445312500043,0.38775898437498313,0.41015625,70.11168391495582
input_layernorm,8192,21,0.00032806396484375,0.24911132812500014,0.39453125,0.42896113281248915,0.443359375,55.57610321876437
input_layernorm,8192,22,4.38690185546875e-05,0.2451171875,0.37462695312500216,0.4053568359374964,0.41015625,59.876568353400486
input_layernorm,8192,23,8.64267349243164e-06,0.2578125,0.3973183593750065,0.42825449218749156,0.439453125,55.5915444281363
input_layernorm,8192,24,2.014636993408203e-05,0.20516601562500014,0.3430917968750151,0.3616814453124988,0.36328125,61.064697768637416
input_layernorm,8192,25,7.927417755126953e-06,0.24529296875000028,0.376953125,0.41865566406248433,0.439453125,55.48284236023421
input_layernorm,8192,26,7.115304470062256e-07,0.2373046875,0.35314257812500216,0.41368945312498795,0.4296875,63.15864319016114
input_layernorm,8192,27,0.00066375732421875,0.2490234375,0.4269882812500043,0.45915117187499277,0.46875,72.09156667836248
input_layernorm,8192,28,0.0001773834228515625,0.251953125,0.4328476562500043,0.4564914062499952,0.462890625,74.04897318062802
input_layernorm,8192,29,1.1086463928222656e-05,0.255859375,0.4289414062500043,0.4651970703124988,0.466796875,80.27275415271285
input_layernorm,8192,30,6.389617919921875e-05,0.25,0.421875,0.45505839843748674,0.47265625,76.92209078999501
input_layernorm,8192,31,0.044677734375,0.291015625,0.51171875,0.554314453124988,0.5703125,93.47968444804657
