module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
input_layernorm,4096,0,7.152557373046875e-07,0.1975097656250009,0.4371386718750294,0.700005859374949,0.80078125,136.4423063342604
input_layernorm,4096,1,1.0073184967041016e-05,0.32421875,0.41155273437500384,0.46943945312498947,0.490234375,13.49754374187995
input_layernorm,4096,2,4.172325134277344e-06,0.2236328125,0.3826269531250013,0.466500976562485,0.49609375,49.984730715077845
input_layernorm,4096,3,7.343292236328125e-05,0.33994140625000036,0.5096777343750141,0.5912578124999968,0.59765625,47.836868076699204
input_layernorm,4096,4,4.506111145019531e-05,0.294921875,0.5385156250000307,0.6095253906249862,0.63671875,112.18857526207708
input_layernorm,4096,5,8.0108642578125e-05,0.3125,0.5372070312500128,0.5630214843749943,0.57421875,94.5706515001801
input_layernorm,4096,6,6.532669067382812e-05,0.4064453125000007,0.5812890625000051,0.6402539062499919,0.65625,51.59999657568463
input_layernorm,4096,7,0.0002040863037109375,0.43759765625000036,0.6090039062500026,0.6572929687499887,0.6796875,42.34725199812552
input_layernorm,4096,8,5.269050598144531e-05,0.400390625,0.6437890625000051,0.6997402343749943,0.7109375,79.86252110618953
input_layernorm,4096,9,2.9921531677246094e-05,0.39453125,0.6437890625000051,0.706845703124996,0.71484375,88.96684945952794
input_layernorm,4096,10,0.00010919570922851562,0.392578125,0.6731835937500179,0.730283203124996,0.73828125,85.41441677926373
input_layernorm,4096,11,7.677078247070312e-05,0.443359375,0.7023828125000051,0.7721738281249895,0.79296875,71.69241729372794
input_layernorm,4096,12,8.106231689453125e-05,0.4375,0.7020117187500077,0.7675605468749911,0.78515625,83.95066680950707
input_layernorm,4096,13,3.695487976074219e-05,0.43564453125000036,0.6590429687500077,0.71875,0.71875,92.32371688785629
input_layernorm,4096,14,0.00011110305786132812,0.44921875,0.7068554687500281,0.7698671874999903,0.7890625,91.30478647961509
input_layernorm,4096,15,0.027587890625,0.44736328125000036,0.7488867187500077,0.8412578124999968,0.84765625,126.02747591209639
input_layernorm,4096,16,0.0245361328125,0.45703125,0.7101953125000051,0.827939453124996,0.8359375,147.77773224639762
input_layernorm,4096,17,1.4901161193847656e-06,0.46875,0.7018359375000358,0.7801718749999935,0.79296875,127.68489560103193
input_layernorm,4096,18,1.138448715209961e-05,0.4921875,0.7168945312500128,0.8566972656249927,0.87109375,153.24832683830795
input_layernorm,4096,19,5.2928924560546875e-05,0.49423828125000036,0.7183789062500026,0.8419648437499951,0.8515625,127.94034041350034
input_layernorm,4096,20,1.0073184967041016e-05,0.494140625,0.7051757812500128,0.8419648437499951,0.8515625,134.44725888473332
input_layernorm,4096,21,3.2901763916015625e-05,0.51953125,0.7641406250000102,0.8463925781249895,0.8671875,123.0146981269003
input_layernorm,4096,22,0.00012493133544921875,0.53125,0.7946484375000153,0.989845703124983,1.0234375,147.54217059958995
input_layernorm,4096,23,7.772445678710938e-05,0.5546875,0.7961328125000051,0.9566249999999741,1.0078125,164.73107495506812
input_layernorm,4096,24,0.0001544952392578125,0.56640625,0.8852343750000102,1.0170390624999968,1.0234375,123.14051908355628
