model,algo,config,config_detail,quant_duration,load_mem_allot,load_mem_reserved,zeroshot_mem_allot,zeroshot_mem_reserved,linear_probe_mem_allot,linear_probe_mem_reserved,acc1_zeroshot_cls,acc5_zeroshot_cls,recall_zeroshot_cls,duration_zeroshot_cls,acc1_linear_probe,acc5_linear_probe,recall_linear_probe,duration_linear_probe
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_13,"{'offload_meta': False, 'mixed': True, 'budget': 2.13}",0,0,0,355809792,488636416,0,0,0.00436,0.01734,0.00434,55.92478895187378,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,2153994752,2713714688,0,0,0.71058,0.92404,0.7105,235.3332269191742,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_13,"{'offload_meta': False, 'mixed': True, 'budget': 2.13}",0,0,0,1132000768,1574961152,0,0,0.39924,0.67292,0.3992,125.03749012947084,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,1198560768,1623195648,0,0,0.74868,0.93982,0.74862,117.2973120212555,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,2208809472,2768240640,0,0,0.76838,0.94824,0.76838,238.07491374015808,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,1349957120,1772093440,0,0,0.75252,0.94248,0.7525400000000001,117.80415439605711,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,2192117760,2747269120,0,0,0.76386,0.94624,0.7639600000000001,237.8596024513245,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,2_13,"{'offload_meta': False, 'mixed': True, 'budget': 2.13}",0,0,0,2095804928,2654994432,0,0,0.55034,0.81438,0.55058,234.09622430801392,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,419641856,557842432,0,0,0.66518,0.89902,0.66534,55.73509621620178,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,375646720,509607936,0,0,0.57198,0.8387,0.57224,56.372225284576416,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,1195595264,1639972864,0,0,0.73844,0.9372,0.7384,119.79880237579346,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,381565440,517996544,0,0,0.64354,0.88564,0.64354,55.8187255859375,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,2560649728,3145728000,0,0,0.77958,0.95236,0.77926,234.22049927711487,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,417151488,555745280,0,0,0.66552,0.89896,0.6655,55.40578722953797,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,2250271232,2818572288,0,0,0.77718,0.95174,0.777,233.0765051841736,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,378223104,515899392,0,0,0.63378,0.88078,0.6333200000000001,56.16422939300537,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,358418944,490733568,0,0,0.01794,0.05578,0.01804,55.78533744812012,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,1213310464,1658847232,0,0,0.74864,0.93968,0.74882,117.16587686538696,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,2285791744,2852126720,0,0,0.77774,0.95206,0.7775599999999999,233.40203142166135,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,1174033920,1619001344,0,0,0.7263,0.9314,0.7262799999999999,119.91036772727966,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,1141347840,1585446912,0,0,0.53278,0.8048,0.53254,117.9415159225464,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,2116540928,2675965952,0,0,0.66512,0.89796,0.66496,234.19702792167664,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,424622592,562036736,0,0,0.66554,0.899,0.6656,54.69787263870239,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,1156945408,1602224128,0,0,0.61928,0.87074,0.61948,117.96180868148804,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,2323245568,2889875456,0,0,0.77832,0.95162,0.7782800000000001,233.43481922149655,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,386611712,524288000,0,0,0.65204,0.8911,0.6522,55.57610893249512,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,1334310400,1786773504,0,0,0.7523,0.94254,0.7523399999999999,118.1125807762146,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,370600448,503316480,0,0,0.52616,0.79988,0.52616,56.685295820236206,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,2246263296,2805989376,0,0,0.77136,0.94954,0.7714000000000001,237.86937499046329,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,1228908032,1673527296,0,0,0.75074,0.9422,0.7508,117.3703944683075,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,368097792,501219328,0,0,0.45674,0.73418,0.4567,56.672404527664185,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,2578704896,3162505216,0,0,0.77944,0.9523,0.77924,233.8067057132721,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,363465216,494927872,0,0,0.0756,0.1905,0.0757,55.79623985290527,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,2614815232,3200253952,0,0,0.77938,0.95238,0.7794000000000001,233.8733458518982,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,1179997696,1625292800,0,0,0.73142,0.93466,0.73156,120.09144163131714,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,1326773760,1778384896,0,0,0.75244,0.94268,0.75232,116.9822235107422,0,0,0,0
